lat,lon,Solar_farm_present,State,panel.area,power,panels,landscape.area,water,urban,Address,slope,land_cover,elevation,solrad_annual,ac_monthly,poa_monthly,solrad_monthly,dc_monthly,ac_annual,demand_5km_MWh,demand_10km_MWh,demand_20km_MWh,demand_50km_MWh
37.954166715084426,-119.79060165462118,,CA,,,,,,,,45.0,,1335.0,6.082043496890276,"[99738.28904989419, 116200.0015843632, 145368.4503546654, 152223.3327713474, 146858.3500725329, 153213.1540385508, 160703.0874928461, 165980.0987390856, 156404.0441858639, 141507.1544052818, 119529.5088185276, 108863.490685946]","[125.5121984627667, 147.9052661925346, 189.3422515169559, 200.5337422985814, 196.5286417780877, 212.1934073395138, 225.203233155027, 231.6800150845505, 215.4459139050541, 188.3492355918276, 151.8952031342007, 136.0818040218284]","[4.048780595573119, 5.282330935447666, 6.107814565063092, 6.684458076619379, 6.339633605744765, 7.073113577983793, 7.264620424355711, 7.473548873695178, 7.181530463501804, 6.07578179328476, 5.063173437806689, 4.389735613607368]","[104763.9837928381, 121899.3721277834, 152941.7776858965, 159822.8212062918, 154028.0343281729, 160567.3913942598, 168390.0008806211, 173786.9016529984, 163624.8418517275, 148087.7087161244, 125137.5296165587, 114060.6215857979]",1666588.9621989,0.0,0.0,0.0,0.0
38.24747843133393,-119.7690290975954,,CA,,,,,,,,45.0,,2705.0,6.053618246111648,"[102074.5072431821, 108081.9632722622, 140180.5382185608, 145404.9793742743, 157865.3499857389, 146209.9842327841, 162139.5092772239, 160554.9588831849, 160977.1370188075, 152738.1848506148, 134361.8473124789, 108350.6132438296]","[125.4312256393164, 135.9224906216992, 180.8783219073896, 190.0821119310309, 210.2929747762241, 200.8324552092094, 225.5149167771846, 222.2154032343321, 218.9701434828337, 200.1915607968679, 167.9831713726544, 133.1391584097509]","[4.046168569010205, 4.854374665060686, 5.83478457765773, 6.336070397701028, 6.783644347620133, 6.694415173640313, 7.274674734747889, 7.168238814010714, 7.299004782761125, 6.457792283769932, 5.599439045755148, 4.294811561604869]","[107485.0960429322, 114439.402181693, 149054.7347113314, 152669.5019299577, 165611.614222247, 153301.6483355567, 169876.1663004064, 168170.1059448835, 168365.5002665886, 159880.8730225608, 140726.1065381659, 113869.9469907355]",1678939.572912939,0.0,0.0,0.0,0.0
37.68040911325155,-119.74745654056964,,CA,,,,,,,,46.0,,1093.0,5.812248454264971,"[105348.7644555895, 103324.0293722169, 133533.3369969782, 133183.0293314417, 150485.7817590833, 147724.0004573984, 162007.8286600117, 163839.5566959804, 157923.2956487129, 145887.7438953866, 118276.7991812603, 101421.7004392726]","[129.7529341732627, 129.1357511298373, 169.3382697352257, 172.6115358100817, 198.4813787115007, 200.5451295122127, 222.485347835611, 225.0975592055387, 213.0243265266813, 190.4404677959384, 148.9982137750088, 123.9035639195303]","[4.185578521718152, 4.611991111779903, 5.462524830168572, 5.753717860336057, 6.40262511972583, 6.684837650407089, 7.17694670437455, 7.261211587275444, 7.100810884222709, 6.143240896643175, 4.966607125833628, 3.996889158694527]","[110534.2551474933, 108532.2300839282, 139961.5429260451, 139698.6068993617, 157788.4139019984, 154871.4293832058, 169742.6725843897, 171563.6162042452, 165199.9040298988, 152678.2444669963, 123852.4005457257, 106354.7690498885]",1622955.86689333,0.0,0.0,0.0,0.0
38.07149140158423,-119.74745654056964,,CA,,,,,,,,46.0,,2315.0,5.895910704665759,"[88265.18925135107, 109537.8708390224, 121297.7980917835, 138407.3786042974, 149833.0696940714, 150879.3437610196, 166785.8570793867, 170791.1158840499, 162383.8958053302, 151746.0222694642, 121828.9065558151, 104145.8702483503]","[108.7216634572873, 137.6204276865919, 155.8250749480544, 180.0026890969555, 199.2817781954586, 205.8979616685531, 231.2536104665591, 235.8216574461636, 221.0576898165864, 198.4888988316437, 151.9982531392305, 127.2654784349712]","[3.507150434106043, 4.915015274521139, 5.026615320904979, 6.000089636565182, 6.428444457918018, 6.86326538895177, 7.459793886018034, 7.607150240198824, 7.36858966055288, 6.40286770424657, 5.06660843797435, 4.105338014031329]","[93031.17249959057, 115730.4069068293, 128552.1490367122, 145770.9697414648, 157302.1481161009, 158146.7968444445, 174696.1683580598, 178774.6547201278, 169824.367307003, 158800.7255207291, 127523.7796541487, 109322.9325733245]",1635902.318083942,0.0,0.0,0.0,0.0
37.69996322766818,-119.72588398354388,,CA,,,,,,,,58.0,,1137.0,5.812248454264971,"[105348.7644555895, 103324.0293722169, 133533.3369969782, 133183.0293314417, 150485.7817590833, 147724.0004573984, 162007.8286600117, 163839.5566959804, 157923.2956487129, 145887.7438953866, 118276.7991812603, 101421.7004392726]","[129.7529341732627, 129.1357511298373, 169.3382697352257, 172.6115358100817, 198.4813787115007, 200.5451295122127, 222.485347835611, 225.0975592055387, 213.0243265266813, 190.4404677959384, 148.9982137750088, 123.9035639195303]","[4.185578521718152, 4.611991111779903, 5.462524830168572, 5.753717860336057, 6.40262511972583, 6.684837650407089, 7.17694670437455, 7.261211587275444, 7.100810884222709, 6.143240896643175, 4.966607125833628, 3.996889158694527]","[110534.2551474933, 108532.2300839282, 139961.5429260451, 139698.6068993617, 157788.4139019984, 154871.4293832058, 169742.6725843897, 171563.6162042452, 165199.9040298988, 152678.2444669963, 123852.4005457257, 106354.7690498885]",1622955.86689333,0.0,0.0,0.0,0.0
37.93461260066779,-119.72588398354388,,CA,,,,,,,,47.0,,1434.0,6.1165456994895,"[113952.0560363937, 116955.6989943363, 152027.7042436631, 142023.8854967366, 144897.5688393477, 151953.2815469664, 156671.4454082929, 165788.1019219529, 148344.3994496007, 148266.0811348563, 126897.7193789767, 111533.3070401957]","[143.7426846624056, 148.2372169814959, 197.9231424172037, 187.2648096250989, 194.6601233454552, 210.3668734006762, 220.6527361354365, 231.2481741723192, 203.5078108126191, 196.0368110228418, 161.2498447538156, 139.1692359653501]","[4.63686079556147, 5.294186320767709, 6.384617497329151, 6.242160320836629, 6.27935881759533, 7.012229113355872, 7.117830197917306, 7.459618521687714, 6.783593693753971, 6.323768097511024, 5.374994825127186, 4.489330192430649]","[119469.9518769213, 122557.903383906, 159895.089247915, 149055.9191210592, 151992.138865585, 159258.1907844501, 164204.0604551088, 173587.8517047904, 155265.4661764438, 155101.7107309158, 132773.5650314964, 116831.1231498127]",1679311.249491315,0.0,0.0,0.0,0.0
37.71951734208481,-119.70431142651807,,CA,,,,,,,,54.0,,1156.0,6.080504289965629,"[115442.508480868, 115721.7785310432, 146095.2634153817, 141050.409660028, 151688.524972592, 149479.5959757792, 164260.438458917, 169926.8944320292, 163187.6259594487, 153630.1767585755, 129919.118356585, 108381.7398370918]","[144.0909956119153, 144.657575148957, 186.4906991432651, 182.4281616622831, 198.4336535895407, 201.1238523200742, 223.651274851414, 230.5170032156182, 218.4874522736477, 196.346666419564, 161.754951956475, 133.0064698252269]","[4.648096632642428, 5.166341969605608, 6.015829004621456, 6.080938722076104, 6.401085599662603, 6.704128410669141, 7.214557253271418, 7.436032361794137, 7.282915075788257, 6.333763432889162, 5.391831731882499, 4.290531284684739]","[121235.5555374322, 121506.5675199358, 154255.7840551432, 147801.1329295321, 159040.8988513048, 156691.8560643393, 172078.0335059978, 177878.3762416264, 170655.5240132207, 160762.5932030836, 135913.0747267581, 113552.0687491479]",1708784.074838343,0.0,0.0,0.0,0.0
37.954166715084426,-119.70431142651807,,CA,,,,,,,,45.0,,1564.0,6.215625077457999,"[121392.2434010048, 116579.7966253036, 151369.6565346342, 153721.1122760378, 147610.1645741508, 151024.3888810605, 162347.2437389262, 167112.0795188969, 150942.9227318832, 156278.5837198431, 121797.1895994625, 116326.8591947187]","[150.2830999330011, 147.0155599776854, 196.9633295780341, 204.4743022888964, 196.8482877695001, 205.0894594442566, 226.9624426281833, 232.6141532368881, 206.7581515820914, 203.8758713225039, 155.1932053899595, 144.6658278994024]","[4.847841933322615, 5.250555713488764, 6.353655792839809, 6.815810076296546, 6.349944766758067, 6.836315314808555, 7.321369117038171, 7.503682362480263, 6.891938386069713, 6.576641010403353, 5.173106846331984, 4.666639609658142]","[127116.4421304959, 122586.9207868963, 159537.9531526671, 161175.4315221821, 154811.2278128855, 158298.2204895319, 170094.556302505, 174960.4665014097, 157960.7766962446, 163444.5497416087, 127513.8050395586, 121838.1384151403]",1716502.240795918,0.0,0.0,0.0,0.0
38.1105996304175,-119.68273886949233,,CA,,,,,,,,50.0,,2800.0,6.293028778376752,"[120700.4779421222, 106861.1001692278, 143797.8504616, 149506.0263170591, 165247.7660114879, 163625.6486585549, 164124.4880252502, 170240.1573016308, 160354.5763046465, 154890.9023683377, 137118.0180384451, 108133.6976856635]","[148.6784461660477, 135.0467653395053, 187.9513699439913, 198.6709948404651, 221.149974816147, 221.6991331086528, 228.5676759755644, 234.6358828831653, 216.8078612306733, 202.2785398324411, 170.6853189862943, 133.4366692079587]","[4.796078908582183, 4.82309876212519, 6.062947417548106, 6.622366494682171, 7.133870155359579, 7.389971103621759, 7.373150837921431, 7.568899447844043, 7.226928707689111, 6.525114188143259, 5.689510632876476, 4.304408684127702]","[126863.3422806572, 113062.0602739605, 152705.826343901, 157230.2587982467, 173416.9090128361, 171362.3959457927, 171937.0888425162, 178206.9294438662, 167723.1404220221, 162078.358306305, 143561.6427126259, 113454.9155703784]",1744600.709284024,0.0,0.0,0.0,0.0
37.73907145650145,-119.63959375544076,,CA,,,,,,,,61.0,,2088.0,6.155599681384381,"[113874.666115153, 112893.3455452114, 151004.0657781897, 147941.1446995627, 147014.9926312597, 152133.1975506972, 157720.6633700112, 163108.4593982564, 152994.12868094, 150155.6350576257, 124763.9986561196, 108067.4243100236]","[141.0427374695557, 144.6639158574529, 197.0296943159768, 197.0831219021445, 198.4685529733796, 212.4210300953593, 222.7372609895742, 229.3508556801322, 212.1941545957589, 198.1817065081783, 159.596559954467, 135.5706236443109]","[4.549765724824378, 5.16656842348046, 6.355796590837962, 6.56943739673815, 6.402211386238053, 7.080701003178643, 7.185072935147556, 7.398414699359103, 7.073138486525296, 6.392958274457363, 5.319885331815568, 4.373245924010028]","[119365.9907369206, 118466.378083553, 158574.3275615333, 154947.0541905912, 154194.9555622309, 159447.7619848535, 165298.0154193509, 170809.7707265578, 160091.7799640283, 157056.9617302602, 130563.6650890061, 113231.3068562018]",1681671.721793049,0.0,0.0,0.0,0.0
37.91505848625116,-119.63959375544076,,CA,,,,,,,,45.0,,1330.0,6.223724306598836,"[117637.4521096544, 124445.2259723535, 153826.3453820463, 158209.5353901481, 148493.4586397363, 155966.5008982008, 165354.5048825793, 170106.8463914824, 156616.7293117387, 151075.5622568406, 125386.4880280215, 117077.2709029163]","[144.9863638365426, 155.6467923717377, 198.3364856231044, 205.8271061427891, 194.78786296933, 208.8084285213423, 226.0703686914513, 231.2994144591541, 211.3872238877336, 195.6762589836495, 156.4616566273444, 143.178224061452]","[4.676979478598148, 5.558814013276348, 6.397951149132401, 6.860903538092971, 6.283479450623547, 6.96028095071141, 7.292592538433913, 7.461271434166263, 7.046240796257788, 6.312137386569337, 5.215388554244812, 4.618652389079097]","[123803.2109154226, 131673.9550491329, 163602.2627694036, 167342.7117914316, 155714.1735734294, 163421.8842863635, 173212.2911891104, 178069.1207035011, 163844.6961677045, 158256.097525689, 131291.412033733, 123047.1016852874]",1744195.920165715,0.0,0.0,0.0,0.0
38.09104551600086,-119.57487608436344,,CA,,,,,,,,46.0,,2873.0,6.05734622866769,"[98094.40645038626, 110107.6767182066, 145142.5320087534, 148020.6373174836, 151787.9569061557, 150010.8079672228, 171107.8885034113, 176811.7860429453, 160986.5468697372, 166201.9024430384, 123838.3760848113, 110067.2979734758]","[119.9951918211468, 136.927754019798, 187.4408958633874, 191.4770350689749, 196.4572333786331, 200.2089836011563, 230.6194974967474, 237.1551568166245, 214.0981462903771, 212.1771888360962, 153.4801188024858, 133.3159548223505]","[3.870812639391833, 4.8902769292785, 6.046480511722173, 6.382567835632497, 6.337330108988165, 6.67363278670521, 7.439338628927337, 7.650166348923372, 7.136604876345904, 6.844425446325685, 5.11600396008286, 4.300514671688727]","[104020.1619629545, 117267.8103128294, 156468.0000396562, 157657.2826326107, 159379.1911452175, 157247.4050051044, 179177.0291928433, 185020.6073777569, 168385.7284236837, 175816.2553459859, 130447.2541419158, 116320.4719110917]",1712177.815285616,0.0,0.0,0.0,0.0
37.73907145650145,-119.55330352733766,,CA,,,,,,,,60.0,,1565.0,6.170255569779777,"[115667.3275380736, 117275.7784641481, 151328.4714288038, 145666.0552256269, 145862.666534809, 150232.1776462616, 156490.04428512, 159034.5884413606, 148436.3784879047, 154817.2002826654, 128935.2617155197, 113903.5190476659]","[143.4104356960961, 148.9610931824098, 197.8070089140143, 194.1003320890643, 197.3974384660535, 210.1693576010434, 221.2938818548051, 224.9985969405072, 205.5377578703456, 204.7643964003088, 163.5355382796121, 141.6210180091281]","[4.626143086970842, 5.32003904222892, 6.380871255290786, 6.470011069635476, 6.367659305356566, 7.005645253368114, 7.138512317896937, 7.258019256145394, 6.851258595678188, 6.60530310968738, 5.451184609320404, 4.568419935778327]","[121214.611182565, 122885.4990124382, 158949.4800972438, 152673.9793629841, 153004.4071650764, 157476.906846882, 164020.8781783956, 166586.2434041462, 155368.5878092437, 161891.879739049, 134892.2070114806, 119292.3233791435]",1687649.469097955,0.0,0.0,0.0,0.0
37.69996322766818,-119.53173097031188,,CA,,,,,,,,45.0,,2318.0,6.19298224688568,"[114248.412217093, 117697.7670082813, 148304.7993709418, 153476.5202234479, 148177.714322345, 152551.2043237131, 157237.1346695156, 159010.4637491886, 153651.2389570345, 147295.0607441925, 131860.0550809922, 116232.5216766629]","[141.1671655288678, 150.5558791789065, 192.8217459255901, 201.4836911787792, 199.4532590661007, 212.1656517231315, 221.113679404259, 222.1357965874983, 211.6860007722742, 196.2460055243908, 168.5309348128969, 143.8363898009922]","[4.553779533189283, 5.376995684960947, 6.220056320180326, 6.716123039292639, 6.433976098906474, 7.072188390771049, 7.132699335621258, 7.165670857661235, 7.056200025742472, 6.330516307238412, 5.617697827096563, 4.639883541967489]","[119779.4772015935, 123656.1145058402, 155421.4503177435, 161095.1532217152, 155404.4997764525, 159878.7085532646, 164795.4413121185, 166561.1890084665, 160775.0196542805, 154100.5931769926, 137924.3698471225, 121709.4073850753]",1699742.892343405,0.0,0.0,0.0,0.0
37.89550437183452,-119.53173097031188,,CA,,,,,,,,55.0,,2938.0,6.681539821122855,"[140390.9323313194, 139552.3265460404, 170374.3899081796, 174583.6799562688, 181175.2025772774, 161936.1128555596, 168497.7113141152, 173846.2308984545, 163649.65366052, 158176.0926559836, 135210.893823036, 126017.930747789]","[170.783397690028, 173.8717769354713, 216.8128106715892, 225.8777117718612, 237.6807770760879, 216.6739631213588, 227.1642994958927, 232.3505607196865, 216.5362880659133, 202.5860517275507, 166.5728004127628, 152.4712313663983]","[5.509141860968644, 6.209706319123976, 6.993961634567394, 7.529257059062038, 7.667121841164125, 7.222465437378625, 7.327880628899766, 7.495179378054403, 7.217876268863776, 6.535033926695184, 5.552426680425426, 4.918426818270913]","[148137.6021023756, 149004.0844244946, 183121.5484013812, 185607.7550428381, 190978.7168269289, 169684.7566542535, 176467.313585498, 181950.2197546631, 171319.2629179794, 166030.8345648471, 141718.0394060683, 132804.7216755854]",1893411.157274537,0.0,0.0,0.0,0.0
37.758625570918085,-119.51015841328612,,CA,,,,,,,,54.0,,2372.0,6.189234452456852,"[123276.6211779268, 120674.8060595921, 158842.2748186737, 157639.9103745238, 151887.7108831661, 160941.8267696953, 164529.8936934971, 166766.7652541845, 161656.5729860964, 143830.8220599125, 131761.9209779866, 106436.9016839116]","[150.5904585016208, 150.5596613032419, 200.8601804753553, 203.6342858450454, 196.832851408166, 216.4792069264402, 223.3611546005644, 227.069364417976, 215.2679185987309, 185.2547431127563, 160.793908251511, 129.020913269326]","[4.857756725858734, 5.377130760830068, 6.479360660495334, 6.78780952816818, 6.349446819618258, 7.215973564214673, 7.205198535502076, 7.324818207031485, 7.175597286624363, 5.975959455250202, 5.359796941717033, 4.161964944171808]","[130123.1128710981, 128195.5053169659, 167732.1679175402, 166505.719292976, 159248.2595565313, 168576.9596613859, 172356.141455463, 174596.8701827065, 169085.6945376565, 150512.0898057066, 138290.6180141644, 111787.3660025381]",1748246.026739161,0.0,0.0,0.0,0.0
37.73907145650145,-119.48858585626034,,CA,,,,,,,,61.0,,2125.0,6.243027984202938,"[123240.6461008996, 114225.8114663862, 152963.3429690654, 152913.3118824589, 148323.0849406521, 152298.4303751624, 156377.3566873453, 163227.935450213, 149413.5498849934, 157806.9737979297, 129189.2902062915, 116375.2409362624]","[154.0508856634931, 144.5268206115355, 198.941197700932, 201.6177279095828, 199.5506059966884, 211.7038556021023, 219.881798034987, 228.4979685751303, 205.5765265286649, 207.5714871815943, 165.0020659653585, 143.8704479924735]","[4.969383408499778, 5.161672164697698, 6.417457990352643, 6.720590930319427, 6.43711632247382, 7.056795186736742, 7.092961226935063, 7.370902212100977, 6.85255088428883, 6.695854425212719, 5.500068865511951, 4.640982193305598]","[129204.7768672254, 119834.085134705, 161050.6165870837, 160124.1133519526, 155555.2106813371, 159619.064747281, 163905.3614701597, 170932.8595176527, 156379.816323945, 165003.8769928483, 135151.9868665154, 121856.4935379181]",1716354.974697657,0.0,0.0,0.0,0.0
37.93461260066779,-119.48858585626034,,CA,,,,,,,,50.0,,1802.0,6.226484814708485,"[125444.7505653715, 121888.9634231874, 153051.5379049415, 156439.222973892, 165645.8275687611, 157077.7150022192, 158429.1181110822, 161856.7334227976, 153705.2893016033, 157312.3283915619, 126080.2889213284, 114334.2268749162]","[153.2876471640986, 151.7510384031727, 197.4909167716085, 201.9082796704951, 215.7145423115335, 212.8942798630988, 216.1836352728979, 219.4578547644344, 206.819632392078, 202.2880939317352, 156.9606552969548, 139.2839738264493]","[4.944762811745117, 5.419679942970453, 6.370674734568017, 6.730275989016505, 6.958533622952694, 7.096475995436625, 6.973665653964449, 7.079285637562399, 6.893987746402601, 6.525422384894685, 5.232021843231828, 4.493031413756428]","[131985.4338688987, 129185.72892334, 163641.3454463956, 165529.2088236183, 173509.0368495303, 164573.3037319797, 166032.4957176381, 169508.1077115897, 160824.8836242433, 164702.840477985, 132033.868424332, 120206.4381080447]",1751266.00246166,0.0,0.0,0.0,0.0
38.14970785925076,-119.4454407422088,,CA,,,,,,,,46.0,,3092.0,6.00038943520407,"[98316.62086303934, 112179.3934992359, 152677.5975444407, 146096.8617704469, 158430.2443316681, 155888.7755376161, 167231.7651136351, 170672.7722060763, 159097.6212510172, 152011.8365220306, 120498.5567711087, 106284.4133253544]","[120.2116773687846, 139.06676967281, 196.8043193586519, 187.6446859595152, 205.3229276743608, 208.2798647952849, 228.1418148855039, 227.1706765898285, 208.7170885330654, 194.3475079239168, 148.3423572369956, 128.0957023099952]","[3.877796044154342, 4.966670345457501, 6.348526430924254, 6.254822865317172, 6.623320247560025, 6.94266215984283, 7.359413383403353, 7.328086341607371, 6.957236284435514, 6.269274449158607, 4.944745241233185, 4.132119429354685]","[104354.1672438819, 119516.409101835, 164919.0944135152, 155862.1807981671, 166527.8186752701, 163341.3036328408, 175156.6699291825, 178655.9956396629, 166541.7351331799, 159610.4728133779, 126911.124102819, 112071.1756014468]",1699386.45873567,0.0,0.0,0.0,0.0
37.91505848625116,-119.423868185183,,CA,,,,,,,,61.0,,2553.0,6.34905314772594,"[128114.7781495527, 122362.8529885722, 159654.3553698886, 162738.7765165661, 153948.7028287152, 160006.7329802241, 165751.2483943945, 165568.0755965875, 157709.9952298961, 163197.6518169714, 144758.154864672, 118748.7847982224]","[155.8893747515716, 152.0942136594438, 205.2409536307557, 208.742447297049, 199.2681290636803, 214.3211616915743, 223.472824295824, 220.7596941646274, 209.0613137019007, 207.9422242451041, 178.2263059120059, 143.521612314059]","[5.028689508115211, 5.431936202122993, 6.620675923572766, 6.958081576568301, 6.428004163344526, 7.144038723052478, 7.208800783736259, 7.121280456923464, 6.968710456730022, 6.707813685325939, 5.940876863733529, 4.629729429485772]","[135649.2902579469, 130525.2745777097, 171795.1626252805, 173112.0782767259, 161424.0618123831, 167654.7624256714, 173623.0276181061, 173354.6306295761, 165104.6963759793, 171212.3965418922, 151921.3488193865, 125166.074259508]",1802560.109534256,0.0,0.0,0.0,0.0
37.191556252835696,-119.33757795707992,,CA,,,,,,,,59.0,,824.0,5.794937003000372,"[95612.25740124751, 106815.4905344275, 134008.5010255094, 132790.2934476378, 138058.1469987595, 147960.1321132453, 158268.0263551027, 159727.7349171234, 149320.1660000142, 146873.751187345, 115992.1319010194, 102525.7178389947]","[120.6868249067922, 134.7084343449552, 172.9328897318399, 175.36502251977, 185.4000708354385, 205.4018322644797, 222.665234283036, 222.676611961574, 205.3885219097905, 194.6412312118276, 149.1526177433599, 127.7539603850686]","[3.89312338409007, 4.811015512319829, 5.57848031393032, 5.845500750658999, 5.980647446304467, 6.846727742149323, 7.18274949300116, 7.183116514889485, 6.846284063659684, 6.278749393929923, 4.971753924778663, 4.121095496292535]","[100388.1028691635, 111918.0419726838, 140439.6871601438, 139231.8193877419, 144902.9321644623, 155121.3962065137, 165865.4861486084, 167295.4574211069, 156283.6367694163, 153685.0035807709, 121469.7268102163, 107553.34367879]",1587952.34972043,0.0,0.0,0.0,0.0
37.758625570918085,-119.31600540005414,,CA,,,,,,,,57.0,,3496.0,6.670095633422298,"[135344.6802975638, 127271.3029599922, 163288.1237085579, 177699.2511639163, 184696.2940509673, 173680.5332390349, 166076.4987023508, 176824.6525373987, 159335.9053824716, 171849.5221312011, 139522.4993776385, 114758.703509252]","[163.2733069737384, 158.2201588881168, 212.1072042957945, 231.085597130333, 240.0896204239874, 232.2521689632235, 221.6505115262653, 239.7813227370221, 209.6900394955337, 217.9931104898517, 171.9222851477538, 138.0930866560439]","[5.266880870120592, 5.650719960289885, 6.8421678805095, 7.702853237677768, 7.744826465289916, 7.741738965440784, 7.150016500847267, 7.734881378613617, 6.989667983184457, 7.03203582225328, 5.730742838258461, 4.454615698582063]","[142998.783671137, 137460.7794798446, 178038.6391353963, 191653.571159701, 195205.559870332, 182043.6890320238, 173960.3406383817, 185861.6187114086, 166840.4403116977, 182050.0253070328, 147119.9157622274, 121753.8825629946]",1890347.967060333,0.0,0.0,0.0,0.0
37.68040911325155,-119.29443284302836,,CA,,,,,,,,45.0,,3414.0,6.206594288495594,"[116570.895979354, 113121.9825555355, 142823.1067160767, 151317.2376934147, 154278.0998242249, 160085.1536055395, 157043.6020564199, 162982.8751965587, 155302.2808754404, 162143.1597711967, 131404.2600990348, 114744.9808179441]","[143.8100729891998, 143.4276507403472, 186.6491645630334, 197.9527024536884, 206.5248112492628, 220.8448526880863, 217.3594090770344, 223.1352571010667, 210.1711073548328, 210.5148239120706, 165.636164826751, 140.9729824939333]","[4.639034612554833, 5.122416097869542, 6.020940792355916, 6.598423415122947, 6.66209068546009, 7.361495089602878, 7.011593841194658, 7.197911519389247, 7.005703578494427, 6.790800771357115, 5.521205494225033, 4.547515564320428]","[123059.3978601309, 120085.9623356882, 152797.8580684187, 160301.4972363894, 161971.0445737617, 167688.8819448657, 164596.0818070304, 170671.9442908051, 162484.4157147327, 169609.0482491668, 137555.432096412, 120488.5897307415]",1721817.635190737,0.0,0.0,0.0,0.0
38.012829058334326,-119.29443284302836,,CA,,,,,,,,53.0,,3315.0,6.482258742325524,"[118196.6281427416, 115295.1455089233, 158328.7632736235, 170389.9489103104, 186998.3979495034, 173759.8609556537, 171334.9865405673, 171442.219386838, 164080.9297608128, 160390.0006812376, 137500.1688945183, 115774.7503860857]","[143.5237980795526, 143.1426719459011, 202.6191117346561, 220.3189672200195, 244.3909422209126, 231.4638039807093, 228.4501345329106, 226.2772249133456, 214.1806970644895, 205.3699636312457, 169.2203461994122, 139.2664152884397]","[4.629799938050083, 5.112238283782183, 6.536100378537295, 7.343965574000651, 7.883578781319761, 7.715460132690311, 7.369359178480987, 7.299265319785343, 7.139356568816317, 6.624837536491795, 5.640678206647072, 4.492465009304508]","[125693.0339774523, 123636.1964684464, 170409.4413101461, 182297.3963045301, 197801.8520665531, 182117.6380016409, 179412.4698277929, 179451.8142257584, 172161.958264017, 169424.0023865838, 145054.8292545885, 122537.2831379569]",1843491.800390806,0.0,0.0,0.0,0.0
37.40665151141867,-119.2728602860026,,CA,,,,,,,,53.0,,1139.0,6.156496592151498,"[122776.3060735881, 118869.167847785, 143287.6932060036, 146827.9513046531, 150001.5092030563, 149562.9473988941, 154559.5739871147, 157687.3930138554, 153050.7106689912, 140634.8489545143, 126452.8914354273, 106459.2099132156]","[154.7003238573645, 151.7633444404842, 186.5180883156677, 195.3076941803444, 205.4451764932965, 210.3741669251366, 220.1831891296971, 224.3951933532297, 213.2324936929412, 189.9600424926858, 163.4411485606208, 132.5569957273443]","[4.990333027656919, 5.420119444303006, 6.01671252631186, 6.510256472678146, 6.627263757848275, 7.012472230837886, 7.10268352031281, 7.238554624297732, 7.107749789764707, 6.127743306215671, 5.448038285354027, 4.276032120236913]","[128575.0238531404, 124563.9062183622, 150162.9673935268, 153784.6429572673, 157278.5380436239, 156782.2475519386, 162017.7457390624, 165191.196795117, 160162.5432443182, 147185.4085215755, 132307.845930096, 111557.1621860672]",1670170.203007102,0.0,0.0,0.0,0.0
37.660854998834914,-119.2728602860026,,CA,,,,,,,,45.0,,3001.0,6.052424137962258,"[116812.6583624439, 112578.1233774659, 139406.2135701525, 146063.7962623685, 155223.9817590082, 148144.2783565898, 162381.0456151714, 163671.556274352, 153200.979731653, 148274.1908641335, 128187.7744049708, 104211.6965478794]","[144.4480978202452, 142.3810000111786, 179.9708667744525, 190.8130854820562, 207.7197566698133, 203.3248167009634, 226.1206251328419, 224.6052478865494, 207.8407687616249, 194.9808261039818, 161.018015185538, 127.5903427776536]","[4.659616058717587, 5.085035714684951, 5.805511831433953, 6.360436182735208, 6.70063731192946, 6.777493890032113, 7.294213713962641, 7.245330576985464, 6.928025625387496, 6.289704067870382, 5.367267172851266, 4.115817508956567]","[123120.0000058732, 119245.7397878306, 148219.7736071539, 154551.4566472216, 162897.488448818, 155307.7432070336, 170123.5878069227, 171387.6480421181, 160326.5139390734, 155421.5468486634, 134225.1099294778, 109472.0999262035]",1678156.295126185,0.0,0.0,0.0,0.0
37.73907145650145,-119.2728602860026,,CA,,,,,,,,59.0,,3933.0,6.408040534775973,"[110061.5713132869, 114564.8411837372, 158710.4709992683, 167070.7892438502, 172078.3682392977, 166622.7491265392, 162226.1869360897, 173537.2385976888, 156612.7883616726, 159070.6915451974, 125981.1531909514, 110764.2003712776]","[135.7391946951934, 143.9987416787826, 206.99213271828, 219.3185767646678, 229.1430757494161, 229.1016757185661, 222.8667434432088, 240.9578654409459, 210.8424905237135, 208.4403486224896, 158.5776319011985, 135.1228192414873]","[4.378683699844948, 5.142812202813664, 6.677165571557421, 7.310619225488926, 7.391712120948905, 7.636722523952202, 7.189249788490605, 7.772834369062769, 7.028083017457118, 6.723882213628695, 5.285921063373283, 4.358800620693138]","[116761.1483163057, 121853.0720875865, 170449.2156918344, 177669.2222150912, 180477.9782399648, 174469.5968975356, 169968.630801645, 181667.2195568796, 163840.080023458, 167216.1336250758, 132174.9298705381, 116541.0625827991]",1777301.049108852,0.0,0.0,0.0,0.0
