,lng,lat,number of cities,total population,min distance,max distance,name of the nearest city,"coordinates of the nearest city (lat,lng)",distance list,population list,cities name,cities locations,total   population
216,-115.15250189407963,35.079711895839225,1.0,361831.0,338.65290000000005,338.65290000000005,Indio,"(33.7346, -116.2346)",[338.65290000000005],[361831],['Indio'],"[(33.7346, -116.2346)]",
217,-122.50874383986876,40.14422752974743,1.0,121498.0,78.7663,78.7663,Redding,"(40.5698, -122.365)",[78.7663],[121498],['Redding'],"[(40.5698, -122.365)]",
218,-116.85673389911584,35.74455178600478,1.0,389060.0,374.92,374.92,Victorville,"(34.5277, -117.3536)",[374.92],[389060],['Victorville'],"[(34.5277, -117.3536)]",
219,-116.42528275860036,34.68862960750654,1.0,389060.0,126.9723,126.9723,Victorville,"(34.5277, -117.3536)",[126.9723],[389060],['Victorville'],"[(34.5277, -117.3536)]",
220,-118.21580499173965,34.825508408422984,1.0,381732.0,20.6447,20.6447,Lancaster,"(34.6935, -118.1753)",[20.6447],[381732],['Lancaster'],"[(34.6935, -118.1753)]",
221,-118.99241704466752,37.856396143001255,1.0,118488.0,277.63,277.63,Clovis,"(36.8278, -119.683)",[277.63],[118488],['Clovis'],"[(36.8278, -119.683)]",
222,-117.00774179829628,34.70818372192318,1.0,389060.0,79.46419999999999,79.46419999999999,Victorville,"(34.5277, -117.3536)",[79.46419999999999],[389060],['Victorville'],"[(34.5277, -117.3536)]",
223,-120.2004802381109,41.630340225411615,1.0,121498.0,284.837,284.837,Redding,"(40.5698, -122.365)",[284.837],[121498],['Redding'],"[(40.5698, -122.365)]",
224,-117.2450399255798,35.62722709950498,1.0,389060.0,172.5832,172.5832,Victorville,"(34.5277, -117.3536)",[172.5832],[389060],['Victorville'],"[(34.5277, -117.3536)]",
225,-118.2589501057912,34.453980234506936,1.0,275230.0,26.421,26.421,Santa Clarita,"(34.4175, -118.4964)",[26.421],[275230],['Santa Clarita'],"[(34.4175, -118.4964)]",
226,-121.3006806464254,36.58537870592004,1.0,199290.0,47.6971,47.6971,Salinas,"(36.6883, -121.6317)",[47.6971],[199290],['Salinas'],"[(36.6883, -121.6317)]",
227,-116.08012184618796,34.02378971734099,1.0,361831.0,114.2801,114.2801,Indio,"(33.7346, -116.2346)",[114.2801],[361831],['Indio'],"[(33.7346, -116.2346)]",
228,-118.28052266281696,34.94283309492279,1.0,381732.0,41.4595,41.4595,Lancaster,"(34.6935, -118.1753)",[41.4595],[381732],['Lancaster'],"[(34.6935, -118.1753)]",
229,-119.96318211082738,34.55175080659011,1.0,198240.0,34.2156,34.2156,Santa Barbara,"(34.4285, -119.7202)",[34.2156],[198240],['Santa Barbara'],"[(34.4285, -119.7202)]",
230,-114.54847029735797,34.51264257775684,1.0,361831.0,254.1531,254.1531,Indio,"(33.7346, -116.2346)",[254.1531],[361831],['Indio'],"[(33.7346, -116.2346)]",
231,-116.53314554372923,32.79188050909305,1.0,106043.0,58.5582,58.5582,El Cajon,"(32.8017, -116.9604)",[58.5582],[106043],['El Cajon'],"[(32.8017, -116.9604)]",
232,-121.99100247125018,37.01556922308599,1.0,165933.0,7.0382,7.0382,Santa Cruz,"(36.9789, -122.0346)",[7.0382],[165933],['Santa Cruz'],"[(36.9789, -122.0346)]",
233,-118.12951476363654,35.76410590042141,1.0,381732.0,142.96110000000002,142.96110000000002,Lancaster,"(34.6935, -118.1753)",[142.96110000000002],[381732],['Lancaster'],"[(34.6935, -118.1753)]",
234,-115.4545176924405,33.24162514067563,1.0,110434.0,63.2203,63.2203,El Centro,"(32.7865, -115.5595)",[63.2203],[110434],['El Centro'],"[(32.7865, -115.5595)]",
235,-115.34665490731165,34.70818372192318,1.0,361831.0,268.13079999999997,268.13079999999997,Indio,"(33.7346, -116.2346)",[268.13079999999997],[361831],['Indio'],"[(33.7346, -116.2346)]",
236,-116.23112974536838,33.35894982717543,1.0,361831.0,89.1123,89.1123,Indio,"(33.7346, -116.2346)",[89.1123],[361831],['Indio'],"[(33.7346, -116.2346)]",
237,-122.61660662499764,40.026902843247626,1.0,121498.0,90.271,90.271,Redding,"(40.5698, -122.365)",[90.271],[121498],['Redding'],"[(40.5698, -122.365)]",
238,-117.7412087371726,33.76958622992475,1.0,139195.0,11.56,11.56,Orange,"(33.8038, -117.8218)",[11.56],[139195],['Orange'],"[(33.8038, -117.8218)]",
239,-117.87064407932723,36.25295876083727,1.0,249804.0,351.3631,351.3631,Visalia,"(36.3276, -119.3269)",[351.3631],[249804],['Visalia'],"[(36.3276, -119.3269)]",
240,-115.15250189407963,34.414872005673665,1.0,361831.0,171.8644,171.8644,Indio,"(33.7346, -116.2346)",[171.8644],[361831],['Indio'],"[(33.7346, -116.2346)]",
241,-122.33616338366258,39.24473826658227,1.0,129536.0,73.80489999999999,73.80489999999999,Yuba City,"(39.1357, -121.6383)",[73.80489999999999],[129536],['Yuba City'],"[(39.1357, -121.6383)]",
242,-120.6319313786264,36.03786350225429,2.0,237689.0,156.13029999999998,162.4575,Hanford,"(36.3274, -119.6549)","[156.13029999999998, 162.4575]","[95459, 142230]","['Hanford', 'Santa Maria']","[(36.3274, -119.6549), (34.9333, -120.4431)]",
243,-120.22205279513668,35.959647044587754,2.0,178231.0,73.85310000000001,124.8138,Hanford,"(36.3274, -119.6549)","[73.85310000000001, 124.8138]","[95459, 82772]","['Hanford', 'Madera']","[(36.3274, -119.6549), (36.963, -120.0778)]",
244,-115.2819372362343,33.59359920017504,1.0,110434.0,224.7135,224.7135,El Centro,"(32.7865, -115.5595)",[224.7135],[110434],['El Centro'],"[(32.7865, -115.5595)]",
245,-117.69806362312106,33.65226154342494,2.0,674056.0,4.4091000000000005,7.2015,Lake Forest,"(33.6605, -117.6714)","[4.4091000000000005, 7.2015]","[85516, 588540]","['Lake Forest', 'Mission Viejo']","[(33.6605, -117.6714), (33.6096, -117.6551)]",
246,-116.36056508752304,34.55175080659011,1.0,361831.0,146.4913,146.4913,Indio,"(33.7346, -116.2346)",[146.4913],[361831],['Indio'],"[(33.7346, -116.2346)]",
247,-120.67507649267796,37.68040911325155,1.0,103359.0,35.081199999999995,35.081199999999995,Turlock,"(37.5053, -120.8588)",[35.081199999999995],[103359],['Turlock'],"[(37.5053, -120.8588)]",
248,-121.1281001902192,36.155188188754096,1.0,199290.0,78.61210000000001,78.61210000000001,Salinas,"(36.6883, -121.6317)",[78.61210000000001],[199290],['Salinas'],"[(36.6883, -121.6317)]",
249,-121.9694299142244,37.58263854116838,1.0,231502.0,9.0068,9.0068,Fremont,"(37.5265, -121.9843)",[9.0068],[231502],['Fremont'],"[(37.5265, -121.9843)]",
250,-120.84765694888414,36.58537870592004,1.0,199290.0,116.4152,116.4152,Salinas,"(36.6883, -121.6317)",[116.4152],[199290],['Salinas'],"[(36.6883, -121.6317)]",
251,-115.56238047756938,34.49308846334021,1.0,361831.0,221.824,221.824,Indio,"(33.7346, -116.2346)",[221.824],[361831],['Indio'],"[(33.7346, -116.2346)]",
252,-120.82608439185836,38.52123603316681,2.0,183430.0,64.1863,68.82839999999999,Arden-Arcade,"(38.6017, -121.3845)","[64.1863, 68.82839999999999]","[95909, 87521]","['Arden-Arcade', 'Citrus Heights']","[(38.6017, -121.3845), (38.6948, -121.288)]",
253,-117.76278129419838,34.23888497592396,1.0,151592.0,39.9065,39.9065,Pomona,"(34.0585, -117.7626)",[39.9065],[151592],['Pomona'],"[(34.0585, -117.7626)]",
254,-114.97992143787346,32.73321816584314,1.0,110434.0,63.735699999999994,63.735699999999994,El Centro,"(32.7865, -115.5595)",[63.735699999999994],[110434],['El Centro'],"[(32.7865, -115.5595)]",
255,-120.82608439185836,41.80632725516132,1.0,121498.0,256.64910000000003,256.64910000000003,Redding,"(40.5698, -122.365)",[256.64910000000003],[121498],['Redding'],"[(40.5698, -122.365)]",
256,-121.77527690099244,37.21111036725233,1.0,1729879.0,16.4831,16.4831,San Jose,"(37.3012, -121.848)",[16.4831],[1729879],['San Jose'],"[(37.3012, -121.848)]",
257,-119.9416095538016,38.67766894849988,2.0,233208.0,171.78470000000002,181.1491,Citrus Heights,"(38.6948, -121.288)","[171.78470000000002, 181.1491]","[87521, 145687]","['Citrus Heights', 'Roseville']","[(38.6948, -121.288), (38.7703, -121.3196)]",
258,-121.3006806464254,38.990534779166026,1.0,145687.0,35.757400000000004,35.757400000000004,Roseville,"(38.7703, -121.3196)",[35.757400000000004],[145687],['Roseville'],"[(38.7703, -121.3196)]",
259,-120.48092347944596,41.00460856407933,1.0,121498.0,295.6069,295.6069,Redding,"(40.5698, -122.365)",[295.6069],[121498],['Redding'],"[(40.5698, -122.365)]",
260,-122.03414758530174,39.73359112699812,1.0,112132.0,26.251900000000003,26.251900000000003,Chico,"(39.7578, -121.8161)",[26.251900000000003],[112132],['Chico'],"[(39.7578, -121.8161)]",
261,-117.76278129419838,37.3088809393355,1.0,118488.0,459.9463,459.9463,Clovis,"(36.8278, -119.683)",[459.9463],[118488],['Clovis'],"[(36.8278, -119.683)]",
262,-119.92003699677583,35.490348298588536,1.0,590845.0,120.013,120.013,Bakersfield,"(35.3529, -119.0359)",[120.013],[590845],['Bakersfield'],"[(35.3529, -119.0359)]",
263,-119.20814261492526,37.13289390958579,1.0,118488.0,87.89389999999999,87.89389999999999,Clovis,"(36.8278, -119.683)",[87.89389999999999],[118488],['Clovis'],"[(36.8278, -119.683)]",
264,-118.755118917384,35.04060366700595,1.0,590845.0,58.4822,58.4822,Bakersfield,"(35.3529, -119.0359)",[58.4822],[590845],['Bakersfield'],"[(35.3529, -119.0359)]",
265,-119.38072307113148,36.64404104916994,1.0,249804.0,43.7971,43.7971,Visalia,"(36.3276, -119.3269)",[43.7971],[249804],['Visalia'],"[(36.3276, -119.3269)]",
266,-120.56721370754909,35.78366001483805,1.0,142230.0,124.3301,124.3301,Santa Maria,"(34.9333, -120.4431)",[124.3301],[142230],['Santa Maria'],"[(34.9333, -120.4431)]",
267,-120.9770922910388,36.722257506836485,1.0,199290.0,111.56139999999999,111.56139999999999,Salinas,"(36.6883, -121.6317)",[111.56139999999999],[199290],['Salinas'],"[(36.6883, -121.6317)]",
268,-121.3006806464254,37.62174677000164,2.0,197786.0,25.8339,31.263,Tracy,"(37.7269, -121.4523)","[25.8339, 31.263]","[98022, 99764]","['Tracy', 'Manteca']","[(37.7269, -121.4523), (37.7927, -121.2264)]",
269,-117.48233805286333,35.21659069675566,1.0,389060.0,92.9382,92.9382,Victorville,"(34.5277, -117.3536)",[92.9382],[389060],['Victorville'],"[(34.5277, -117.3536)]",
270,-124.14825817382764,40.339768673913774,1.0,121498.0,313.60179999999997,313.60179999999997,Redding,"(40.5698, -122.365)",[313.60179999999997],[121498],['Redding'],"[(40.5698, -122.365)]",
271,-119.46701329923457,34.72773783633981,1.0,198240.0,120.04780000000001,120.04780000000001,Santa Barbara,"(34.4285, -119.7202)",[120.04780000000001],[198240],['Santa Barbara'],"[(34.4285, -119.7202)]",
272,-120.71822160672949,40.96550033524606,1.0,121498.0,196.674,196.674,Redding,"(40.5698, -122.365)",[196.674],[121498],['Redding'],"[(40.5698, -122.365)]",
273,-119.98475466785315,34.72773783633981,1.0,198240.0,76.2333,76.2333,Santa Barbara,"(34.4285, -119.7202)",[76.2333],[198240],['Santa Barbara'],"[(34.4285, -119.7202)]",
274,-114.87205865274458,33.80869445875801,1.0,361831.0,196.4771,196.4771,Indio,"(33.7346, -116.2346)",[196.4771],[361831],['Indio'],"[(33.7346, -116.2346)]",
275,-120.2004802381109,35.97920115900439,2.0,178231.0,68.84,119.80069999999999,Hanford,"(36.3274, -119.6549)","[68.84, 119.80069999999999]","[95459, 82772]","['Hanford', 'Madera']","[(36.3274, -119.6549), (36.963, -120.0778)]",
276,-120.41620580836864,36.057417616670925,2.0,237689.0,105.02189999999999,178.08679999999998,Hanford,"(36.3274, -119.6549)","[105.02189999999999, 178.08679999999998]","[95459, 142230]","['Hanford', 'Santa Maria']","[(36.3274, -119.6549), (34.9333, -120.4431)]",
277,-120.32991558026556,36.29206698967053,2.0,178231.0,67.0065,90.6603,Hanford,"(36.3274, -119.6549)","[67.0065, 90.6603]","[95459, 82772]","['Hanford', 'Madera']","[(36.3274, -119.6549), (36.963, -120.0778)]",
278,-119.25128772897682,36.64404104916994,1.0,249804.0,42.0402,42.0402,Visalia,"(36.3276, -119.3269)",[42.0402],[249804],['Visalia'],"[(36.3276, -119.3269)]",
279,-119.87689188272428,35.118820124672496,1.0,142230.0,86.32419999999999,86.32419999999999,Santa Maria,"(34.9333, -120.4431)",[86.32419999999999],[142230],['Santa Maria'],"[(34.9333, -120.4431)]",
280,-117.67649106609528,35.94009293017112,1.0,389060.0,188.5895,188.5895,Victorville,"(34.5277, -117.3536)",[188.5895],[389060],['Victorville'],"[(34.5277, -117.3536)]",
281,-118.17265987768808,34.18022263267406,1.0,138771.0,4.846100000000001,4.846100000000001,Pasadena,"(34.1597, -118.139)",[4.846100000000001],[138771],['Pasadena'],"[(34.1597, -118.139)]",
282,-117.61177339501796,35.31436126883883,1.0,389060.0,94.3754,94.3754,Victorville,"(34.5277, -117.3536)",[94.3754],[389060],['Victorville'],"[(34.5277, -117.3536)]",
283,-119.12185238682216,35.82276824367132,1.0,590845.0,68.2865,68.2865,Bakersfield,"(35.3529, -119.0359)",[68.2865],[590845],['Bakersfield'],"[(35.3529, -119.0359)]",
284,-123.24221077874512,39.049197122415926,1.0,314196.0,102.8675,102.8675,Santa Rosa,"(38.4458, -122.7067)",[102.8675],[314196],['Santa Rosa'],"[(38.4458, -122.7067)]",
285,-118.36681289092006,37.23066448166897,1.0,118488.0,372.6803,372.6803,Clovis,"(36.8278, -119.683)",[372.6803],[118488],['Clovis'],"[(36.8278, -119.683)]",
286,-122.18515548448217,41.98231428491103,1.0,121498.0,202.2777,202.2777,Redding,"(40.5698, -122.365)",[202.2777],[121498],['Redding'],"[(40.5698, -122.365)]",
287,-120.00632722487892,36.35072933292044,2.0,815017.0,45.471599999999995,67.0884,Hanford,"(36.3274, -119.6549)","[45.471599999999995, 67.0884]","[95459, 719558]","['Hanford', 'Fresno']","[(36.3274, -119.6549), (36.783, -119.7939)]",
288,-118.32366777686852,36.23340464642063,1.0,249804.0,218.4917,218.4917,Visalia,"(36.3276, -119.3269)",[218.4917],[249804],['Visalia'],"[(36.3276, -119.3269)]",
289,-119.7690290975954,36.87869042216956,1.0,719558.0,13.3879,13.3879,Fresno,"(36.783, -119.7939)",[13.3879],[719558],['Fresno'],"[(36.783, -119.7939)]",
290,-117.26661248260557,36.40939167617034,1.0,389060.0,253.982,253.982,Victorville,"(34.5277, -117.3536)",[253.982],[389060],['Victorville'],"[(34.5277, -117.3536)]",
291,-118.53939334712626,36.85913630775292,1.0,118488.0,143.8446,143.8446,Clovis,"(36.8278, -119.683)",[143.8446],[118488],['Clovis'],"[(36.8278, -119.683)]",
292,-121.40854343155428,37.71951734208481,2.0,197786.0,5.6254,23.608,Tracy,"(37.7269, -121.4523)","[5.6254, 23.608]","[98022, 99764]","['Tracy', 'Manteca']","[(37.7269, -121.4523), (37.7927, -121.2264)]",
293,-115.15250189407963,32.79188050909305,1.0,110434.0,38.2917,38.2917,El Centro,"(32.7865, -115.5595)",[38.2917],[110434],['El Centro'],"[(32.7865, -115.5595)]",
294,-117.18032225450246,33.76958622992475,1.0,101089.0,13.3163,13.3163,Menifee,"(33.6909, -117.1849)",[13.3163],[101089],['Menifee'],"[(33.6909, -117.1849)]",
295,-120.17890768108512,40.32021455949714,1.0,112132.0,210.20860000000002,210.20860000000002,Chico,"(39.7578, -121.8161)",[210.20860000000002],[112132],['Chico'],"[(39.7578, -121.8161)]",
296,-116.66258088588388,35.45124006975527,1.0,389060.0,158.5551,158.5551,Victorville,"(34.5277, -117.3536)",[158.5551],[389060],['Victorville'],"[(34.5277, -117.3536)]",
297,-116.29584741644572,35.21659069675566,1.0,361831.0,324.45059999999995,324.45059999999995,Indio,"(33.7346, -116.2346)",[324.45059999999995],[361831],['Indio'],"[(33.7346, -116.2346)]",
298,-117.89221663635304,35.47079418417191,1.0,381732.0,108.81989999999999,108.81989999999999,Lancaster,"(34.6935, -118.1753)",[108.81989999999999],[381732],['Lancaster'],"[(34.6935, -118.1753)]",
299,-116.85673389911584,33.417612170425336,1.0,109376.0,33.1682,33.1682,Temecula,"(33.4928, -117.1315)",[33.1682],[109376],['Temecula'],"[(33.4928, -117.1315)]",
300,-121.6458415588378,41.98231428491103,1.0,121498.0,226.263,226.263,Redding,"(40.5698, -122.365)",[226.263],[121498],['Redding'],"[(40.5698, -122.365)]",
301,-117.07245946937358,36.50716224825351,1.0,389060.0,283.4918,283.4918,Victorville,"(34.5277, -117.3536)",[283.4918],[389060],['Victorville'],"[(34.5277, -117.3536)]",
302,-119.89846443975006,36.272512875253895,2.0,815017.0,29.0563,71.5228,Hanford,"(36.3274, -119.6549)","[29.0563, 71.5228]","[95459, 719558]","['Hanford', 'Fresno']","[(36.3274, -119.6549), (36.783, -119.7939)]",
303,-120.09261745298204,41.1610414794124,1.0,121498.0,343.406,343.406,Redding,"(40.5698, -122.365)",[343.406],[121498],['Redding'],"[(40.5698, -122.365)]",
304,-115.04463910895078,32.75277228025978,1.0,110434.0,67.4118,67.4118,El Centro,"(32.7865, -115.5595)",[67.4118],[110434],['El Centro'],"[(32.7865, -115.5595)]",
305,-123.1774931076678,38.65811483408325,1.0,314196.0,77.7496,77.7496,Santa Rosa,"(38.4458, -122.7067)",[77.7496],[314196],['Santa Rosa'],"[(38.4458, -122.7067)]",
306,-121.79684945801822,38.09104551600086,1.0,322796.0,45.9069,45.9069,Antioch,"(37.9787, -121.796)",[45.9069],[322796],['Antioch'],"[(37.9787, -121.796)]",
307,-117.80592640824992,35.84232235808795,1.0,381732.0,145.676,145.676,Lancaster,"(34.6935, -118.1753)",[145.676],[381732],['Lancaster'],"[(34.6935, -118.1753)]",
308,-121.9694299142244,39.85091581349792,1.0,112132.0,19.189700000000002,19.189700000000002,Chico,"(39.7578, -121.8161)",[19.189700000000002],[112132],['Chico'],"[(39.7578, -121.8161)]",
309,-120.43777836539442,35.021049552589325,1.0,142230.0,12.4832,12.4832,Santa Maria,"(34.9333, -120.4431)",[12.4832],[142230],['Santa Maria'],"[(34.9333, -120.4431)]",
310,-123.5873716911575,40.41798513158031,1.0,121498.0,189.619,189.619,Redding,"(40.5698, -122.365)",[189.619],[121498],['Redding'],"[(40.5698, -122.365)]",
311,-119.70431142651807,36.89824453658619,1.0,118488.0,14.517299999999999,14.517299999999999,Clovis,"(36.8278, -119.683)",[14.517299999999999],[118488],['Clovis'],"[(36.8278, -119.683)]",
312,-120.82608439185836,37.46531385466857,1.0,103359.0,6.3187,6.3187,Turlock,"(37.5053, -120.8588)",[6.3187],[103359],['Turlock'],"[(37.5053, -120.8588)]",
313,-117.18032225450246,33.945573259674454,1.0,208371.0,4.6784,4.6784,Moreno Valley,"(33.9244, -117.2045)",[4.6784],[208371],['Moreno Valley'],"[(33.9244, -117.2045)]",
314,-116.0369767321364,34.72773783633981,1.0,361831.0,322.4593,322.4593,Indio,"(33.7346, -116.2346)",[322.4593],[361831],['Indio'],"[(33.7346, -116.2346)]",
315,-120.09261745298204,37.191556252835696,2.0,240389.0,40.2963,43.0504,Merced,"(37.3057, -120.4779)","[40.2963, 43.0504]","[157617, 82772]","['Merced', 'Madera']","[(37.3057, -120.4779), (36.963, -120.0778)]",
316,-118.4315305619974,34.62996726425664,1.0,275230.0,40.2038,40.2038,Santa Clarita,"(34.4175, -118.4964)",[40.2038],[275230],['Santa Clarita'],"[(34.4175, -118.4964)]",
317,-123.22063822171934,38.50168191875017,1.0,314196.0,65.8519,65.8519,Santa Rosa,"(38.4458, -122.7067)",[65.8519],[314196],['Santa Rosa'],"[(38.4458, -122.7067)]",
318,-122.01257502827596,40.2419981018306,1.0,121498.0,70.9888,70.9888,Redding,"(40.5698, -122.365)",[70.9888],[121498],['Redding'],"[(40.5698, -122.365)]",
319,-118.9276993735902,34.825508408422984,1.0,590845.0,75.37389999999999,75.37389999999999,Bakersfield,"(35.3529, -119.0359)",[75.37389999999999],[590845],['Bakersfield'],"[(35.3529, -119.0359)]",
320,-115.58395303459514,34.00423560292435,1.0,361831.0,159.9332,159.9332,Indio,"(33.7346, -116.2346)",[159.9332],[361831],['Indio'],"[(33.7346, -116.2346)]",
321,-122.2283005985337,38.67766894849988,2.0,268012.0,65.8757,86.86789999999999,Napa,"(38.2975, -122.301)","[65.8757, 86.86789999999999]","[86130, 181882]","['Napa', 'Vallejo']","[(38.2975, -122.301), (38.1125, -122.2342)]",
322,-119.74745654056964,36.74181162125311,1.0,719558.0,8.4193,8.4193,Fresno,"(36.783, -119.7939)",[8.4193],[719558],['Fresno'],"[(36.783, -119.7939)]",
323,-122.487171282843,41.64989433982825,1.0,121498.0,147.62810000000002,147.62810000000002,Redding,"(40.5698, -122.365)",[147.62810000000002],[121498],['Redding'],"[(40.5698, -122.365)]",
324,-119.05713471574484,36.89824453658619,1.0,118488.0,92.7909,92.7909,Clovis,"(36.8278, -119.683)",[92.7909],[118488],['Clovis'],"[(36.8278, -119.683)]",
325,-120.13576256703358,33.98468148850772,1.0,198240.0,18.407400000000003,18.407400000000003,Santa Barbara,"(34.4285, -119.7202)",[18.407400000000003],[198240],['Santa Barbara'],"[(34.4285, -119.7202)]",
326,-122.96176753741004,41.884543712827856,1.0,121498.0,221.14829999999998,221.14829999999998,Redding,"(40.5698, -122.365)",[221.14829999999998],[121498],['Redding'],"[(40.5698, -122.365)]",
327,-116.74887111398698,35.60767298508834,1.0,389060.0,174.2135,174.2135,Victorville,"(34.5277, -117.3536)",[174.2135],[389060],['Victorville'],"[(34.5277, -117.3536)]",
328,-120.86922950590991,37.56308442675174,1.0,103359.0,9.6865,9.6865,Turlock,"(37.5053, -120.8588)",[9.6865],[103359],['Turlock'],"[(37.5053, -120.8588)]",
329,-120.32991558026556,36.272512875253895,2.0,178231.0,66.1152,90.7637,Hanford,"(36.3274, -119.6549)","[66.1152, 90.7637]","[95459, 82772]","['Hanford', 'Madera']","[(36.3274, -119.6549), (36.963, -120.0778)]",
330,-120.91237461996144,37.3088809393355,1.0,103359.0,27.7533,27.7533,Turlock,"(37.5053, -120.8588)",[27.7533],[103359],['Turlock'],"[(37.5053, -120.8588)]",
331,-120.286770466214,34.84506252283962,1.0,142230.0,24.419900000000002,24.419900000000002,Santa Maria,"(34.9333, -120.4431)",[24.419900000000002],[142230],['Santa Maria'],"[(34.9333, -120.4431)]",
332,-115.08778422300232,34.86461663725625,1.0,361831.0,323.01640000000003,323.01640000000003,Indio,"(33.7346, -116.2346)",[323.01640000000003],[361831],['Indio'],"[(33.7346, -116.2346)]",
333,-118.04322453553344,35.00149543817269,1.0,381732.0,55.1644,55.1644,Lancaster,"(34.6935, -118.1753)",[55.1644],[381732],['Lancaster'],"[(34.6935, -118.1753)]",
334,-120.286770466214,35.76410590042141,1.0,142230.0,144.5929,144.5929,Santa Maria,"(34.9333, -120.4431)",[144.5929],[142230],['Santa Maria'],"[(34.9333, -120.4431)]",
335,-119.57487608436344,34.70818372192318,1.0,198240.0,156.839,156.839,Santa Barbara,"(34.4285, -119.7202)",[156.839],[198240],['Santa Barbara'],"[(34.4285, -119.7202)]",
336,-120.6103588216006,40.90683799199616,1.0,121498.0,218.1888,218.1888,Redding,"(40.5698, -122.365)",[218.1888],[121498],['Redding'],"[(40.5698, -122.365)]",
337,-119.1002798297964,34.923278980506154,1.0,590845.0,69.9533,69.9533,Bakersfield,"(35.3529, -119.0359)",[69.9533],[590845],['Bakersfield'],"[(35.3529, -119.0359)]",
338,-118.5825384611778,34.258439090340595,1.0,127158.0,20.122700000000002,20.122700000000002,Simi Valley,"(34.2663, -118.749)",[20.122700000000002],[127158],['Simi Valley'],"[(34.2663, -118.749)]",
339,-120.24362535216244,40.88728387757952,1.0,121498.0,283.62440000000004,283.62440000000004,Redding,"(40.5698, -122.365)",[283.62440000000004],[121498],['Redding'],"[(40.5698, -122.365)]",
340,-120.6319313786264,35.2948071544222,1.0,142230.0,57.0223,57.0223,Santa Maria,"(34.9333, -120.4431)",[57.0223],[142230],['Santa Maria'],"[(34.9333, -120.4431)]",
341,-116.98616924127047,34.59085903542337,1.0,389060.0,61.7405,61.7405,Victorville,"(34.5277, -117.3536)",[61.7405],[389060],['Victorville'],"[(34.5277, -117.3536)]",
342,-122.20672804150792,38.81454774941632,2.0,188386.0,71.0422,115.7167,Vacaville,"(38.3587, -121.9673)","[71.0422, 115.7167]","[102256, 86130]","['Vacaville', 'Napa']","[(38.3587, -121.9673), (38.2975, -122.301)]",
343,-119.63959375544076,35.84232235808795,2.0,345263.0,66.9132,88.61019999999999,Hanford,"(36.3274, -119.6549)","[66.9132, 88.61019999999999]","[95459, 249804]","['Hanford', 'Visalia']","[(36.3274, -119.6549), (36.3276, -119.3269)]",
344,-116.51157298670346,34.08245206059089,1.0,361831.0,66.6134,66.6134,Indio,"(33.7346, -116.2346)",[66.6134],[361831],['Indio'],"[(33.7346, -116.2346)]",
345,-120.58878626457484,37.26977271050223,1.0,157617.0,14.1409,14.1409,Merced,"(37.3057, -120.4779)",[14.1409],[157617],['Merced'],"[(37.3057, -120.4779)]",
346,-119.68273886949233,36.07697173108756,2.0,345263.0,31.934099999999997,57.935300000000005,Hanford,"(36.3274, -119.6549)","[31.934099999999997, 57.935300000000005]","[95459, 249804]","['Hanford', 'Visalia']","[(36.3274, -119.6549), (36.3276, -119.3269)]",
347,-122.5734615109461,38.44301957550027,1.0,314196.0,14.0659,14.0659,Santa Rosa,"(38.4458, -122.7067)",[14.0659],[314196],['Santa Rosa'],"[(38.4458, -122.7067)]",
348,-119.53173097031188,35.45124006975527,1.0,590845.0,55.3534,55.3534,Bakersfield,"(35.3529, -119.0359)",[55.3534],[590845],['Bakersfield'],"[(35.3529, -119.0359)]",
349,-117.93536175040455,34.356209662423765,1.0,109396.0,92.2043,92.2043,West Covina,"(34.0555, -117.9113)",[92.2043],[109396],['West Covina'],"[(34.0555, -117.9113)]",
350,-120.07104489595623,40.00734872883099,1.0,112132.0,234.01770000000002,234.01770000000002,Chico,"(39.7578, -121.8161)",[234.01770000000002],[112132],['Chico'],"[(39.7578, -121.8161)]",
351,-122.24987315555948,40.32021455949714,1.0,121498.0,51.6586,51.6586,Redding,"(40.5698, -122.365)",[51.6586],[121498],['Redding'],"[(40.5698, -122.365)]",
352,-116.8135887850643,35.56856475625507,1.0,389060.0,172.6105,172.6105,Victorville,"(34.5277, -117.3536)",[172.6105],[389060],['Victorville'],"[(34.5277, -117.3536)]",
353,-118.32366777686852,33.88691091642455,2.0,235019.0,5.707,7.5232,Hawthorne,"(33.9147, -118.3476)","[5.707, 7.5232]","[87863, 147156]","['Hawthorne', 'Torrance']","[(33.9147, -118.3476), (33.8346, -118.3416)]",
354,-115.95068650403331,33.24162514067563,1.0,361831.0,66.0446,66.0446,Indio,"(33.7346, -116.2346)",[66.0446],[361831],['Indio'],"[(33.7346, -116.2346)]",
355,-120.07104489595623,41.20014970824567,1.0,121498.0,318.91970000000003,318.91970000000003,Redding,"(40.5698, -122.365)",[318.91970000000003],[121498],['Redding'],"[(40.5698, -122.365)]",
356,-117.5686282809664,35.58811887067171,1.0,389060.0,148.9751,148.9751,Victorville,"(34.5277, -117.3536)",[148.9751],[389060],['Victorville'],"[(34.5277, -117.3536)]",
357,-117.18032225450246,32.75277228025978,1.0,3084174.0,15.3335,15.3335,San Diego,"(32.8313, -117.1222)",[15.3335],[3084174],['San Diego'],"[(32.8313, -117.1222)]",
358,-114.63476052546106,34.199776747090695,1.0,361831.0,194.5366,194.5366,Indio,"(33.7346, -116.2346)",[194.5366],[361831],['Indio'],"[(33.7346, -116.2346)]",
