,lng,lat,number of cities,total population,min distance,max distance,name of the nearest city,"coordinates of the nearest city (lat,lng)",distance list,population list,cities name,cities locations,total   population
0,-122.0847692,37.4051763,7.0,2573421.0,1.416,35.092400000000005,Mountain View,"(37.4001, -122.0796)","[1.416, 7.956300000000001, 14.0357, 19.431, 29.5442, 29.923, 35.092400000000005]","[82409, 155550, 127922, 83905, 1729879, 231502, 162254]","['Mountain View', 'Sunnyvale', 'Santa Clara', 'Redwood City', 'San Jose', 'Fremont', 'Hayward']","[(37.4001, -122.0796), (37.3836, -122.0255), (37.3646, -121.968), (37.5025, -122.2253), (37.3012, -121.848), (37.5265, -121.9843), (37.6328, -122.0766)]",
1,-122.2715295,37.8471729,5.0,4054205.0,3.3331999999999997,21.9418,Berkeley,"(37.8722, -122.276)","[3.3331999999999997, 9.5241, 16.0637, 21.7972, 21.9418]","[119607, 437548, 115677, 3290197, 91176]","['Berkeley', 'Oakland', 'Richmond', 'San Francisco', 'San Leandro']","[(37.8722, -122.276), (37.7904, -122.2166), (37.9477, -122.3389), (37.7558, -122.4449), (37.7074, -122.1599)]",
2,-121.5602301,37.1544497,2.0,1844340.0,33.7577,46.0568,Gilroy,"(37.0046, -121.5854)","[33.7577, 46.0568]","[114461, 1729879]","['Gilroy', 'San Jose']","[(37.0046, -121.5854), (37.3012, -121.848)]",
3,-122.086832,38.0069813,4.0,1082992.0,11.8221,37.530800000000006,Concord,"(37.9722, -122.0016)","[11.8221, 20.3322, 32.7919, 37.530800000000006]","[640270, 181882, 115677, 145163]","['Concord', 'Vallejo', 'Richmond', 'Fairfield']","[(37.9722, -122.0016), (38.1125, -122.2342), (37.9477, -122.3389), (38.2583, -122.0335)]",
4,-122.1426351,38.0898882,4.0,1082992.0,16.3706,34.968,Vallejo,"(38.1125, -122.2342)","[16.3706, 22.8395, 31.6755, 34.968]","[181882, 640270, 145163, 115677]","['Vallejo', 'Concord', 'Fairfield', 'Richmond']","[(38.1125, -122.2342), (37.9722, -122.0016), (38.2583, -122.0335), (37.9477, -122.3389)]",
5,-122.3638504,37.9737295,4.0,3707363.0,4.962,39.4991,Richmond,"(37.9477, -122.3389)","[4.962, 20.3376, 24.3992, 39.4991]","[115677, 119607, 181882, 3290197]","['Richmond', 'Berkeley', 'Vallejo', 'San Francisco']","[(37.9477, -122.3389), (37.8722, -122.276), (38.1125, -122.2342), (37.7558, -122.4449)]",
6,-122.1396794,38.0862958,4.0,1082992.0,15.9268,34.524300000000004,Vallejo,"(38.1125, -122.2342)","[15.9268, 22.3957, 31.2317, 34.524300000000004]","[181882, 640270, 145163, 115677]","['Vallejo', 'Concord', 'Fairfield', 'Richmond']","[(38.1125, -122.2342), (37.9722, -122.0016), (38.2583, -122.0335), (37.9477, -122.3389)]",
7,-122.7255246,38.4300017,7.0,4235501.0,2.9868,100.6948,Santa Rosa,"(38.4458, -122.7067)","[2.9868, 64.5255, 69.3418, 79.16210000000001, 88.0361, 88.6267, 100.6948]","[314196, 86130, 181882, 115677, 145163, 3290197, 102256]","['Santa Rosa', 'Napa', 'Vallejo', 'Richmond', 'Fairfield', 'San Francisco', 'Vacaville']","[(38.4458, -122.7067), (38.2975, -122.301), (38.1125, -122.2342), (37.9477, -122.3389), (38.2583, -122.0335), (37.7558, -122.4449), (38.3587, -121.9673)]",
8,-122.7449891,38.4591205,7.0,4235501.0,4.589,104.51289999999999,Santa Rosa,"(38.4458, -122.7067)","[4.589, 68.3435, 73.1598, 82.98010000000001, 91.8541, 92.4448, 104.51289999999999]","[314196, 86130, 181882, 115677, 145163, 3290197, 102256]","['Santa Rosa', 'Napa', 'Vallejo', 'Richmond', 'Fairfield', 'San Francisco', 'Vacaville']","[(38.4458, -122.7067), (38.2975, -122.301), (38.1125, -122.2342), (37.9477, -122.3389), (38.2583, -122.0335), (37.7558, -122.4449), (38.3587, -121.9673)]",
9,-122.7223877,38.436029,7.0,4235501.0,2.035,100.4769,Santa Rosa,"(38.4458, -122.7067)","[2.035, 64.3075, 69.1238, 78.9442, 87.81819999999999, 88.4088, 100.4769]","[314196, 86130, 181882, 115677, 145163, 3290197, 102256]","['Santa Rosa', 'Napa', 'Vallejo', 'Richmond', 'Fairfield', 'San Francisco', 'Vacaville']","[(38.4458, -122.7067), (38.2975, -122.301), (38.1125, -122.2342), (37.9477, -122.3389), (38.2583, -122.0335), (37.7558, -122.4449), (38.3587, -121.9673)]",
10,-122.7776581,38.4888689,7.0,4235501.0,10.8454,110.4682,Santa Rosa,"(38.4458, -122.7067)","[10.8454, 74.2988, 79.11510000000001, 88.9355, 97.8095, 98.40010000000001, 110.4682]","[314196, 86130, 181882, 115677, 145163, 3290197, 102256]","['Santa Rosa', 'Napa', 'Vallejo', 'Richmond', 'Fairfield', 'San Francisco', 'Vacaville']","[(38.4458, -122.7067), (38.2975, -122.301), (38.1125, -122.2342), (37.9477, -122.3389), (38.2583, -122.0335), (37.7558, -122.4449), (38.3587, -121.9673)]",
11,-122.731544,38.453198,7.0,4235501.0,2.9263000000000003,102.55669999999999,Santa Rosa,"(38.4458, -122.7067)","[2.9263000000000003, 66.3873, 71.20360000000001, 81.0239, 89.898, 90.4886, 102.55669999999999]","[314196, 86130, 181882, 115677, 145163, 3290197, 102256]","['Santa Rosa', 'Napa', 'Vallejo', 'Richmond', 'Fairfield', 'San Francisco', 'Vacaville']","[(38.4458, -122.7067), (38.2975, -122.301), (38.1125, -122.2342), (37.9477, -122.3389), (38.2583, -122.0335), (37.7558, -122.4449), (38.3587, -121.9673)]",
12,-122.7807543,38.4239634,7.0,4235501.0,8.4,106.1067,Santa Rosa,"(38.4458, -122.7067)","[8.4, 69.9374, 74.7537, 84.574, 93.448, 94.0386, 106.1067]","[314196, 86130, 181882, 115677, 145163, 3290197, 102256]","['Santa Rosa', 'Napa', 'Vallejo', 'Richmond', 'Fairfield', 'San Francisco', 'Vacaville']","[(38.4458, -122.7067), (38.2975, -122.301), (38.1125, -122.2342), (37.9477, -122.3389), (38.2583, -122.0335), (37.7558, -122.4449), (38.3587, -121.9673)]",
13,-122.7856681,38.4271074,7.0,4235501.0,9.307,107.0137,Santa Rosa,"(38.4458, -122.7067)","[9.307, 70.8444, 75.66069999999999, 85.481, 94.355, 94.9456, 107.0137]","[314196, 86130, 181882, 115677, 145163, 3290197, 102256]","['Santa Rosa', 'Napa', 'Vallejo', 'Richmond', 'Fairfield', 'San Francisco', 'Vacaville']","[(38.4458, -122.7067), (38.2975, -122.301), (38.1125, -122.2342), (37.9477, -122.3389), (38.2583, -122.0335), (37.7558, -122.4449), (38.3587, -121.9673)]",
14,-122.007725,37.9414521,3.0,1048754.0,5.3769,31.4254,Concord,"(37.9722, -122.0016)","[5.3769, 28.8403, 31.4254]","[640270, 322796, 85688]","['Concord', 'Antioch', 'San Ramon']","[(37.9722, -122.0016), (37.9787, -121.796), (37.7624, -121.9365)]",
15,-123.3024709,39.3703737,7.0,1047630.0,128.22039999999998,310.1726,Santa Rosa,"(38.4458, -122.7067)","[128.22039999999998, 172.0207, 196.4901, 200.1697, 227.84320000000002, 250.66570000000002, 310.1726]","[314196, 86130, 181882, 129536, 102256, 112132, 121498]","['Santa Rosa', 'Napa', 'Vallejo', 'Yuba City', 'Vacaville', 'Chico', 'Redding']","[(38.4458, -122.7067), (38.2975, -122.301), (38.1125, -122.2342), (39.1357, -121.6383), (38.3587, -121.9673), (39.7578, -121.8161), (40.5698, -122.365)]",
16,-117.3716772,33.8373954999999,1.0,2022285.0,13.8625,13.8625,Riverside,"(33.9381, -117.3949)",[13.8625],[2022285],['Riverside'],"[(33.9381, -117.3949)]",
17,-117.4297158,33.9944764999999,2.0,2126969.0,6.199199999999999,12.5805,Jurupa Valley,"(34.001, -117.4706)","[6.199199999999999, 12.5805]","[104684, 2022285]","['Jurupa Valley', 'Riverside']","[(34.001, -117.4706), (33.9381, -117.3949)]",
18,-122.198718031487,37.7564202566745,5.0,4100782.0,5.320399999999999,31.3852,Oakland,"(37.7904, -122.2166)","[5.320399999999999, 8.1735, 18.7605, 19.4558, 31.3852]","[437548, 91176, 119607, 162254, 3290197]","['Oakland', 'San Leandro', 'Berkeley', 'Hayward', 'San Francisco']","[(37.7904, -122.2166), (37.7074, -122.1599), (37.8722, -122.276), (37.6328, -122.0766), (37.7558, -122.4449)]",
19,-121.950435688049,37.7027656058429,6.0,1299293.0,9.562299999999999,39.9275,San Ramon,"(37.7624, -121.9365)","[9.562299999999999, 19.315900000000003, 23.772299999999998, 24.8228, 31.269599999999997, 39.9275]","[85688, 88403, 162254, 91176, 231502, 640270]","['San Ramon', 'Livermore', 'Hayward', 'San Leandro', 'Fremont', 'Concord']","[(37.7624, -121.9365), (37.6868, -121.7607), (37.6328, -122.0766), (37.7074, -122.1599), (37.5265, -121.9843), (37.9722, -122.0016)]",
20,-122.717165162035,38.4607367081012,7.0,4235501.0,2.6158,93.3435,Santa Rosa,"(38.4458, -122.7067)","[2.6158, 57.174099999999996, 72.3532, 80.68480000000001, 82.17360000000001, 91.6382, 93.3435]","[314196, 86130, 181882, 145163, 115677, 3290197, 102256]","['Santa Rosa', 'Napa', 'Vallejo', 'Fairfield', 'Richmond', 'San Francisco', 'Vacaville']","[(38.4458, -122.7067), (38.2975, -122.301), (38.1125, -122.2342), (38.2583, -122.0335), (37.9477, -122.3389), (37.7558, -122.4449), (38.3587, -121.9673)]",
21,-122.716199592312,38.4438933747365,7.0,4235501.0,1.2054,93.1935,Santa Rosa,"(38.4458, -122.7067)","[1.2054, 57.0242, 69.8552, 79.6755, 80.5348, 89.1401, 93.1935]","[314196, 86130, 181882, 115677, 145163, 3290197, 102256]","['Santa Rosa', 'Napa', 'Vallejo', 'Richmond', 'Fairfield', 'San Francisco', 'Vacaville']","[(38.4458, -122.7067), (38.2975, -122.301), (38.1125, -122.2342), (37.9477, -122.3389), (38.2583, -122.0335), (37.7558, -122.4449), (38.3587, -121.9673)]",
22,-122.821371878727,38.4024617956518,7.0,4235501.0,11.866700000000002,101.68310000000001,Santa Rosa,"(38.4458, -122.7067)","[11.866700000000002, 65.5137, 70.33, 80.15039999999999, 89.0244, 89.615, 101.68310000000001]","[314196, 86130, 181882, 115677, 145163, 3290197, 102256]","['Santa Rosa', 'Napa', 'Vallejo', 'Richmond', 'Fairfield', 'San Francisco', 'Vacaville']","[(38.4458, -122.7067), (38.2975, -122.301), (38.1125, -122.2342), (37.9477, -122.3389), (38.2583, -122.0335), (37.7558, -122.4449), (38.3587, -121.9673)]",
23,-122.819774088719,38.3935497302596,7.0,4235501.0,13.3591,100.45389999999999,Santa Rosa,"(38.4458, -122.7067)","[13.3591, 64.2845, 69.1008, 78.9212, 87.7952, 88.3858, 100.45389999999999]","[314196, 86130, 181882, 115677, 145163, 3290197, 102256]","['Santa Rosa', 'Napa', 'Vallejo', 'Richmond', 'Fairfield', 'San Francisco', 'Vacaville']","[(38.4458, -122.7067), (38.2975, -122.301), (38.1125, -122.2342), (37.9477, -122.3389), (38.2583, -122.0335), (37.7558, -122.4449), (38.3587, -121.9673)]",
24,-122.826312849093,38.4086396496439,7.0,4235501.0,13.031,102.3312,Santa Rosa,"(38.4458, -122.7067)","[13.031, 66.1618, 70.97810000000001, 80.7985, 89.6725, 90.26310000000001, 102.3312]","[314196, 86130, 181882, 115677, 145163, 3290197, 102256]","['Santa Rosa', 'Napa', 'Vallejo', 'Richmond', 'Fairfield', 'San Francisco', 'Vacaville']","[(38.4458, -122.7067), (38.2975, -122.301), (38.1125, -122.2342), (37.9477, -122.3389), (38.2583, -122.0335), (37.7558, -122.4449), (38.3587, -121.9673)]",
25,-122.820162549308,38.4086017997997,7.0,4235501.0,12.3191,102.4162,Santa Rosa,"(38.4458, -122.7067)","[12.3191, 66.24680000000001, 71.0631, 80.8835, 89.7575, 90.3481, 102.4162]","[314196, 86130, 181882, 115677, 145163, 3290197, 102256]","['Santa Rosa', 'Napa', 'Vallejo', 'Richmond', 'Fairfield', 'San Francisco', 'Vacaville']","[(38.4458, -122.7067), (38.2975, -122.301), (38.1125, -122.2342), (37.9477, -122.3389), (38.2583, -122.0335), (37.7558, -122.4449), (38.3587, -121.9673)]",
26,-122.730913700277,38.4450368999583,7.0,4235501.0,2.2334,101.8637,Santa Rosa,"(38.4458, -122.7067)","[2.2334, 65.6943, 70.51060000000001, 80.3309, 89.205, 89.79560000000001, 101.8637]","[314196, 86130, 181882, 115677, 145163, 3290197, 102256]","['Santa Rosa', 'Napa', 'Vallejo', 'Richmond', 'Fairfield', 'San Francisco', 'Vacaville']","[(38.4458, -122.7067), (38.2975, -122.301), (38.1125, -122.2342), (37.9477, -122.3389), (38.2583, -122.0335), (37.7558, -122.4449), (38.3587, -121.9673)]",
27,-122.740957799902,38.4262968999674,7.0,4235501.0,4.4751,102.18180000000001,Santa Rosa,"(38.4458, -122.7067)","[4.4751, 66.0125, 70.8288, 80.6491, 89.5231, 90.1137, 102.18180000000001]","[314196, 86130, 181882, 115677, 145163, 3290197, 102256]","['Santa Rosa', 'Napa', 'Vallejo', 'Richmond', 'Fairfield', 'San Francisco', 'Vacaville']","[(38.4458, -122.7067), (38.2975, -122.301), (38.1125, -122.2342), (37.9477, -122.3389), (38.2583, -122.0335), (37.7558, -122.4449), (38.3587, -121.9673)]",
28,-122.750983569521,38.4208862997186,7.0,4235501.0,6.173100000000001,102.32589999999999,Santa Rosa,"(38.4458, -122.7067)","[6.173100000000001, 66.1565, 70.9728, 80.7932, 89.6672, 90.2578, 102.32589999999999]","[314196, 86130, 181882, 115677, 145163, 3290197, 102256]","['Santa Rosa', 'Napa', 'Vallejo', 'Richmond', 'Fairfield', 'San Francisco', 'Vacaville']","[(38.4458, -122.7067), (38.2975, -122.301), (38.1125, -122.2342), (37.9477, -122.3389), (38.2583, -122.0335), (37.7558, -122.4449), (38.3587, -121.9673)]",
29,-122.740708624786,38.4185635499195,7.0,4235501.0,5.5241999999999996,100.5632,Santa Rosa,"(38.4458, -122.7067)","[5.5241999999999996, 64.3938, 69.21010000000001, 79.0305, 87.9045, 88.49510000000001, 100.5632]","[314196, 86130, 181882, 115677, 145163, 3290197, 102256]","['Santa Rosa', 'Napa', 'Vallejo', 'Richmond', 'Fairfield', 'San Francisco', 'Vacaville']","[(38.4458, -122.7067), (38.2975, -122.301), (38.1125, -122.2342), (37.9477, -122.3389), (38.2583, -122.0335), (37.7558, -122.4449), (38.3587, -121.9673)]",
30,-122.722290024796,38.4027094748299,7.0,4235501.0,6.555899999999999,96.7296,Santa Rosa,"(38.4458, -122.7067)","[6.555899999999999, 60.560199999999995, 65.3765, 75.1968, 84.0708, 84.6615, 96.7296]","[314196, 86130, 181882, 115677, 145163, 3290197, 102256]","['Santa Rosa', 'Napa', 'Vallejo', 'Richmond', 'Fairfield', 'San Francisco', 'Vacaville']","[(38.4458, -122.7067), (38.2975, -122.301), (38.1125, -122.2342), (37.9477, -122.3389), (38.2583, -122.0335), (37.7558, -122.4449), (38.3587, -121.9673)]",
31,-121.600316064715,36.6992903894634,5.0,2325752.0,4.4734,91.0997,Salinas,"(36.6883, -121.6317)","[4.4734, 35.1315, 48.0926, 63.8664, 91.0997]","[199290, 116189, 114461, 165933, 1729879]","['Salinas', 'Seaside', 'Gilroy', 'Santa Cruz', 'San Jose']","[(36.6883, -121.6317), (36.6224, -121.8199), (37.0046, -121.5854), (36.9789, -122.0346), (37.3012, -121.848)]",
32,-116.196133422412,33.6535552757157,4.0,1163616.0,12.366200000000001,144.6531,Indio,"(33.7346, -116.2346)","[12.366200000000001, 112.3607, 132.1832, 144.6531]","[361831, 191170, 101089, 509526]","['Indio', 'Hemet', 'Menifee', 'Murrieta']","[(33.7346, -116.2346), (33.7341, -116.9969), (33.6909, -117.1849), (33.5719, -117.1909)]",
33,-116.143123289581,33.6511382893102,4.0,1163616.0,17.6977,148.7679,Indio,"(33.7346, -116.2346)","[17.6977, 116.4755, 136.298, 148.7679]","[361831, 191170, 101089, 509526]","['Indio', 'Hemet', 'Menifee', 'Murrieta']","[(33.7346, -116.2346), (33.7341, -116.9969), (33.6909, -117.1849), (33.5719, -117.1909)]",
34,-116.240717699974,33.6277631499983,3.0,1062527.0,12.6356,145.1225,Indio,"(33.7346, -116.2346)","[12.6356, 112.8301, 145.1225]","[361831, 191170, 509526]","['Indio', 'Hemet', 'Murrieta']","[(33.7346, -116.2346), (33.7341, -116.9969), (33.5719, -117.1909)]",
35,-116.194270999999,33.6929259,4.0,1163616.0,6.9829,140.6189,Indio,"(33.7346, -116.2346)","[6.9829, 108.3265, 128.149, 140.6189]","[361831, 191170, 101089, 509526]","['Indio', 'Hemet', 'Menifee', 'Murrieta']","[(33.7346, -116.2346), (33.7341, -116.9969), (33.6909, -117.1849), (33.5719, -117.1909)]",
36,-118.477668742624,34.2441022871913,2.0,12396474.0,21.5895,25.3476,Los Angeles,"(34.1141, -118.4068)","[21.5895, 25.3476]","[12121244, 275230]","['Los Angeles', 'Santa Clarita']","[(34.1141, -118.4068), (34.4175, -118.4964)]",
37,-121.6482468678,39.6511158738935,4.0,2311522.0,24.602700000000002,131.8745,Chico,"(39.7578, -121.8161)","[24.602700000000002, 65.7893, 116.7452, 131.8745]","[112132, 129536, 145687, 1924167]","['Chico', 'Yuba City', 'Roseville', 'Sacramento']","[(39.7578, -121.8161), (39.1357, -121.6383), (38.7703, -121.3196), (38.5677, -121.4685)]",
38,-120.707991112871,35.2632776920968,4.0,1026774.0,52.140699999999995,228.5496,Santa Maria,"(34.9333, -120.4431)","[52.140699999999995, 147.5455, 191.2783, 228.5496]","[142230, 198240, 95459, 590845]","['Santa Maria', 'Santa Barbara', 'Hanford', 'Bakersfield']","[(34.9333, -120.4431), (34.4285, -119.7202), (36.3274, -119.6549), (35.3529, -119.0359)]",
39,-121.748822494534,38.5570231303086,1.0,1924167.0,29.0931,29.0931,Sacramento,"(38.5677, -121.4685)",[29.0931],[1924167],['Sacramento'],"[(38.5677, -121.4685)]",
40,-120.859492966358,35.6371161700699,8.0,1011377.0,108.2698,297.7228,Santa Maria,"(34.9333, -120.4431)","[108.2698, 157.2597, 174.4538, 201.0624, 220.2786, 229.53289999999998, 281.9742, 297.7228]","[142230, 95459, 199290, 116189, 114461, 82772, 157617, 103359]","['Santa Maria', 'Hanford', 'Salinas', 'Seaside', 'Gilroy', 'Madera', 'Merced', 'Turlock']","[(34.9333, -120.4431), (36.3274, -119.6549), (36.6883, -121.6317), (36.6224, -121.8199), (37.0046, -121.5854), (36.963, -120.0778), (37.3057, -120.4779), (37.5053, -120.8588)]",
41,-120.710920375324,35.6511079402254,6.0,1268213.0,102.1655,266.1795,Santa Maria,"(34.9333, -120.4431)","[102.1655, 141.4651, 156.93439999999998, 178.7363, 213.7382, 266.1795]","[142230, 95459, 199290, 590845, 82772, 157617]","['Santa Maria', 'Hanford', 'Salinas', 'Bakersfield', 'Madera', 'Merced']","[(34.9333, -120.4431), (36.3274, -119.6549), (36.6883, -121.6317), (35.3529, -119.0359), (36.963, -120.0778), (37.3057, -120.4779)]",
42,-121.766395834649,36.2302949499963,5.0,2325752.0,61.183800000000005,161.89329999999998,Seaside,"(36.6224, -121.8199)","[61.183800000000005, 86.7886, 118.8862, 121.0679, 161.89329999999998]","[116189, 199290, 114461, 165933, 1729879]","['Seaside', 'Salinas', 'Gilroy', 'Santa Cruz', 'San Jose']","[(36.6224, -121.8199), (36.6883, -121.6317), (37.0046, -121.5854), (36.9789, -122.0346), (37.3012, -121.848)]",
43,-120.599436294258,35.6898228563318,5.0,1197636.0,112.00739999999999,259.3176,Santa Maria,"(34.9333, -120.4431)","[112.00739999999999, 134.6031, 176.83689999999999, 206.8763, 259.3176]","[142230, 95459, 719558, 82772, 157617]","['Santa Maria', 'Hanford', 'Fresno', 'Madera', 'Merced']","[(34.9333, -120.4431), (36.3274, -119.6549), (36.783, -119.7939), (36.963, -120.0778), (37.3057, -120.4779)]",
44,-120.722658147069,35.6414436891662,6.0,1268213.0,103.05160000000001,267.0657,Santa Maria,"(34.9333, -120.4431)","[103.05160000000001, 142.3512, 159.5454, 179.6225, 214.62439999999998, 267.0657]","[142230, 95459, 199290, 590845, 82772, 157617]","['Santa Maria', 'Hanford', 'Salinas', 'Bakersfield', 'Madera', 'Merced']","[(34.9333, -120.4431), (36.3274, -119.6549), (36.6883, -121.6317), (35.3529, -119.0359), (36.963, -120.0778), (37.3057, -120.4779)]",
45,-120.547122707364,35.5928872738967,5.0,1068923.0,105.7315,260.89029999999997,Santa Maria,"(34.9333, -120.4431)","[105.7315, 136.17589999999998, 173.4471, 208.449, 260.89029999999997]","[142230, 95459, 590845, 82772, 157617]","['Santa Maria', 'Hanford', 'Bakersfield', 'Madera', 'Merced']","[(34.9333, -120.4431), (36.3274, -119.6549), (35.3529, -119.0359), (36.963, -120.0778), (37.3057, -120.4779)]",
46,-120.554042214324,35.5865028587379,5.0,1068923.0,104.0766,259.93489999999997,Santa Maria,"(34.9333, -120.4431)","[104.0766, 135.2205, 172.4917, 207.49360000000001, 259.93489999999997]","[142230, 95459, 590845, 82772, 157617]","['Santa Maria', 'Hanford', 'Bakersfield', 'Madera', 'Merced']","[(34.9333, -120.4431), (36.3274, -119.6549), (35.3529, -119.0359), (36.963, -120.0778), (37.3057, -120.4779)]",
47,-120.587084820025,35.6099089640197,5.0,1068923.0,107.6077,262.838,Santa Maria,"(34.9333, -120.4431)","[107.6077, 138.1236, 175.39479999999998, 210.3967, 262.838]","[142230, 95459, 590845, 82772, 157617]","['Santa Maria', 'Hanford', 'Bakersfield', 'Madera', 'Merced']","[(34.9333, -120.4431), (36.3274, -119.6549), (35.3529, -119.0359), (36.963, -120.0778), (37.3057, -120.4779)]",
48,-120.594644934273,35.5718246645038,5.0,1068923.0,101.30260000000001,264.494,Santa Maria,"(34.9333, -120.4431)","[101.30260000000001, 139.7795, 177.0507, 212.05270000000002, 264.494]","[142230, 95459, 590845, 82772, 157617]","['Santa Maria', 'Hanford', 'Bakersfield', 'Madera', 'Merced']","[(34.9333, -120.4431), (36.3274, -119.6549), (35.3529, -119.0359), (36.963, -120.0778), (37.3057, -120.4779)]",
49,-120.576582985519,35.5410057417362,5.0,1068923.0,98.2326,265.149,Santa Maria,"(34.9333, -120.4431)","[98.2326, 140.4345, 177.7057, 212.70770000000002, 265.149]","[142230, 95459, 590845, 82772, 157617]","['Santa Maria', 'Hanford', 'Bakersfield', 'Madera', 'Merced']","[(34.9333, -120.4431), (36.3274, -119.6549), (35.3529, -119.0359), (36.963, -120.0778), (37.3057, -120.4779)]",
50,-120.596400315979,35.6569876255885,5.0,1068923.0,108.5896,254.7903,Santa Maria,"(34.9333, -120.4431)","[108.5896, 130.07580000000002, 167.347, 202.349, 254.7903]","[142230, 95459, 590845, 82772, 157617]","['Santa Maria', 'Hanford', 'Bakersfield', 'Madera', 'Merced']","[(34.9333, -120.4431), (36.3274, -119.6549), (35.3529, -119.0359), (36.963, -120.0778), (37.3057, -120.4779)]",
51,-120.616839994352,35.5335826288866,5.0,1068923.0,88.9563,269.7117,Santa Maria,"(34.9333, -120.4431)","[88.9563, 144.99720000000002, 182.26839999999999, 217.2704, 269.7117]","[142230, 95459, 590845, 82772, 157617]","['Santa Maria', 'Hanford', 'Bakersfield', 'Madera', 'Merced']","[(34.9333, -120.4431), (36.3274, -119.6549), (35.3529, -119.0359), (36.963, -120.0778), (37.3057, -120.4779)]",
52,-120.61289216453,35.4863086584516,4.0,1026774.0,90.6931,186.09789999999998,Santa Maria,"(34.9333, -120.4431)","[90.6931, 144.531, 181.8022, 186.09789999999998]","[142230, 95459, 590845, 198240]","['Santa Maria', 'Hanford', 'Bakersfield', 'Santa Barbara']","[(34.9333, -120.4431), (36.3274, -119.6549), (35.3529, -119.0359), (34.4285, -119.7202)]",
53,-120.652380493616,35.5069735186435,5.0,1184391.0,82.9618,272.62420000000003,Santa Maria,"(34.9333, -120.4431)","[82.9618, 147.90970000000002, 178.3666, 185.181, 272.62420000000003]","[142230, 95459, 198240, 590845, 157617]","['Santa Maria', 'Hanford', 'Santa Barbara', 'Bakersfield', 'Merced']","[(34.9333, -120.4431), (36.3274, -119.6549), (34.4285, -119.7202), (35.3529, -119.0359), (37.3057, -120.4779)]",
54,-120.638165066928,35.5090857445802,5.0,1184391.0,83.8982,270.8295,Santa Maria,"(34.9333, -120.4431)","[83.8982, 146.115, 179.303, 183.38629999999998, 270.8295]","[142230, 95459, 198240, 590845, 157617]","['Santa Maria', 'Hanford', 'Santa Barbara', 'Bakersfield', 'Merced']","[(34.9333, -120.4431), (36.3274, -119.6549), (34.4285, -119.7202), (35.3529, -119.0359), (37.3057, -120.4779)]",
55,-120.663555649891,35.6561300644031,5.0,1068923.0,104.09,262.3249,Santa Maria,"(34.9333, -120.4431)","[104.09, 137.6104, 174.88170000000002, 209.8836, 262.3249]","[142230, 95459, 590845, 82772, 157617]","['Santa Maria', 'Hanford', 'Bakersfield', 'Madera', 'Merced']","[(34.9333, -120.4431), (36.3274, -119.6549), (35.3529, -119.0359), (36.963, -120.0778), (37.3057, -120.4779)]",
56,-120.568855457214,35.0752373044823,4.0,1041887.0,25.2648,216.0419,Santa Maria,"(34.9333, -120.4431)","[25.2648, 120.6696, 173.9205, 216.0419]","[142230, 198240, 110572, 590845]","['Santa Maria', 'Santa Barbara', 'San Buenaventura', 'Bakersfield']","[(34.9333, -120.4431), (34.4285, -119.7202), (34.2741, -119.2314), (35.3529, -119.0359)]",
57,-120.574011582934,35.0950417574295,4.0,1026774.0,25.9501,216.781,Santa Maria,"(34.9333, -120.4431)","[25.9501, 121.3549, 216.7272, 216.781]","[142230, 198240, 590845, 95459]","['Santa Maria', 'Santa Barbara', 'Bakersfield', 'Hanford']","[(34.9333, -120.4431), (34.4285, -119.7202), (35.3529, -119.0359), (36.3274, -119.6549)]",
58,-120.481960826257,35.0811587146908,4.0,1041887.0,23.6643,214.4414,Santa Maria,"(34.9333, -120.4431)","[23.6643, 119.0692, 172.32, 214.4414]","[142230, 198240, 110572, 590845]","['Santa Maria', 'Santa Barbara', 'San Buenaventura', 'Bakersfield']","[(34.9333, -120.4431), (34.4285, -119.7202), (34.2741, -119.2314), (35.3529, -119.0359)]",
59,-120.59604733406,35.0676505309516,4.0,1041887.0,28.1723,218.9494,Santa Maria,"(34.9333, -120.4431)","[28.1723, 123.57719999999999, 176.828, 218.9494]","[142230, 198240, 110572, 590845]","['Santa Maria', 'Santa Barbara', 'San Buenaventura', 'Bakersfield']","[(34.9333, -120.4431), (34.4285, -119.7202), (34.2741, -119.2314), (35.3529, -119.0359)]",
60,-120.600470144847,35.159665537911,4.0,1026774.0,34.9651,225.74220000000003,Santa Maria,"(34.9333, -120.4431)","[34.9651, 130.3699, 211.54520000000002, 225.74220000000003]","[142230, 198240, 95459, 590845]","['Santa Maria', 'Santa Barbara', 'Hanford', 'Bakersfield']","[(34.9333, -120.4431), (34.4285, -119.7202), (36.3274, -119.6549), (35.3529, -119.0359)]",
61,-122.0861838285,37.4222335335912,8.0,1039805.0,3.7340999999999998,45.4161,Mountain View,"(37.4001, -122.0796)","[3.7340999999999998, 9.6686, 15.748, 17.8037, 26.7305, 31.6352, 33.465, 45.4161]","[82409, 155550, 127922, 83905, 105087, 231502, 162254, 91176]","['Mountain View', 'Sunnyvale', 'Santa Clara', 'Redwood City', 'San Mateo', 'Fremont', 'Hayward', 'San Leandro']","[(37.4001, -122.0796), (37.3836, -122.0255), (37.3646, -121.968), (37.5025, -122.2253), (37.5522, -122.3121), (37.5265, -121.9843), (37.6328, -122.0766), (37.7074, -122.1599)]",
