lat,lon,State,panel.area,power,panels,landscape.area,water,urban,Address,demand_10km_MWh,demand_20km_MWh,demand_50km_MWh,land_cover,min distance to city (in miles),slope,elevation
35.180840245145454,-120.77313357006784,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,50.2284,17,80
35.27940088245758,-120.77313357006784,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,67.247,20,216
35.377961519769705,-120.77313357006784,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,75.9575,22,241
35.476522157081824,-120.77313357006784,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,0.0,93.896,19,371
35.57508279439395,-120.77313357006784,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,0.0,96.4792,18,337
35.67364343170608,-120.77313357006784,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,0.0,109.8585,13,566
35.7722040690182,-120.77313357006784,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,119.5593,4,220
35.87076470633033,-120.77313357006784,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,0.0,129.6522,13,225
35.96932534364245,-120.77313357006784,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,125.6117,11,389
36.06788598095458,-120.77313357006784,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,121.2308,16,292
36.166446618266704,-120.77313357006784,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,117.6249,10,469
36.26500725557883,-120.77313357006784,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,129.76739999999998,15,673
36.36356789289095,-120.77313357006784,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,0.0,126.0835,12,863
36.462128530203074,-120.77313357006784,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,137.773,14,630
36.5606891675152,-120.77313357006784,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,114.201,8,460
36.659249804827326,-120.77313357006784,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,103.2986,13,744
36.75781044213945,-120.77313357006784,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,93.6604,12,356
36.85637107945158,-120.77313357006784,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,78.4272,3,108
36.9549317167637,-120.77313357006784,CA,,,,,,,,4974154.736842105,4974154.736842105,5509832.736842105,1.0,69.7477,0,37
37.05349235407583,-120.77313357006784,CA,,,,,,,,4974154.736842105,4974154.736842105,7762374.736842105,1.0,51.1466,0,30
37.15205299138795,-120.77313357006784,CA,,,,,,,,4974154.736842105,4974154.736842105,7762374.736842105,1.0,47.9261,0,27
37.25061362870007,-120.77313357006784,CA,,,,,,,,4974154.736842105,4974154.736842105,10399483.736842103,1.0,34.511,0,25
37.3491742660122,-120.77313357006784,CA,,,,,,,,4974154.736842105,7226696.736842105,10399483.736842103,1.0,26.1326,0,32
37.44773490332432,-120.77313357006784,CA,,,,,,,,7226696.736842105,7226696.736842105,10399483.736842103,1.0,11.621,0,36
37.54629554063645,-120.77313357006784,CA,,,,,,,,7226696.736842105,7226696.736842105,10399483.736842103,1.0,13.6266,0,42
37.644856177948576,-120.77313357006784,CA,,,,,,,,4974154.736842105,9863805.736842103,10399483.736842103,1.0,21.7831,0,50
37.7434168152607,-120.77313357006784,CA,,,,,,,,4974154.736842105,4974154.736842105,9863805.736842103,1.0,33.2422,0,81
37.84197745257283,-120.77313357006784,CA,,,,,,,,4974154.736842105,4974154.736842105,9863805.736842103,1.0,39.7104,2,85
37.94053808988495,-120.77313357006784,CA,,,,,,,,4974154.736842105,4974154.736842105,10318306.736842103,1.0,53.8674,5,122
38.03909872719707,-120.77313357006784,CA,,,,,,,,4974154.736842105,4974154.736842105,8065764.736842105,1.0,65.2826,19,378
38.1376593645092,-120.77313357006784,CA,,,,,,,,4974154.736842105,4974154.736842105,5428655.736842105,1.0,68.59039999999999,23,327
38.23622000182132,-120.77313357006784,CA,,,,,,,,4974154.736842105,4974154.736842105,5428655.736842105,0.0,69.7529,11,309
38.33478063913345,-120.77313357006784,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,69.6617,10,435
38.43334127644557,-120.77313357006784,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,0.0,75.5719,22,493
38.5319019137577,-120.77313357006784,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,0.0,66.2192,5,552
38.63046255106983,-120.77313357006784,CA,,,,,,,,4974154.736842105,4974154.736842105,6149197.736842105,0.0,72.66969999999999,4,346
38.72902318838195,-120.77313357006784,CA,,,,,,,,4974154.736842105,4974154.736842105,6149197.736842105,0.0,56.5441,10,639
38.82758382569408,-120.77313357006784,CA,,,,,,,,4974154.736842105,4974154.736842105,6149197.736842105,0.0,76.6717,5,736
38.9261444630062,-120.77313357006784,CA,,,,,,,,4974154.736842105,4974154.736842105,6149197.736842105,0.0,67.4117,18,931
39.02470510031832,-120.77313357006784,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,0.0,73.587,25,892
39.12326573763045,-120.77313357006784,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,81.447,3,1171
39.22182637494257,-120.77313357006784,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,0.0,77.348,16,1284
39.3203870122547,-120.77313357006784,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,0.0,92.5429,11,1190
39.418947649566825,-120.77313357006784,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,0.0,118.4968,34,1222
39.51750828687895,-120.77313357006784,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,0.0,112.7757,26,1527
39.61606892419108,-120.77313357006784,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,0.0,119.1014,24,1278
39.7146295615032,-120.77313357006784,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,0.0,145.21470000000002,26,2163
39.81319019881532,-120.77313357006784,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,0.0,143.6299,2,2098
39.911750836127446,-120.77313357006784,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,0.0,152.724,15,1376
40.01031147343957,-120.77313357006784,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,0.0,152.4093,37,1740
40.1088721107517,-120.77313357006784,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,0.0,147.1816,29,1498
40.20743274806382,-120.77313357006784,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,155.1494,27,1285
40.30599338537595,-120.77313357006784,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,0.0,161.271,13,1952
40.40455402268808,-120.77313357006784,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,0.0,151.67020000000002,9,1524
40.5031146600002,-120.77313357006784,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,0.0,173.5999,13,1853
40.601675297312326,-120.77313357006784,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,0.0,192.3456,0,1558
40.700235934624445,-120.77313357006784,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,183.0553,5,1734
40.79879657193658,-120.77313357006784,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,0.0,222.4022,3,1891
40.897357209248696,-120.77313357006784,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,202.492,10,1742
40.99591784656082,-120.77313357006784,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,0.0,192.8621,11,1944
41.09447848387295,-120.77313357006784,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,0.0,188.4013,3,1629
41.19303912118507,-120.77313357006784,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,0.0,192.2179,1,2031
41.2915997584972,-120.77313357006784,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,0.0,193.5137,7,1819
41.390160395809325,-120.77313357006784,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,0.0,214.6894,7,1514
41.48872103312145,-120.77313357006784,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,216.2903,2,1331
41.58728167043357,-120.77313357006784,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,230.3247,2,1506
41.6858423077457,-120.77313357006784,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,256.298,2,1520
41.78440294505782,-120.77313357006784,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,263.3245,1,1524
41.882963582369946,-120.77313357006784,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,0.0,275.8318,8,1567
41.98152421968207,-120.77313357006784,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,0.0,339.5403,1,1660
34.5894764212727,-120.66439916647326,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,0.0,70.5004,0,0
34.688037058584825,-120.66439916647326,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,0.0,56.6501,0,0
34.78659769589695,-120.66439916647326,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,0.0,51.6465,0,0
34.88515833320908,-120.66439916647326,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,0.0,29.7796,0,0
34.9837189705212,-120.66439916647326,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,0.0,25.1536,0,0
35.08227960783333,-120.66439916647326,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,0.0,35.1186,0,0
35.180840245145454,-120.66439916647326,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,40.292,3,68
35.27940088245758,-120.66439916647326,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,52.7831,1,60
35.377961519769705,-120.66439916647326,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,68.3904,6,394
35.476522157081824,-120.66439916647326,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,79.48939999999999,4,271
35.57508279439395,-120.66439916647326,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,95.6646,5,288
35.67364343170608,-120.66439916647326,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,104.7958,3,229
35.7722040690182,-120.66439916647326,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,116.981,20,368
35.87076470633033,-120.66439916647326,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,128.42010000000002,6,394
35.96932534364245,-120.66439916647326,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,146.1798,21,503
36.06788598095458,-120.66439916647326,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,153.7512,14,664
36.166446618266704,-120.66439916647326,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,112.3536,15,796
36.26500725557883,-120.66439916647326,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,116.1007,22,882
36.36356789289095,-120.66439916647326,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,0.0,140.8404,14,1303
36.462128530203074,-120.66439916647326,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,147.2075,17,603
36.5606891675152,-120.66439916647326,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,105.6946,10,398
36.659249804827326,-120.66439916647326,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,103.1457,1,188
36.75781044213945,-120.66439916647326,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,69.2681,1,105
36.85637107945158,-120.66439916647326,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,59.8462,0,60
36.9549317167637,-120.66439916647326,CA,,,,,,,,4974154.736842105,4974154.736842105,5509832.736842105,1.0,51.503800000000005,0,37
37.05349235407583,-120.66439916647326,CA,,,,,,,,4974154.736842105,4974154.736842105,5509832.736842105,1.0,41.4796,0,33
37.15205299138795,-120.66439916647326,CA,,,,,,,,4974154.736842105,4974154.736842105,7762374.736842105,1.0,33.0779,0,30
37.25061362870007,-120.66439916647326,CA,,,,,,,,4974154.736842105,5509832.736842105,7762374.736842105,0.0,23.841900000000003,1,33
37.3491742660122,-120.66439916647326,CA,,,,,,,,4974154.736842105,5509832.736842105,10399483.736842103,1.0,18.969900000000003,0,42
37.44773490332432,-120.66439916647326,CA,,,,,,,,4974154.736842105,7226696.736842105,10399483.736842103,1.0,19.6993,0,53
37.54629554063645,-120.66439916647326,CA,,,,,,,,4974154.736842105,7226696.736842105,10399483.736842103,1.0,23.0465,1,67
37.644856177948576,-120.66439916647326,CA,,,,,,,,4974154.736842105,4974154.736842105,10399483.736842103,1.0,30.8146,7,58
37.7434168152607,-120.66439916647326,CA,,,,,,,,4974154.736842105,4974154.736842105,9863805.736842103,1.0,46.4908,1,88
37.84197745257283,-120.66439916647326,CA,,,,,,,,4974154.736842105,4974154.736842105,9863805.736842103,1.0,48.118,6,145
37.94053808988495,-120.66439916647326,CA,,,,,,,,4974154.736842105,4974154.736842105,7611263.736842105,0.0,71.2056,6,235
38.03909872719707,-120.66439916647326,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,75.16369999999999,3,575
38.1376593645092,-120.66439916647326,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,86.51610000000001,17,303
38.23622000182132,-120.66439916647326,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,82.5624,4,472
38.33478063913345,-120.66439916647326,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,80.1492,37,388
38.43334127644557,-120.66439916647326,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,0.0,78.3078,27,696
38.5319019137577,-120.66439916647326,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,0.0,75.81439999999999,12,752
38.63046255106983,-120.66439916647326,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,0.0,74.028,16,731
38.72902318838195,-120.66439916647326,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,0.0,68.6467,23,808
38.82758382569408,-120.66439916647326,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,0.0,79.4585,20,965
38.9261444630062,-120.66439916647326,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,81.9193,9,1259
39.02470510031832,-120.66439916647326,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,140.01379999999995,33,847
39.12326573763045,-120.66439916647326,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,92.7983,16,1436
39.22182637494257,-120.66439916647326,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,0.0,117.1365,19,1521
39.3203870122547,-120.66439916647326,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,104.9784,21,1368
39.418947649566825,-120.66439916647326,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,0.0,120.2116,9,1812
39.51750828687895,-120.66439916647326,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,0.0,121.892,33,1814
39.61606892419108,-120.66439916647326,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,0.0,146.1555,29,2073
39.7146295615032,-120.66439916647326,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,0.0,152.905,20,1812
39.81319019881532,-120.66439916647326,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,0.0,167.6523,7,1333
39.911750836127446,-120.66439916647326,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,178.3748,8,1972
40.01031147343957,-120.66439916647326,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,0.0,165.841,15,1884
40.1088721107517,-120.66439916647326,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,0.0,164.0493,15,1785
40.20743274806382,-120.66439916647326,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,171.902,10,1730
40.30599338537595,-120.66439916647326,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,194.0108,16,2242
40.40455402268808,-120.66439916647326,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,163.9846,1,1288
40.5031146600002,-120.66439916647326,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,0.0,181.4684,14,1704
40.601675297312326,-120.66439916647326,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,208.5935,16,1788
40.700235934624445,-120.66439916647326,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,206.4259,8,1648
40.79879657193658,-120.66439916647326,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,222.833,22,1758
40.897357209248696,-120.66439916647326,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,0.0,206.7842,7,1829
40.99591784656082,-120.66439916647326,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,203.6643,6,1696
41.09447848387295,-120.66439916647326,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,198.4371,11,1684
41.19303912118507,-120.66439916647326,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,0.0,213.0196,6,1868
41.2915997584972,-120.66439916647326,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,0.0,213.0757,6,1586
41.390160395809325,-120.66439916647326,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,229.8995,4,1354
41.48872103312145,-120.66439916647326,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,220.8399,2,1350
41.58728167043357,-120.66439916647326,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,0.0,258.9085,0,1493
41.6858423077457,-120.66439916647326,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,255.0689,0,1516
41.78440294505782,-120.66439916647326,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,273.5706,1,1535
41.882963582369946,-120.66439916647326,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,303.3986,1,1569
41.98152421968207,-120.66439916647326,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,304.24859999999995,1,1785
34.09667323471208,-120.5556647628787,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,0.0,81.1595,0,0
34.49091578396058,-120.5556647628787,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,0.0,72.903,0,0
34.5894764212727,-120.5556647628787,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,74.575,24,393
34.688037058584825,-120.5556647628787,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,54.8568,4,28
34.78659769589695,-120.5556647628787,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,28.0513,2,71
34.88515833320908,-120.5556647628787,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,24.1068,16,216
34.9837189705212,-120.5556647628787,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,19.7638,0,33
35.08227960783333,-120.5556647628787,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,23.6409,7,53
35.180840245145454,-120.5556647628787,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,0.0,35.768699999999995,22,166
35.27940088245758,-120.5556647628787,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,0.0,54.6263,21,668
35.377961519769705,-120.5556647628787,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,76.8924,4,445
35.476522157081824,-120.5556647628787,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,90.5913,9,412
35.57508279439395,-120.5556647628787,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,98.9322,8,336
35.67364343170608,-120.5556647628787,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,119.6904,4,301
35.7722040690182,-120.5556647628787,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,123.3884,15,416
35.87076470633033,-120.5556647628787,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,134.2782,11,620
35.96932534364245,-120.5556647628787,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,136.571,17,690
36.06788598095458,-120.5556647628787,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,98.2792,28,652
36.166446618266704,-120.5556647628787,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,0.0,106.5405,28,894
36.26500725557883,-120.5556647628787,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,98.4046,18,671
36.36356789289095,-120.5556647628787,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,120.7906,41,966
36.462128530203074,-120.5556647628787,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,103.2163,15,729
36.5606891675152,-120.5556647628787,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,89.9314,9,232
36.659249804827326,-120.5556647628787,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,75.97930000000001,0,114
36.75781044213945,-120.5556647628787,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,73.0856,0,82
36.85637107945158,-120.5556647628787,CA,,,,,,,,4974154.736842105,4974154.736842105,5509832.736842105,1.0,50.1525,0,55
36.9549317167637,-120.5556647628787,CA,,,,,,,,4974154.736842105,4974154.736842105,5509832.736842105,1.0,49.6777,0,39
37.05349235407583,-120.5556647628787,CA,,,,,,,,4974154.736842105,4974154.736842105,5509832.736842105,1.0,31.6373,0,35
37.15205299138795,-120.5556647628787,CA,,,,,,,,4974154.736842105,5509832.736842105,7762374.736842105,1.0,22.5304,0,36
37.25061362870007,-120.5556647628787,CA,,,,,,,,5509832.736842105,5509832.736842105,7762374.736842105,1.0,13.9818,0,40
37.3491742660122,-120.5556647628787,CA,,,,,,,,5509832.736842105,5509832.736842105,7762374.736842105,1.0,10.0137,0,52
37.44773490332432,-120.5556647628787,CA,,,,,,,,4974154.736842105,5509832.736842105,10399483.736842103,1.0,21.4704,2,65
37.54629554063645,-120.5556647628787,CA,,,,,,,,4974154.736842105,4974154.736842105,10399483.736842103,1.0,31.8681,3,84
37.644856177948576,-120.5556647628787,CA,,,,,,,,4974154.736842105,4974154.736842105,10399483.736842103,1.0,41.9142,2,73
37.7434168152607,-120.5556647628787,CA,,,,,,,,4974154.736842105,4974154.736842105,10399483.736842103,1.0,51.1642,1,79
37.84197745257283,-120.5556647628787,CA,,,,,,,,4974154.736842105,4974154.736842105,9863805.736842103,1.0,54.4435,3,298
37.94053808988495,-120.5556647628787,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,71.46430000000001,17,325
38.03909872719707,-120.5556647628787,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,98.544,12,337
38.1376593645092,-120.5556647628787,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,93.0607,14,411
38.23622000182132,-120.5556647628787,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,92.8265,5,652
38.33478063913345,-120.5556647628787,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,0.0,96.1563,11,839
38.43334127644557,-120.5556647628787,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,0.0,89.5366,6,977
38.5319019137577,-120.5556647628787,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,0.0,97.0617,29,910
38.63046255106983,-120.5556647628787,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,0.0,84.19739999999999,18,1110
38.72902318838195,-120.5556647628787,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,84.0589,18,1133
38.82758382569408,-120.5556647628787,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,0.0,100.614,43,1029
38.9261444630062,-120.5556647628787,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,115.34,11,1177
39.02470510031832,-120.5556647628787,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,0.0,143.2473,36,1265
39.12326573763045,-120.5556647628787,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,0.0,120.3797,21,1616
39.22182637494257,-120.5556647628787,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,0.0,99.8395,5,946
39.3203870122547,-120.5556647628787,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,101.4213,41,1790
39.418947649566825,-120.5556647628787,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,139.24710000000002,23,2045
39.51750828687895,-120.5556647628787,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,0.0,135.48270000000002,26,1831
39.61606892419108,-120.5556647628787,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,0.0,143.6756,10,2238
39.7146295615032,-120.5556647628787,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,170.8198,4,1375
39.81319019881532,-120.5556647628787,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,0.0,180.1903,7,1559
39.911750836127446,-120.5556647628787,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,0.0,198.2428,2,1774
40.01031147343957,-120.5556647628787,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,201.4061,19,1747
40.1088721107517,-120.5556647628787,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,0.0,188.1368,7,1682
40.20743274806382,-120.5556647628787,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,0.0,197.6051,2,1864
40.30599338537595,-120.5556647628787,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,0.0,181.2526,2,1308
40.40455402268808,-120.5556647628787,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,172.3621,0,1270
40.5031146600002,-120.5556647628787,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,180.2837,2,1494
40.601675297312326,-120.5556647628787,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,194.9039,21,1824
40.700235934624445,-120.5556647628787,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,209.5393,4,1752
40.79879657193658,-120.5556647628787,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,225.1587,7,1779
40.897357209248696,-120.5556647628787,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,0.0,272.364,0,1612
40.99591784656082,-120.5556647628787,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,276.1806,0,1612
41.09447848387295,-120.5556647628787,CA,,,,,,,,4974154.736842105,4974154.736842105,4974154.736842105,1.0,207.9851,8,1848
