lat,lon,elevation
39.02470510031834,-123.27402485274274,687
39.12326573763046,-123.27402485274277,367
39.22182637494256,-123.27402485274274,506
39.32038701225466,-123.27402485274274,921
39.41894764956684,-123.27402485274274,612
39.51750828687894,-123.27402485274274,702
39.61606892419107,-123.27402485274274,933
39.71462956150318,-123.27402485274274,646
39.81319019881531,-123.27402485274274,433
39.91175083612744,-123.27402485274274,906
40.010311473439515,-123.27402485274274,502
40.10887211075168,-123.27402485274274,1233
40.20743274806377,-123.27402485274274,1082
40.30599338537598,-123.27402485274274,1104
40.40455402268809,-123.27402485274274,987
40.50311466000024,-123.27402485274274,1169
40.60167529731234,-123.27402485274274,729
40.70023593462447,-123.27402485274274,1140
40.798796571936606,-123.27402485274274,800
40.897357209248646,-123.27402485274274,1683
40.99591784656083,-123.27402485274274,846
41.094473339640366,-123.27403020788164,1665
41.19303439558316,-123.27402951137041,873
41.29159556230796,-123.27402893280238,922
41.3901568807369,-123.27402851574362,1944
41.48871819916578,-123.27402809868461,836
41.587279410781505,-123.27402763119915,1889
41.68584060859193,-123.27402715719623,1630
41.784401798714036,-123.27402661675328,716
41.88296297449713,-123.27402595239857,686
41.981524219682065,-123.27402485274274,1647
38.43334127644554,-123.16529044914816,0
38.53190191375771,-123.16529044914816,410
38.63046255106981,-123.16529044914816,386
38.72902318838201,-123.16529044914816,682
38.82758382569409,-123.16529044914816,220
38.92614446300627,-123.16529044914816,588
39.02470510031834,-123.16529044914816,593
39.12326573763047,-123.16529044914816,187
39.22182637494258,-123.16529044914816,228
39.320387012254656,-123.16529044914816,419
39.41894764956687,-123.16529044914816,534
39.517508286878936,-123.16529044914816,648
39.616068924191126,-123.16529044914816,803
39.71462956150318,-123.16529044914816,648
39.81319019881534,-123.16529044914816,482
39.911750836127446,-123.16529044914816,1340
40.01031147343964,-123.16529044914816,1365
40.10887211075169,-123.16529044914816,1200
40.20743274806381,-123.16529044914816,1562
40.30599338537594,-123.16529044914816,1359
40.40455402268809,-123.16529044914816,1360
40.503114660000186,-123.16529044914816,887
40.60167529731234,-123.16529044914816,1187
40.70023593462446,-123.16529044914816,1203
40.79879657193661,-123.16529044914816,926
40.897357209248675,-123.16529044914816,779
40.99591784656083,-123.16529044914816,1146
41.09447351810675,-123.16529549160396,1265
41.19303447047353,-123.16529488639036,1146
41.29159555422413,-123.16529436650686,1175
41.39015681789082,-123.1652939634734,1312
41.48871808155767,-123.16529356044006,1522
41.58727908335188,-123.16529314077721,1618
41.685840051299664,-123.16529271896505,1483
41.78440108562971,-123.16529230898774,1094
41.88296224376664,-123.16529192108365,870
41.981524219682115,-123.16529044914816,930
37.74341681526068,-123.0565560455536,0
38.039098727197064,-123.0565560455536,0
38.236220001821316,-123.0565560455536,0
38.33478063913344,-123.0565560455536,1
38.43334127644561,-123.0565560455536,140
38.531901913757714,-123.0565560455536,141
38.63046255106983,-123.0565560455536,396
38.72902318838194,-123.0565560455536,258
38.827583825694106,-123.0565560455536,375
38.9261444630062,-123.0565560455536,141
39.02470510031832,-123.0565560455536,862
39.12326573763043,-123.0565560455536,632
39.221826374942545,-123.0565560455536,558
39.32038701225469,-123.0565560455536,510
39.41894764956682,-123.0565560455536,1059
39.517508286878936,-123.0565560455536,1289
39.616068924191076,-123.0565560455536,1015
39.71462956150319,-123.0565560455536,1395
39.81319019881528,-123.0565560455536,731
39.911750836127425,-123.0565560455536,1313
40.01031147343959,-123.0565560455536,1552
40.10887211075171,-123.0565560455536,1601
40.20743274806381,-123.0565560455536,1544
40.30599338537593,-123.0565560455536,1445
40.404554022688096,-123.0565560455536,1049
40.50311466000023,-123.0565560455536,965
40.6016752973123,-123.0565560455536,979
40.70023593462444,-123.0565560455536,796
40.798796571936535,-123.0565560455536,676
40.8973572092487,-123.0565560455536,1844
40.995917846560815,-123.0565560455536,2319
41.09447365845593,-123.05656076832322,897
41.193034488649396,-123.05656021969578,1149
41.29159546705214,-123.05655971203163,1201
41.39015664841205,-123.05655926046232,2073
41.48871782977206,-123.05655880889304,1658
41.587278577928615,-123.05655844184103,2031
41.685839270093794,-123.05655808571288,903
41.78440012655732,-123.05655786332518,459
41.88296128945884,-123.05655789038056,1031
41.98152421968206,-123.0565560455536,923
38.03909872719705,-122.94782164195902,71
38.13765936450923,-122.94782164195902,33
38.23622000182129,-122.94782164195902,76
38.334780639133406,-122.94782164195902,83
38.43334127644556,-122.94782164195902,221
38.53190191375767,-122.94782164195902,321
38.630462551069854,-122.94782164195902,362
38.729023188381994,-122.94782164195902,103
38.82758382569409,-122.94782164195902,372
38.92614446300624,-122.94782164195902,748
39.02470510031831,-122.94782164195902,545
39.123265737630426,-122.94782164195902,597
39.22182637494251,-122.94782164195902,548
39.32038701225469,-122.94782164195902,1047
39.41894764956687,-122.94782164195902,555
39.51750828687899,-122.94782164195902,1547
39.61606892419109,-122.94782164195902,1918
39.714629561503216,-122.94782164195902,1048
39.81319019881528,-122.94782164195902,1592
39.911750836127474,-122.94782164195902,1990
40.010311473439586,-122.94782164195902,2179
40.10887211075166,-122.94782164195902,1521
40.20743274806383,-122.94782164195902,1684
40.305993385375956,-122.94782164195902,740
40.40455402268809,-122.94782164195902,1167
40.50311466000018,-122.94782164195902,1283
40.60167529731231,-122.94782164195902,916
40.700235934624466,-122.94782164195902,674
40.7987965719366,-122.94782164195902,1449
40.89735720924872,-122.94782164195902,980
40.99591784656083,-122.94782164195902,2247
41.09447364014598,-122.94782599468529,1630
41.19303448111839,-122.9478255723992,2158
41.29159543867244,-122.94782513634998,1912
41.39015655587332,-122.94782468145374,2091
41.48871767307421,-122.94782422655749,1410
41.58727831699638,-122.94782387925918,1091
41.68583889974579,-122.94782354586822,1530
41.784399697529885,-122.94782335301926,1412
41.88296089639061,-122.94782342230624,1651
41.981524219682065,-122.94782164195902,1650
37.94053808988501,-122.83908723836448,0
38.0390987271971,-122.83908723836448,201
38.13765936450916,-122.83908723836448,118
38.23622000182135,-122.83908723836448,167
38.33478063913345,-122.83908723836448,94
38.4333412764456,-122.83908723836448,17
38.53190191375772,-122.83908723836448,58
38.63046255106981,-122.83908723836448,34
38.72902318838199,-122.83908723836448,487
38.82758382569408,-122.83908723836448,742
38.926144463006246,-122.83908723836448,596
39.02470510031833,-122.83908723836448,405
39.123265737630476,-122.83908723836448,419
39.22182637494258,-122.83908723836448,1169
39.320387012254706,-122.83908723836448,674
39.41894764956688,-122.83908723836448,1093
39.51750828687897,-122.83908723836448,1148
39.61606892419107,-122.83908723836448,1397
39.7146295615032,-122.83908723836448,1759
39.81319019881534,-122.83908723836448,941
39.9117508361274,-122.83908723836448,1350
40.01031147343961,-122.83908723836448,1941
40.10887211075166,-122.83908723836448,1260
40.20743274806384,-122.83908723836448,1210
40.30599338537591,-122.83908723836448,645
40.40455402268806,-122.83908723836448,762
40.5031146600002,-122.83908723836448,1309
40.6016752973123,-122.83908723836448,756
40.70023593462443,-122.83908723836448,607
40.79879657193664,-122.83908723836448,864
40.897357209248675,-122.83908723836448,1027
40.99591784656085,-122.83908723836448,1763
41.09447344985283,-122.83909116646038,2035
41.19303444572142,-122.83909094612923,1919
41.29159547402186,-122.83909064607842,1157
41.390156546735284,-122.83909023686034,875
41.4887176194489,-122.83908982764224,858
41.58727832108403,-122.83908946448251,832
41.685838974755356,-122.83908910727612,1055
41.78439984306228,-122.83908877264757,988
41.88296111170193,-122.8390884801317,934
41.98152421968206,-122.83908723836448,1556
37.94053808988498,-122.73035283476993,201
38.03909872719706,-122.73035283476993,217
38.137659364509226,-122.73035283476993,172
38.236220001821344,-122.73035283476993,88
38.334780639133456,-122.73035283476993,33
38.433341276445574,-122.73035283476993,44
38.53190191375773,-122.73035283476993,149
38.63046255106981,-122.73035283476993,230
38.72902318838192,-122.73035283476993,895
38.82758382569404,-122.73035283476993,769
38.92614446300622,-122.73035283476993,570
39.02470510031828,-122.73035283476993,404
39.123265737630405,-122.73035283476993,665
39.221826374942566,-122.73035283476993,754
39.32038701225471,-122.73035283476993,1079
39.41894764956682,-122.73035283476993,1242
39.517508286878915,-122.73035283476993,1559
39.616068924191055,-122.73035283476993,1743
39.714629561503195,-122.73035283476993,813
39.81319019881537,-122.73035283476993,1331
39.91175083612745,-122.73035283476993,1476
40.01031147343953,-122.73035283476993,1617
40.10887211075166,-122.73035283476993,860
40.207432748063795,-122.73035283476993,559
40.305993385375956,-122.73035283476993,411
40.404554022688075,-122.73035283476993,511
40.503114660000165,-122.73035283476993,823
40.60167529731233,-122.73035283476993,982
40.700235934624494,-122.73035283476993,983
40.798796571936585,-122.73035283476993,823
40.89735720924867,-122.73035283476993,1151
40.995917846560864,-122.73035283476993,854
41.09447337810068,-122.73035636568783,1133
41.19303450468987,-122.73035630631391,1813
41.291595598412535,-122.73035614644303,1264
41.390156647127675,-122.73035584895051,1205
41.488717695842666,-122.73035555145674,1532
41.587278453770246,-122.73035512995189,1183
41.685839174111955,-122.73035469241849,1234
41.78440009825044,-122.73035420501614,962
41.88296140250489,-122.73035362459882,689
41.98152421968208,-122.73035283476993,1212
37.84197745257284,-122.62161843117538,0
37.94053808988492,-122.62161843117538,313
38.03909872719706,-122.62161843117538,290
38.13765936450922,-122.62161843117538,68
38.23622000182135,-122.62161843117538,4
38.33478063913345,-122.62161843117538,210
38.43334127644561,-122.62161843117538,335
38.53190191375774,-122.62161843117538,492
38.63046255106981,-122.62161843117538,286
38.72902318838194,-122.62161843117538,359
38.827583825694056,-122.62161843117538,444
38.926144463006196,-122.62161843117538,405
39.024705100318336,-122.62161843117538,730
39.12326573763045,-122.62161843117538,837
39.22182637494261,-122.62161843117538,1084
39.320387012254685,-122.62161843117538,1106
39.41894764956681,-122.62161843117538,863
39.517508286878915,-122.62161843117538,732
39.61606892419107,-122.62161843117538,505
39.7146295615032,-122.62161843117539,789
39.81319019881531,-122.62161843117538,577
39.91175083612741,-122.62161843117538,442
40.01031147343958,-122.62161843117538,492
40.10887211075168,-122.62161843117538,431
40.20743274806386,-122.62161843117538,298
40.30599338537596,-122.62161843117538,309
40.40455402268808,-122.62161843117538,232
40.5031146600002,-122.62161843117538,506
40.60167529731228,-122.62161843117538,1182
40.70023593462443,-122.62161843117538,892
40.79879657193654,-122.62161843117538,917
40.89735720924865,-122.62161843117538,1060
40.99591784656083,-122.62161843117535,772
41.094473843898335,-122.62162168940823,1953
41.19303499158849,-122.6216216050756,1146
41.29159612659388,-122.62162160434593,1676
41.390157244228824,-122.62162171809719,1500
41.48871836186304,-122.62162183184401,1603
41.5872791696468,-122.6216211593316,1415
41.685839937382774,-122.62162038519459,1071
41.784400850732524,-122.62161969516144,1116
41.88296203567085,-122.62161916199466,1508
41.981524219682065,-122.62161843117538,873
37.447734903324324,-122.5128840275808,0
37.54629554063644,-122.5128840275808,14
37.644856177948554,-122.5128840275808,0
37.74341681526065,-122.5128840275808,0
37.84197745257282,-122.5128840275808,64
37.940538089884996,-122.5128840275808,2
38.039098727197064,-122.5128840275808,0
38.13765936450921,-122.5128840275808,0
38.23622000182127,-122.5128840275808,84
38.33478063913349,-122.5128840275808,75
38.433341276445624,-122.5128840275808,481
38.53190191375768,-122.5128840275808,193
38.6304625510698,-122.5128840275808,452
38.72902318838197,-122.5128840275808,354
38.82758382569406,-122.5128840275808,429
38.926144463006246,-122.5128840275808,759
39.02470510031832,-122.5128840275808,613
39.12326573763043,-122.5128840275808,706
39.221826374942566,-122.5128840275808,561
39.32038701225468,-122.5128840275808,404
39.41894764956686,-122.5128840275808,350
39.51750828687892,-122.5128840275808,283
39.616068924191104,-122.5128840275808,248
39.71462956150318,-122.5128840275808,388
39.81319019881529,-122.51288402758082,229
39.91175083612743,-122.5128840275808,259
40.010311473439536,-122.5128840275808,291
40.10887211075169,-122.5128840275808,226
40.207432748063844,-122.5128840275808,300
40.30599338537593,-122.5128840275808,218
40.404554022688075,-122.5128840275808,194
40.50311466000021,-122.5128840275808,287
40.60167529731229,-122.5128840275808,465
40.70023593462447,-122.5128840275808,871
40.798796571936556,-122.5128840275808,1046
40.89735720924875,-122.5128840275808,1122
40.9959178465608,-122.5128840275808,1315
41.094474309696196,-122.51288701312849,1747
41.19303547848714,-122.5128869038371,1834
41.29159665477573,-122.5128870622517,2299
41.39015784133053,-122.51288758724723,2016
41.48871902788411,-122.51288811223515,900
41.587279885523785,-122.51288718870804,847
41.685840700654005,-122.51288607796735,774
41.784401603213496,-122.51288518530716,836
41.88296266883604,-122.51288469939074,848
41.98152421968207,-122.5128840275808,1031
37.152052991387954,-122.40414962398624,0
37.25061362870008,-122.40414962398624,44
37.34917426601219,-122.40414962398624,0
37.447734903324324,-122.40414962398624,100
37.546295540636415,-122.40414962398624,148
37.64485617794861,-122.40414962398624,4
37.74341681526068,-122.40414962398624,5
37.841977452572834,-122.40414962398624,0
37.940538089884974,-122.40414962398624,93
38.03909872719713,-122.40414962398624,0
38.13765936450921,-122.40414962398624,2
38.236220001821366,-122.40414962398624,18
38.334780639133456,-122.40414962398624,424
38.433341276445596,-122.40414962398624,49
38.53190191375772,-122.40414962398624,329
38.63046255106978,-122.40414962398624,245
38.72902318838194,-122.40414962398624,232
38.827583825694084,-122.40414962398624,471
38.9261444630062,-122.40414962398624,563
39.02470510031833,-122.40414962398624,469
39.12326573763045,-122.40414962398624,472
39.22182637494259,-122.40414962398624,380
39.320387012254685,-122.40414962398624,320
39.41894764956681,-122.40414962398624,266
39.51750828687897,-122.40414962398624,242
39.6160689241911,-122.40414962398624,172
39.71462956150323,-122.40414962398624,215
39.81319019881531,-122.40414962398624,194
39.91175083612743,-122.40414962398624,202
40.01031147343956,-122.40414962398624,202
40.10887211075165,-122.40414962398624,177
40.207432748063844,-122.40414962398624,199
40.305993385375935,-122.40414962398624,192
40.40455402268809,-122.40414962398624,193
40.50311466000018,-122.40414962398624,137
40.60167529731234,-122.40414962398624,185
40.700235934624416,-122.40414962398624,297
40.79879657193655,-122.40414962398624,399
40.897357209248675,-122.40414962398624,414
40.99591784656085,-122.40414962398624,509
41.094475197183264,-122.40415274479146,1088
41.19303625947693,-122.404152496379,1385
41.291597318919194,-122.40415248622705,1334
41.390158374458125,-122.4041528023347,1152
41.4887194299994,-122.40415311844659,903
41.587280250549064,-122.40415237422407,806
41.68584104072824,-122.40415149296608,813
41.78440189029673,-122.40415077638797,976
41.88296285062989,-122.40415036694229,821
41.98152421968212,-122.40414962398624,914
37.05349235407588,-122.29541522039166,0
37.15205299138798,-122.29541522039166,318
37.25061362870006,-122.29541522039166,298
37.34917426601219,-122.29541522039166,353
37.447734903324275,-122.29541522039166,231
37.54629554063644,-122.29541522039166,2
37.644856177948554,-122.29541522039166,0
37.74341681526071,-122.29541522039166,0
37.841977452572834,-122.29541522039166,3
37.940538089885,-122.29541522039166,178
38.039098727197086,-122.29541522039166,0
38.13765936450924,-122.29541522039166,1
38.23622000182135,-122.29541522039166,3
38.334780639133456,-122.29541522039166,16
38.43334127644558,-122.29541522039166,443
38.5319019137577,-122.29541522039166,395
38.63046255106981,-122.29541522039166,131
38.72902318838201,-122.29541522039166,254
38.82758382569403,-122.29541522039166,536
38.92614446300622,-122.29541522039166,661
39.02470510031833,-122.29541522039166,421
39.12326573763047,-122.29541522039166,68
39.22182637494255,-122.29541522039166,61
39.32038701225468,-122.29541522039166,68
39.418947649566846,-122.29541522039166,62
39.51750828687895,-122.29541522039166,62
39.61606892419105,-122.29541522039166,78
39.714629561503216,-122.29541522039166,95
39.81319019881532,-122.29541522039169,122
39.91175083612746,-122.29541522039166,117
40.01031147343958,-122.29541522039166,124
40.10887211075167,-122.29541522039166,129
40.20743274806384,-122.29541522039166,137
40.30599338537596,-122.29541522039166,184
40.404554022688075,-122.29541522039166,163
40.50311466000023,-122.29541522039166,149
40.60167529731228,-122.29541522039166,186
40.700235934624445,-122.29541522039166,268
40.7987965719366,-122.29541522039166,312
40.89735720924866,-122.29541522039166,515
40.9959178465608,-122.29541522039166,910
41.0944761413547,-122.29541853129037,1263
41.19303707999989,-122.29541812841187,999
41.29159800133931,-122.29541790563749,1120
41.39015889898307,-122.29541792948051,1651
41.4887197966281,-122.29541795332602,1403
41.58728056839897,-122.29541744627812,954
41.68584132390228,-122.2954168706203,1170
41.78440211480645,-122.29541638104024,1329
41.882962971733626,-122.29541605199486,1556
41.98152421968213,-122.29541522039166,794
36.95493171676367,-122.18668081679711,0
37.053492354075864,-122.18668081679711,334
37.152052991388,-122.18668081679711,514
37.250613628700115,-122.18668081679711,338
37.34917426601216,-122.18668081679711,458
37.44773490332431,-122.18668081679711,24
37.54629554063646,-122.18668081679711,0
37.64485617794859,-122.18668081679711,0
37.74341681526074,-122.18668081679711,5
37.84197745257281,-122.18668081679711,286
37.94053808988494,-122.18668081679711,233
38.03909872719707,-122.18668081679711,75
38.137659364509226,-122.18668081679711,154
38.23622000182134,-122.18668081679711,178
38.33478063913349,-122.18668081679711,522
38.43334127644562,-122.18668081679711,323
38.53190191375774,-122.18668081679711,131
38.63046255106984,-122.18668081679711,422
38.729023188381944,-122.18668081679711,212
38.82758382569408,-122.18668081679711,108
38.926144463006224,-122.18668081679711,261
39.024705100318336,-122.18668081679711,176
39.123265737630454,-122.18668081679711,37
39.221826374942566,-122.1866808167971,24
39.32038701225472,-122.18668081679711,26
39.418947649566825,-122.18668081679711,28
39.51750828687893,-122.18668081679711,39
39.61606892419108,-122.18668081679711,48
39.71462956150321,-122.18668081679711,70
39.81319019881535,-122.18668081679711,73
39.91175083612744,-122.18668081679711,83
40.01031147343957,-122.18668081679711,82
40.108872110751726,-122.18668081679711,83
40.2074327480638,-122.18668081679711,96
40.30599338537594,-122.18668081679711,120
40.40455402268803,-122.18668081679711,114
40.503114660000215,-122.18668081679711,176
40.60167529731231,-122.18668081679711,210
40.70023593462445,-122.18668081679711,281
40.798796571936556,-122.18668081679711,359
40.89735720924872,-122.18668081679711,1015
40.995917846560815,-122.18668081679711,469
41.09447685662607,-122.18668421604586,985
41.19303775671619,-122.18668391057359,1021
41.29159861671167,-122.18668364678645,1396
41.390159421807134,-122.18668344007813,3090
41.48872022690274,-122.18668323337045,1786
41.58728100229801,-122.1866828141524,1487
41.6858417738551,-122.18668236747153,1829
41.78440252636651,-122.18668196499522,1835
41.88296324335869,-122.18668164495844,1639
41.981524219682065,-122.18668081679711,889
36.95493171676368,-122.07794641320255,3
37.05349235407583,-122.07794641320255,146
37.15205299138797,-122.07794641320255,276
37.25061362870005,-122.07794641320255,389
37.3491742660122,-122.07794641320255,68
37.44773490332438,-122.07794641320255,1
37.54629554063645,-122.07794641320255,2
37.64485617794861,-122.07794641320255,13
37.74341681526073,-122.07794641320255,153
37.841977452572834,-122.07794641320255,420
37.94053808988492,-122.07794641320255,25
38.03909872719708,-122.07794641320255,2
38.13765936450924,-122.07794641320255,2
38.23622000182129,-122.07794641320255,9
38.334780639133456,-122.07794641320255,173
38.4333412764455,-122.07794641320255,385
38.531901913757736,-122.07794641320255,287
38.63046255106981,-122.07794641320255,227
38.72902318838197,-122.07794641320255,133
38.82758382569409,-122.07794641320255,149
38.92614446300622,-122.07794641320255,110
39.0247051003183,-122.07794641320255,43
39.12326573763045,-122.07794641320255,21
39.22182637494254,-122.07794641320255,16
39.320387012254706,-122.07794641320255,18
39.41894764956681,-122.07794641320255,23
39.517508286878936,-122.07794641320255,29
39.61606892419108,-122.07794641320255,40
39.71462956150321,-122.07794641320255,53
39.81319019881535,-122.07794641320255,54
39.91175083612746,-122.07794641320255,55
40.010311473439586,-122.07794641320255,79
40.10887211075172,-122.07794641320255,83
40.207432748063866,-122.07794641320255,305
40.30599338537597,-122.07794641320255,214
40.40455402268805,-122.07794641320255,262
40.50311466000016,-122.07794641320255,306
40.60167529731234,-122.07794641320255,306
40.70023593462445,-122.07794641320255,389
40.798796571936606,-122.07794641320255,518
40.89735720924867,-122.07794641320255,767
40.995917846560815,-122.07794641320255,855
41.09447740771417,-122.0779498278263,1309
41.193038330284836,-122.07794980042185,908
41.29159918399283,-122.07794961871103,1138
41.390159943411646,-122.07794922571992,1669
41.48872070283036,-122.07794883272865,1881
41.587281519439095,-122.07794839421601,1514
41.68584234343827,-122.07794794982091,1535
41.78440307209611,-122.07794753410313,1298
41.8829636229519,-122.07794717186553,1291
41.98152421968212,-122.07794641320255,1421
36.36356763980083,-121.96921198658326,0
36.46212835022082,-121.96921183706905,0
36.560689167515164,-121.96921200960799,0
36.659249804827354,-121.969212009608,0
36.75781044213944,-121.969212009608,0
36.85637107945156,-121.969212009608,0
36.95493171676367,-121.969212009608,0
37.0534923540758,-121.969212009608,148
37.152052991387905,-121.969212009608,363
37.250613628700044,-121.969212009608,96
37.349174266012156,-121.969212009608,24
37.44773490332433,-121.969212009608,1
37.54629554063645,-121.969212009608,19
37.6448561779486,-121.969212009608,385
37.74341681526066,-121.969212009608,241
37.8419774525728,-121.969212009608,154
37.94053808988492,-121.969212009608,116
38.03909872719711,-121.969212009608,7
38.13765936450924,-121.969212009608,1
38.23622000182131,-121.969212009608,5
38.334780639133406,-121.969212009608,39
38.43334127644559,-121.969212009608,46
38.5319019137577,-121.969212009608,39
38.63046255106983,-121.969212009608,49
38.72902318838197,-121.969212009608,50
38.827583825694056,-121.969212009608,62
38.926144463006246,-121.969212009608,27
39.024705100318315,-121.969212009608,9
39.12326573763045,-121.969212009608,13
39.221826374942545,-121.969212009608,17
39.3203870122547,-121.969212009608,19
39.41894764956681,-121.969212009608,23
39.517508286878936,-121.96921200960799,29
39.61606892419108,-121.969212009608,34
39.7146295615032,-121.969212009608,41
39.81319019881532,-121.969212009608,49
39.91175083612744,-121.969212009608,70
40.01031147343961,-121.969212009608,157
40.10887211075171,-121.969212009608,298
40.2074327480638,-121.969212009608,410
40.30599338537597,-121.969212009608,404
40.40455402268811,-121.96921200960803,366
40.5031146600002,-121.969212009608,666
40.6016752973123,-121.969212009608,531
40.700235934624466,-121.969212009608,641
40.798796571936556,-121.969212009608,746
40.89735720924872,-121.969212009608,593
40.99591784656079,-121.969212009608,443
41.09447793012276,-121.969215275526,1083
41.193038829875775,-121.96921540630301,1464
41.29159965628578,-121.9692152590506,1143
41.39016038227206,-121.96921473111455,1336
41.48872110825837,-121.96921420317851,1713
41.587281921394826,-121.96921378313473,1512
41.685842745792726,-121.96921337703299,1349
41.784403436125864,-121.96921299018156,1299
41.88296387644831,-121.96921263922891,1293
41.98152421968208,-121.969212009608,1341
36.26500708035121,-121.86047766317509,0
36.363567766621856,-121.86047761063821,395
36.46212845289226,-121.86047755810232,635
36.56068916751517,-121.86047760601346,208
36.65924980482732,-121.86047760601346,0
36.75781044213949,-121.86047760601346,0
36.85637107945161,-121.86047760601346,0
36.95493171676369,-121.86047760601346,62
37.053492354075786,-121.86047760601346,372
37.15205299138795,-121.86047760601346,344
37.250613628700094,-121.86047760601346,55
37.34917426601216,-121.86047760601346,27
37.447734903324324,-121.86047760601346,187
37.54629554063645,-121.86047760601346,95
37.64485617794858,-121.86047760601346,156
37.74341681526068,-121.86047760601346,176
37.841977452572856,-121.86047760601346,440
37.940538089884924,-121.86047760601346,306
38.03909872719707,-121.86047760601346,2
38.13765936450922,-121.86047760601346,64
38.236220001821344,-121.86047760601346,13
38.33478063913348,-121.86047760601346,13
38.433341276445596,-121.86047760601346,21
38.5319019137577,-121.86047760601346,27
38.63046255106978,-121.86047760601346,27
38.729023188381916,-121.86047760601346,36
38.82758382569406,-121.86047760601346,10
38.92614446300624,-121.86047760601346,8
39.02470510031833,-121.86047760601346,11
39.123265737630476,-121.86047760601346,11
39.22182637494264,-121.86047760601346,142
39.3203870122547,-121.86047760601346,19
39.41894764956684,-121.86047760601346,23
39.51750828687888,-121.86047760601346,29
39.6160689241911,-121.86047760601346,39
39.714629561503195,-121.86047760601346,53
39.81319019881531,-121.86047760601346,85
39.91175083612742,-121.86047760601346,202
40.010311473439636,-121.86047760601346,477
40.10887211075166,-121.86047760601346,452
40.20743274806389,-121.86047760601346,798
40.30599338537589,-121.86047760601346,706
40.40455402268808,-121.86047760601346,585
40.503114660000186,-121.86047760601346,1101
40.60167529731235,-121.86047760601346,820
40.700235934624445,-121.86047760601346,1221
40.798796571936535,-121.86047760601346,1305
40.897357209248646,-121.86047760601346,1313
40.995917846560815,-121.86047760601346,768
41.09447837991773,-121.86048030779016,1376
41.193039142160295,-121.86048029319612,1473
41.291599888074714,-121.86048005983905,1274
41.39016061163192,-121.86047952694918,1644
41.48872133518901,-121.86047899405925,1938
41.58728203171321,-121.86047868809716,1514
41.685842724744454,-121.86047841145786,1391
41.78440334012331,-121.86047816008694,1535
41.88296381069138,-121.86047795583785,1760
41.981524219682065,-121.86047760601346,1257
36.16644655393616,-121.7517428875217,0
36.26500723132109,-121.75174319025395,495
36.363567893442266,-121.75174323469514,1173
36.46212855556327,-121.75174327913724,415
36.560689167515164,-121.75174320241888,215
36.659249804827326,-121.75174320241888,54
36.75781044213946,-121.75174320241888,7
36.85637107945154,-121.75174320241888,1
36.954931716763674,-121.75174320241888,35
37.05349235407585,-121.75174320241888,596
37.15205299138793,-121.75174320241888,273
37.25061362870005,-121.75174320241888,181
37.34917426601221,-121.75174320241888,611
37.44773490332433,-121.75174320241888,442
37.54629554063643,-121.75174320241888,581
37.64485617794857,-121.75174320241888,256
37.743416815260716,-121.75174320241888,175
37.84197745257281,-121.75174320241888,231
37.94053808988496,-121.75174320241888,67
38.039098727197086,-121.75174320241888,-4
38.13765936450917,-121.75174320241888,40
38.236220001821295,-121.75174320241888,3
38.33478063913344,-121.75174320241888,4
38.43334127644556,-121.75174320241888,12
38.53190191375769,-121.75174320241888,16
38.63046255106984,-121.75174320241888,14
38.72902318838198,-121.75174320241888,15
38.82758382569406,-121.75174320241888,8
38.92614446300621,-121.75174320241888,7
39.02470510031825,-121.75174320241888,10
39.12326573763046,-121.75174320241888,13
39.22182637494257,-121.75174320241888,137
39.320387012254706,-121.75174320241888,23
39.4189476495668,-121.75174320241888,26
39.517508286878915,-121.75174320241888,34
39.61606892419111,-121.75174320241888,44
39.71462956150321,-121.75174320241888,138
39.81319019881534,-121.75174320241888,374
39.91175083612744,-121.75174320241888,529
40.01031147343954,-121.75174320241888,858
40.108872110751705,-121.75174320241888,869
40.20743274806383,-121.75174320241888,1196
40.30599338537597,-121.75174320241888,1110
40.404554022688075,-121.75174320241888,1164
40.50311466000021,-121.75174320241888,1218
40.60167529731232,-121.75174320241888,1326
40.700235934624445,-121.75174320241888,1475
40.79879657193657,-121.75174320241888,1413
40.89735720924873,-121.75174320241888,1220
40.99591784656082,-121.75174320241888,851
41.09447882971173,-121.75174534005326,1535
41.193039454444076,-121.75174518008859,1350
41.29160011986367,-121.75174486062747,1412
41.39016084099164,-121.75174432278372,1409
41.488721562119714,-121.75174378493996,1632
41.587282142031164,-121.75174359305993,1778
41.68584270369607,-121.75174344588281,1457
41.78440324412077,-121.7517433299923,1316
41.88296374493446,-121.75174327244699,1364
41.981524219682065,-121.75174320241888,1244
36.067885823685145,-121.64300825676003,0
36.16644651928378,-121.6430085468691,602
36.265007209955584,-121.64300879793066,1109
36.363567873188764,-121.64300883155279,659
36.46212853642196,-121.64300886517479,439
36.560689167515164,-121.64300879882433,459
36.65924980482732,-121.64300879882433,19
36.75781044213949,-121.64300879882433,53
36.85637107945161,-121.64300879882433,47
36.95493171676369,-121.64300879882433,192
37.05349235407583,-121.64300879882433,156
37.15205299138792,-121.64300879882433,120
37.250613628700044,-121.64300879882433,481
37.349174266012184,-121.64300879882433,897
37.44773490332429,-121.64300879882433,807
37.54629554063644,-121.64300879882433,736
37.64485617794861,-121.64300879882433,349
37.74341681526073,-121.64300879882433,224
37.84197745257281,-121.64300879882433,24
37.940538089884946,-121.64300879882433,9
38.03909872719704,-121.64300879882433,-2
38.13765936450918,-121.64300879882433,-7
