Latitude,Longitude,State,panel.area,power,panels,landscape.area,water,urban,Address,demand_10km_MWh,demand_20km_MWh,demand_50km_MWh
38.20663104449,-104.563290452581,CO,1.27300223294926,49.4685866184106,5.0,1.27300223294926,0.0,0.0,"6C4P+MM Pueblo, CO, USA",4974154.736842105,4974154.736842105,4974154.736842105
38.4291580744047,-91.0208730645829,MO,0.0001185865105241,,2.0,0.0001185865105241,0.0,0.0,"1348 N Bend Rd, Union, MO 63084, USA",4974154.736842105,4974154.736842105,4974154.736842105
34.447430921478,-118.628542173043,CA,0.006266533272311,,5.0,0.006266533272311,0.0,1.0,"29132 Avenue Paine, Valencia, CA 91355, USA",4974154.736842105,4974154.736842105,6980155.736842105
36.031658816108,-114.927716370768,NV,0.355264029476512,16.8788234233627,10.0,0.355264029476512,0.0,0.0,"23JC+MW Henderson, NV, USA",4974154.736842105,4974154.736842105,4974154.736842105
34.8768498060429,-116.990742771472,CA,0.011088392347089,,4.0,0.011088392347089,0.0,1.0,"2100 Sierra Linda Dr, Barstow, CA 92311, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.6093022525721,-115.357392117761,NV,1.01913039267385,41.0150336583196,4.0,1.01913039267385,0.0,0.0,"JJ5V+P2 Primm, NV, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.6061897159342,-115.341552957317,NV,4.48777441705084,143.006289000425,5.0,4.48777441705084,0.0,0.0,"JM45+F9 Primm, NV, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.6309370698147,-115.335300082244,NV,1.29909070137715,50.3213538970957,4.0,1.29909070137715,0.0,0.0,"JMJ7+9V Roach, NV, USA",4974154.736842105,4974154.736842105,4974154.736842105
34.2869304493996,-118.616008234001,CA,0.0001392205452248,,2.0,0.0001392205452248,0.0,0.0,"11900 Indian Hills Rd, Chatsworth, CA 91311, USA",4974154.736842105,4974154.736842105,29879628.736842103
36.2830960448883,-115.090588268176,NV,0.0178855145200216,1.36055487393094,3.0,0.0178855145200216,0.0,0.0,"7WM5+6Q North Las Vegas, NV, USA",4974154.736842105,4974154.736842105,4974154.736842105
34.8097356441526,-106.517653253934,NM,0.40477165823555,18.839878349949,9723.0,0.40477165823555,0.0,0.0,"RF5J+VW Meadow Lake, NM, USA",4974154.736842105,4974154.736842105,4974154.736842105
33.4361729999966,-112.059487149994,AZ,4.49428455121815e-05,,3.0,4.49428455121815e-05,0.0,1.0,"1009 E Buckeye Rd, Phoenix, AZ 85034, USA",4974154.736842105,4974154.736842105,4974154.736842105
34.6377836194068,-106.700916960178,NM,0.445091678301811,20.4090542030292,6719.0,0.445091678301811,0.0,0.0,"J7QX+4J Rio Communities, NM, USA",4974154.736842105,4974154.736842105,4974154.736842105
38.2724775350323,-108.784201788701,CO,0.0211838237198591,1.56907373714679,3.0,0.0211838237198591,0.0,0.0,"76C8+X8 Bedrock, CO, USA",4974154.736842105,4974154.736842105,4974154.736842105
34.6603789499865,-106.768588199969,NM,0.0002706963386163,,2.0,0.0002706963386163,0.0,1.0,"105 N 1st St, Belen, NM 87002, USA",4974154.736842105,4974154.736842105,4974154.736842105
36.1823410669039,-115.129289460497,NV,0.0018204015824794,,3.0,0.0018204015824794,0.0,1.0,"5VJC+W7 Las Vegas, NV, USA",4974154.736842105,4974154.736842105,4974154.736842105
40.5921038340582,-105.112002151262,CO,0.0157318556414843,,6.0,0.0157318556414843,0.0,1.0,"1912 Laporte Ave, Fort Collins, CO 80521, USA",4974154.736842105,4974154.736842105,4974154.736842105
32.6842555998818,-117.078232149616,CA,0.0002227800452038,,4.0,0.0002227800452038,0.0,1.0,"2809 E 8th St, National City, CA 91950, USA",12774166.736842105,12774166.736842105,12774166.736842105
33.7853374749626,-112.119363222324,AZ,0.0069497268984615,,2.0,0.0069497268984615,0.0,1.0,"2800 W Dove Valley Rd, Phoenix, AZ 85085, USA",4974154.736842105,4974154.736842105,4974154.736842105
31.0749633216726,-102.838629673162,,5.10180100550222,159.322417250346,2.0,5.10180100550222,0.0,0.0,853V35F6+XG,4974154.736842105,4974154.736842105,4974154.736842105
31.2628833525512,-102.279991987798,TX,5.98979889423227,182.385650722127,6.0,5.98979889423227,0.0,0.0,"7P7C+52 McCamey, TX, USA",4974154.736842105,4974154.736842105,4974154.736842105
31.2524331192675,-102.266117564594,TX,6.3437740495348,191.425223983206,6.0,6.3437740495348,0.0,0.0,"7P2M+XH McCamey, TX, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.16732625163,-111.681025802269,AZ,0.0013392075244784,,2.0,0.0013392075244784,0.0,1.0,"3500 S Gillenwater Dr, Flagstaff, AZ 86001, USA",4974154.736842105,4974154.736842105,4974154.736842105
38.2730116999863,-104.563694849993,CO,0.0007630015942659,,3.0,0.0007630015942659,0.0,1.0,"2631 E 4th St, Pueblo, CO 81001, USA",4974154.736842105,4974154.736842105,4974154.736842105
34.9820592328172,-117.891987114992,CA,0.0345402681874633,2.36879361955533,2.0,0.0345402681874633,0.0,0.0,"X4J5+R6 Edwards Air Force Base, CA, USA",4974154.736842105,4974154.736842105,4974154.736842105
39.5602280486077,-119.508576040527,NV,0.0249590386936208,1.80156610914306,8.0,0.0249590386936208,0.0,0.0,"2588 Waltham Way, Sparks, NV 89437, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.8041934187052,-114.967559575076,NV,1.55082201182652,58.4198777263709,4.0,1.55082201182652,0.0,0.0,"R23J+MX Boulder City, NV, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.8118361449946,-114.975484879923,NV,0.28676235151878,14.0917125916694,3.0,0.28676235151878,0.0,0.0,"R26F+PR Boulder City, NV, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.785797923752,-114.961596458842,NV,1.97735259851265,71.6909973635561,5.0,1.97735259851265,0.0,0.0,"Q2PQ+89 Boulder City, NV, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.7865527317334,-114.978275396977,NV,1.92556420111161,70.1057596770313,4.0,1.92556420111161,0.0,0.0,"Q2PC+JM Boulder City, NV, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.79679177868,-114.986262427932,NV,0.455602091086388,20.8143477401129,2.0,0.455602091086388,0.0,0.0,"Q2W7+PF Boulder City, NV, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.8363020119055,-114.981599710316,NV,1.50170271321011,56.8570051046777,6.0,1.50170271321011,0.0,0.0,"R2P9+G9 Boulder City, NV, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.8345993776648,-114.969357086108,NV,0.59328680190134,26.0004902800083,6.0,0.59328680190134,0.0,0.0,"R2MJ+R7 Boulder City, NV, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.8433806088691,-114.951284342762,NV,0.944067052017808,38.4546540238739,15.0,0.944067052017808,0.0,0.0,"R2VX+9F Boulder City, NV, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.8902713358284,-114.958381725136,NV,4.59090848638582,145.770200129382,9.0,4.59090848638582,0.0,0.0,"V2RR+4J Boulder City, NV, USA",4974154.736842105,4974154.736842105,4974154.736842105
36.4091819242108,-114.911935306183,NV,3.02336962243815,102.525134315495,5.0,3.02336962243815,0.0,0.0,"C35Q+M6 North Las Vegas, NV, USA",4974154.736842105,4974154.736842105,4974154.736842105
36.4000739391257,-114.901862775372,NV,1.1586062102294,45.6957997188857,5.0,1.1586062102294,0.0,0.0,"C32X+27 Arrolime, NV, USA",4974154.736842105,4974154.736842105,4974154.736842105
36.4200352120029,-114.914111073975,NV,0.580021063230038,25.5098124422251,3.0,0.580021063230038,0.0,0.0,"C3CP+29 Dry Lake, NV, USA",4974154.736842105,4974154.736842105,4974154.736842105
36.5275715307297,-114.757950927462,NV,7.57571357229117,222.298584067865,9.0,7.57571357229117,0.0,0.0,"G6HR+2R Crystal, NV, USA",4974154.736842105,4974154.736842105,4974154.736842105
39.820551321774,-105.220242849246,CO,0.0166541851750612,1.28119902386914,10.0,0.0166541851750612,0.0,0.0,"6939 CO-93, Golden, CO 80403, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.8758493591873,-106.311035834749,NM,0.0268180700599216,1.91397553787551,8.0,0.0268180700599216,0.0,0.0,"VMGQ+8H Los Alamos, NM, USA",4974154.736842105,4974154.736842105,4974154.736842105
34.8363384551574,-118.541500845192,CA,0.551859812065601,24.4622450376464,3.0,0.551859812065601,0.0,0.0,"RFP5+G9 Neenach, CA, USA",4974154.736842105,4974154.736842105,4974154.736842105
34.922976955932,-118.360840921329,CA,0.703506308095217,30.0144518841123,13.0,0.703506308095217,0.0,0.0,"WJFQ+5M Rosamond, CA, USA",4974154.736842105,4974154.736842105,4974154.736842105
34.9197449437873,-118.369261028012,CA,0.102915374150753,5.94305063342627,6.0,0.102915374150753,0.0,0.0,"WJ9J+V7 Rosamond, CA, USA",4974154.736842105,4974154.736842105,4974154.736842105
34.8458411568621,-118.374650535509,CA,0.294609691534631,14.4159137432599,2.0,0.294609691534631,0.0,0.0,"RJWG+84 Rosamond, CA, USA",4974154.736842105,4974154.736842105,4974154.736842105
34.8377596461304,-118.345897986211,CA,0.228524610976784,11.638605815663,3.0,0.228524610976784,0.0,0.0,"RMQ3+4J Rosamond, CA, USA",4974154.736842105,4974154.736842105,4974154.736842105
34.8374507200706,-118.391669170222,CA,1.93097715914154,70.2717611081409,3.0,1.93097715914154,0.0,0.0,"RJP5+X8 Rosamond, CA, USA",4974154.736842105,4974154.736842105,4974154.736842105
34.8254456689656,-118.471135625663,CA,1.17965317473412,46.3941769371236,5.0,1.17965317473412,0.0,0.0,"RGGH+5G Fairmont, CA, USA",4974154.736842105,4974154.736842105,4974154.736842105
34.8364940386614,-118.48476607344,CA,1.13683282994521,44.9712124602259,10.0,1.13683282994521,0.0,0.0,"RGP8+H3 Neenach, CA, USA",4974154.736842105,4974154.736842105,4974154.736842105
34.8266338481531,-118.488365361471,CA,0.777769327161691,32.6625119976388,5.0,0.777769327161691,0.0,0.0,"RGG6+MM Neenach, CA, USA",4974154.736842105,4974154.736842105,4974154.736842105
36.0590332416826,-119.94554478638,CA,0.883928096564293,36.3801817032136,5.0,0.883928096564293,0.0,0.0,"3353+JQ Kettleman City, CA, USA",4974154.736842105,4974154.736842105,4974154.736842105
34.7942845934373,-118.510284492685,CA,1.72298881980324,63.8382306913413,513.0,1.72298881980324,0.0,0.0,"21125 W Ave C, Lancaster, CA 93536, USA",4974154.736842105,4974154.736842105,4974154.736842105
34.7000020062101,-118.337599170983,CA,0.604991119543075,26.4319799307619,7.0,0.604991119543075,0.0,0.0,"PM26+2X Lancaster, CA, USA",4974154.736842105,4974154.736842105,4974154.736842105
34.6927382454476,-118.327769796248,CA,0.374978666951155,17.6645926097042,4.0,0.374978666951155,0.0,0.0,"MMVC+3V Lancaster, CA, USA",4974154.736842105,4974154.736842105,4974154.736842105
36.8633823016069,-119.663933774814,CA,7.72652388016577e-05,,6.0,7.72652388016577e-05,0.0,1.0,"1846 N Coventry Ave, Clovis, CA 93619, USA",4974154.736842105,5083298.736842105,5083298.736842105
34.0185142022025,-119.57626372113,,3.67779952734709e-05,,4.0,3.67779952734709e-05,0.0,0.0,85622C9F+CF,4974154.736842105,4974154.736842105,4974154.736842105
39.9510442735623,-105.197398017103,CO,0.0227403760499358,1.66566305528608,3.0,0.0227403760499358,0.0,0.0,"2062 S 66th St, Louisville, CO 80027, USA",4974154.736842105,4974154.736842105,4974154.736842105
39.8411607499408,-105.037055099912,CO,0.000544764797369,,3.0,0.000544764797369,0.0,1.0,"7979 Meade St, Westminster, CO 80030, USA",4974154.736842105,4974154.736842105,4974154.736842105
33.3793821999974,-112.028708549995,AZ,0.0001632830308824,,2.0,0.0001632830308824,0.0,1.0,"7415 S 24th St, Phoenix, AZ 85042, USA",4974154.736842105,4974154.736842105,4974154.736842105
38.737254749939,-104.763226749696,CO,0.0001458566452115,,3.0,0.0001458566452115,0.0,0.0,"P6PP+WP Fort Carson, CO, USA",4974154.736842105,4974154.736842105,4974154.736842105
31.8202352440143,-106.215181945574,TX,0.088603481770277,5.23867122480882,3.0,0.088603481770277,0.0,0.0,"RQCM+3W El Paso, TX, USA",4974154.736842105,4974154.736842105,4974154.736842105
34.2558731794002,-116.058913565263,CA,0.0030178047411143,,5.0,0.0030178047411143,0.0,0.0,"7W4R+8C Twentynine Palms, CA, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.1954422182745,-111.65869302265,AZ,8.73898630244657e-05,,2.0,8.73898630244657e-05,0.0,1.0,"675 W Clay Ave, Flagstaff, AZ 86001, USA",4974154.736842105,4974154.736842105,4974154.736842105
39.3572384720932,-94.9225120251238,KS,0.0001982851257398,,3.0,0.0001982851257398,0.0,0.0,"510 Organ Ave, Fort Leavenworth, KS 66027, USA",4974154.736842105,4974154.736842105,4974154.736842105
45.1007706433564,-93.4542555131424,MN,0.0003969560924619,,5.0,0.0003969560924619,0.0,1.0,"13605 80th Cir N, Maple Grove, MN 55369, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.0654241783073,-109.780993143054,AZ,0.0001225561071932,,2.0,0.0001225561071932,0.0,0.0,"1 Park Rd, Petrified Forest National Park, AZ 86028, USA",4974154.736842105,4974154.736842105,4974154.736842105
44.4700742218979,-116.73292499696,ID,6.6080259360373e-05,,3.0,6.6080259360373e-05,0.0,0.0,"135 E Bridge St, Midvale, ID 83645, USA",4974154.736842105,4974154.736842105,4974154.736842105
31.6080699931224,-90.4235137738145,MS,0.0117775239409208,0.956850118659171,2.0,0.0117775239409208,0.0,0.0,"2149 Manufacturers Blvd NE, Brookhaven, MS 39601, USA",4974154.736842105,4974154.736842105,4974154.736842105
32.0665529213838,-109.921267011014,AZ,0.489182657036543,22.0995872759998,5.0,0.489182657036543,0.0,0.0,"338H+JF Cochise, AZ, USA",4974154.736842105,4974154.736842105,4974154.736842105
39.9431858299159,-105.164264725276,CO,0.0002337857245728,,3.0,0.0002337857245728,0.0,0.0,"1300 McCaslin Blvd, Louisville, CO 80027, USA",4974154.736842105,4974154.736842105,4974154.736842105
40.7537358484615,-111.842308697567,UT,0.0080647241804422,,3.0,0.0080647241804422,0.0,1.0,"720 Valdez Dr, Salt Lake City, UT 84113, USA",4974154.736842105,4974154.736842105,4974154.736842105
33.2126204044678,-117.176842739601,CA,0.0103050871151686,0.855019653889272,3.0,0.0103050871151686,0.0,0.0,"3580 N Twin Oaks Valley Rd, San Marcos, CA 92069, USA",4974154.736842105,4974154.736842105,4974154.736842105
30.22789291115,-92.0443213545867,LA,0.0183941768801212,,2.0,0.0183941768801212,0.0,1.0,"455 Eraste Landry Rd, Lafayette, LA 70506, USA",4974154.736842105,4974154.736842105,4974154.736842105
34.4470891362991,-119.775609518157,CA,0.0095266404520273,,7.0,0.0095266404520273,0.0,1.0,"4417 Calle Real, Santa Barbara, CA 93110, USA",4974154.736842105,4974154.736842105,4974154.736842105
34.4645561999912,-119.838592049984,CA,0.0001264428548151,,4.0,0.0001264428548151,0.0,0.0,"1275 Franklin Ranch Rd, Goleta, CA 93117, USA",4974154.736842105,4974154.736842105,4974154.736842105
36.3463663478454,-105.651162646558,NM,0.0159712471555471,1.23678964387217,2.0,0.0159712471555471,0.0,0.0,"1157 Co Rd 110, Ranchos De Taos, NM 87557, USA",4974154.736842105,4974154.736842105,4974154.736842105
36.2076599924649,-115.046742290217,NV,0.35560587725845,,10.0,0.35560587725845,0.0,1.0,"2566 Toiyabe St, Las Vegas, NV 89156, USA",4974154.736842105,4974154.736842105,4974154.736842105
33.451726299983,-112.04734764997,AZ,8.53681573048234e-05,,3.0,8.53681573048234e-05,0.0,1.0,"1602 E Van Buren St, Phoenix, AZ 85006, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.1263283930349,-119.244757730489,CA,0.797150197427273,33.3469035995015,4.0,0.797150197427273,0.0,0.0,"4QG4+G3 San Emidio, CA, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.1471627897659,-118.886121581198,CA,0.722133277091712,30.682618638841,7.0,0.722133277091712,0.0,0.0,"44W7+VH Arvin, CA, USA",4974154.736842105,4974154.736842105,4974154.736842105
34.4073933095085,-116.862585435652,CA,0.605011271303654,26.4327217021314,1278.0,0.605011271303654,0.0,0.0,"C44P+XX Lucerne Valley, CA, USA",4974154.736842105,5116587.736842105,5116587.736842105
36.7203630794317,-108.214503742127,NM,0.0431534631850123,2.8575243087694,10.0,0.0431534631850123,0.0,0.0,"802 S Drake Ave, Farmington, NM 87401, USA",4974154.736842105,4974154.736842105,4974154.736842105
34.926166318529,-117.700623599843,CA,0.0305942228477309,2.13864281350578,2.0,0.0305942228477309,0.0,0.0,"W7GX+FQ Boron, CA, USA",4974154.736842105,4974154.736842105,4974154.736842105
34.583411220831,-117.3418177542,CA,0.153092894464493,8.30466225359292,6.0,0.153092894464493,0.0,0.0,"HMM5+97 Victorville, CA, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.0228634040041,-114.162682518898,AZ,0.238810109815809,12.0784057308321,8.0,0.238810109815809,0.0,0.0,"2RFP+4W Drake, AZ, USA",4974154.736842105,4974154.736842105,4974154.736842105
40.6318439928159,-103.195636740978,CO,0.0565969038214683,3.59102814939579,4.0,0.0565969038214683,0.0,0.0,"610 Right of Way Rd, Sterling, CO 80751, USA",4974154.736842105,4974154.736842105,4974154.736842105
39.797248058785,-105.236540882804,CO,0.0157113139320612,1.21980892590404,4.0,0.0157113139320612,0.0,0.0,"QQW7+V9 Golden, CO, USA",4974154.736842105,4974154.736842105,4974154.736842105
34.2525111218278,-118.52637553091,CA,0.0020879117255806,,5.0,0.0020879117255806,0.0,1.0,"10150 Lindley Ave, Northridge, CA 91330, USA",4974154.736842105,4974154.736842105,29879628.736842103
34.4207393999868,-119.87036760001,CA,0.000588946518898,,3.0,0.000588946518898,0.0,1.0,"555 Storke Rd, Goleta, CA 93117, USA",4974154.736842105,4974154.736842105,4974154.736842105
40.0574202414372,-105.054550687565,CO,8.6829418068286e-05,,3.0,8.6829418068286e-05,0.0,1.0,"3940 County Line Rd, Erie, CO 80516, USA",4974154.736842105,4974154.736842105,4974154.736842105
34.2656943410857,-118.786358754059,CA,0.0029219054216146,,3.0,0.0029219054216146,0.0,1.0,"1492 Sinaloa Rd, Simi Valley, CA 93065, USA",4974154.736842105,4974154.736842105,5953120.736842105
36.1939913691693,-115.234109167257,NV,0.0615816997511387,,4.0,0.0615816997511387,0.0,1.0,"1961 N Torrey Pines Dr, Las Vegas, NV 89108, USA",4974154.736842105,4974154.736842105,4974154.736842105
45.1148232302566,-93.8138310426047,MN,0.0615568984493017,3.85440339545701,3.0,0.0615568984493017,0.0,0.0,"457P+WF Rockford, MN, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.3267430218696,-118.978612007536,CA,0.130666122646809,,4.0,0.130666122646809,0.0,1.0,"82GC+MH Bakersfield, CA, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.2831115989604,-118.928789648084,CA,0.0174517703541517,1.33270250297793,2.0,0.0174517703541517,0.0,0.0,"73MC+6F Lamont, CA, USA",4974154.736842105,4974154.736842105,4974154.736842105
39.5858484698986,-119.07306199647,NV,0.0111252646143436,0.912004598262037,3.0,0.0111252646143436,0.0,0.0,"HWPG+8Q Fernley, NV, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.6291490241226,-119.574514532127,CA,0.59036888085259,25.8927107264384,8.0,0.59036888085259,0.0,0.0,"JCHG+M5 Lost Hills, CA, USA",4974154.736842105,4974154.736842105,4974154.736842105
32.7649896309037,-115.780429547158,CA,2.52055201200927,87.9580117860037,5.0,2.52055201200927,0.0,0.0,"Q679+XR Dixieland, CA, USA",4974154.736842105,4974154.736842105,8558525.736842105
32.7772018131396,-115.788203707217,CA,1.92779238064528,70.1741010715418,2.0,1.92779238064528,0.0,0.0,"Q6G6+VP Dixieland, CA, USA",4974154.736842105,4974154.736842105,8558525.736842105
39.5426387625805,-118.560420885556,NV,0.565916516722092,24.9861651899214,3.0,0.565916516722092,0.0,0.0,"4637 Lawrence Ln, Fallon, NV 89406, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.6435435585069,-106.015467041411,NM,0.000355521273598,,2.0,0.000355521273598,0.0,1.0,"3458 Zafarano Dr, Santa Fe, NM 87507, USA",4974154.736842105,4974154.736842105,4974154.736842105
40.4266316996229,-104.995211399433,CO,0.0032238451510965,,3.0,0.0032238451510965,0.0,0.0,"3550 Byrd Dr, Loveland, CO 80538, USA",4974154.736842105,4974154.736842105,4974154.736842105
33.2044009014417,-117.057130275399,CA,0.0001012655165567,,2.0,0.0001012655165567,0.0,0.0,"13254 Orchard Vista Rd, Valley Center, CA 92082, USA",4974154.736842105,4974154.736842105,4974154.736842105
33.2120725009141,-117.07941472559,CA,5.75471279509366e-05,,2.0,5.75471279509366e-05,0.0,0.0,"27615 Alps Ln, Escondido, CA 92026, USA",4974154.736842105,4974154.736842105,4974154.736842105
33.4461882046209,-112.097497708578,AZ,0.0010773808887451,,6.0,0.0010773808887451,0.0,1.0,"1789 W Jefferson St, Phoenix, AZ 85007, USA",4974154.736842105,4974154.736842105,4974154.736842105
36.2573462922592,-119.797412034807,CA,0.0500798739571571,3.23933950278691,2.0,0.0500798739571571,0.0,0.0,"7643+W2 Lemoore, CA, USA",4974154.736842105,4974154.736842105,4974154.736842105
34.4482353334729,-119.608307001701,CA,8.69715489670634e-05,,3.0,8.69715489670634e-05,0.0,0.0,"945 Park Ln, Montecito, CA 93108, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.140626348584,-114.070168497625,AZ,0.0112586510424092,0.921208405576958,4.0,0.0112586510424092,0.0,0.0,"4WRH+7W Harris, AZ, USA",4974154.736842105,4974154.736842105,4974154.736842105
41.5965170649845,-91.0352570536059,IA,0.0431618846846633,2.8579941320743,2.0,0.0431618846846633,0.0,0.0,"1316 W Division St, Wilton, IA 52778, USA",4974154.736842105,4974154.736842105,4974154.736842105
34.4395529955507,-119.561196675465,CA,5.82871860861778e-05,,3.0,5.82871860861778e-05,0.0,0.0,"746 Toro Canyon Rd, Santa Barbara, CA 93108, USA",4974154.736842105,4974154.736842105,4974154.736842105
34.8487846235078,-118.177983951299,CA,2.77840215452015e-05,,3.0,2.77840215452015e-05,0.0,1.0,"2618 Cold Creek Ave, Rosamond, CA 93560, USA",4974154.736842105,4974154.736842105,4974154.736842105
33.1262127987074,-117.267044085154,CA,0.000181826135382,,2.0,0.000181826135382,0.0,1.0,"5153 El Camino Real, Carlsbad, CA 92011, USA",4974154.736842105,4974154.736842105,12774166.736842105
33.6853007357863,-117.184514452818,CA,6.82314262978034e-05,,3.0,6.82314262978034e-05,0.0,1.0,"27237 Cabrillo Dr, Sun City, CA 92586, USA",4974154.736842105,4974154.736842105,7831485.736842105
32.158928877127,-110.901072143013,AZ,0.0382409621746168,,2.0,0.0382409621746168,0.0,1.0,"535X+HH Tucson, AZ, USA",4974154.736842105,4974154.736842105,4974154.736842105
39.6992060272308,-104.756951992979,CO,0.0278642484865487,1.97669116361789,9.0,0.0278642484865487,0.0,0.0,"M6XV+M6 Aurora, CO, USA",4974154.736842105,4974154.736842105,4974154.736842105
34.9946896726597,-114.555426469658,AZ,0.333863304377252,16.0180252331222,3.0,0.333863304377252,0.0,0.0,"XCVV+VR Fort Mohave, AZ, USA",4974154.736842105,4974154.736842105,4974154.736842105
32.8390302596691,-117.031995153822,CA,0.0014952119657546,,3.0,0.0014952119657546,0.0,1.0,"8905 Bushy Hill Dr, Santee, CA 92071, USA",4974154.736842105,12774166.736842105,12774166.736842105
32.84919161756,-117.014119469781,CA,0.0057996649813652,,2.0,0.0057996649813652,0.0,1.0,"8502 Sandstone Pl, Santee, CA 92071, USA",4974154.736842105,4974154.736842105,12774166.736842105
39.5349553174901,-104.873598928664,CO,0.0003398449423359,,4.0,0.0003398449423359,0.0,1.0,"9800 Schwab Way, Lone Tree, CO 80124, USA",4974154.736842105,4974154.736842105,4974154.736842105
33.6758567024943,-117.242878800916,CA,0.0001526202948167,,3.0,0.0001526202948167,0.0,1.0,"30605 Sorrel Ln, Canyon Lake, CA 92587, USA",4974154.736842105,4974154.736842105,7831485.736842105
34.4576890499795,-119.702899299908,CA,9.51504854951054e-05,,3.0,9.51504854951054e-05,0.0,1.0,"2040 Las Canoas Rd, Santa Barbara, CA 93105, USA",4974154.736842105,4974154.736842105,4974154.736842105
37.6813383318259,-106.36536286476,CO,0.0021267302967608,,3.0,0.0021267302967608,0.0,0.0,"14725 US-160, Del Norte, CO 81132, USA",4974154.736842105,4974154.736842105,4974154.736842105
37.672985691408,-106.348612601525,CO,0.0022126277864724,,4.0,0.0022126277864724,0.0,0.0,"930 Cherry St, Del Norte, CO 81132, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.1689088858184,-106.60009069445,NM,0.0583824656462669,,4.0,0.0583824656462669,0.0,1.0,"599X+HX Albuquerque, NM, USA",4974154.736842105,4974154.736842105,4974154.736842105
40.0399970491722,-107.905265847156,CO,0.0019486323425173,,4.0,0.0019486323425173,0.0,0.0,"450 School St, Meeker, CO 81641, USA",4974154.736842105,4974154.736842105,4974154.736842105
39.0359482626802,-94.5846374006381,MO,6.97009929241613e-05,,3.0,6.97009929241613e-05,0.0,1.0,"5017 Grand Ave, Kansas City, MO 64112, USA",4974154.736842105,4974154.736842105,4974154.736842105
36.2481426125987,-115.172449353862,NV,4.8443624638021e-05,,5.0,4.8443624638021e-05,0.0,1.0,"2116 Spanish Town Ave, North Las Vegas, NV 89031, USA",4974154.736842105,4974154.736842105,4974154.736842105
30.3000642849859,-97.7804449132614,TX,2.1085206001997e-05,,3.0,2.1085206001997e-05,0.0,1.0,"3712 Meredith St, Austin, TX 78703, USA",4974154.736842105,4974154.736842105,4974154.736842105
30.2253904998865,-97.9319720664066,TX,4.76804944928735e-05,,2.0,4.76804944928735e-05,0.0,0.0,"9717 Peakridge Dr, Austin, TX 78737, USA",4974154.736842105,4974154.736842105,4974154.736842105
42.5079527564097,-90.6583152871814,IA,0.0197850841531754,,2.0,0.0197850841531754,0.0,1.0,"1001 E 12th St, Dubuque, IA 52001, USA",4974154.736842105,4974154.736842105,4974154.736842105
38.9466904836631,-94.3688893655458,MO,0.0003173801360698,,4.0,0.0003173801360698,0.0,0.0,"520 NE Colbern Rd, Lee's Summit, MO 64086, USA",4974154.736842105,4974154.736842105,4974154.736842105
34.7878586201295,-118.438090140787,CA,2.43017467575359,85.293249301725,4.0,2.43017467575359,0.0,0.0,"49881 170th St W, Lancaster, CA 93536, USA",4974154.736842105,4974154.736842105,4974154.736842105
30.2166883259809,-97.9295636300324,TX,6.82658559717238e-05,,2.0,6.82658559717238e-05,0.0,0.0,"9303 Sandstone St, Austin, TX 78737, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.2374691174549,-119.595216266217,CA,0.0534640004852116,3.42280683539816,3.0,0.0534640004852116,0.0,0.0,"6CP3+XW Derby Acres, CA, USA",4974154.736842105,4974154.736842105,4974154.736842105
30.1774154188054,-97.9304328986188,TX,5.5805068783462e-05,,2.0,5.5805068783462e-05,0.0,0.0,"8000 Niles Cove, Austin, TX 78737, USA",4974154.736842105,4974154.736842105,4974154.736842105
39.5420820942327,-119.439057022671,NV,0.0143177809282122,1.12799575028054,3.0,0.0143177809282122,0.0,0.0,"GHR6+R9 Clark, NV, USA",4974154.736842105,4974154.736842105,4974154.736842105
39.1358071303869,-94.5236423008511,MO,0.0002530090415924,,3.0,0.0002530090415924,0.0,1.0,"1501 N Chouteau Trafficway, Kansas City, MO 64120, USA",4974154.736842105,4974154.736842105,4974154.736842105
32.668216395828,-115.629607373965,CA,1.2112412372961,47.4386621527173,3.0,1.2112412372961,0.0,0.0,"M99C+75 Mount Signal, CA, USA",4974154.736842105,4974154.736842105,8558525.736842105
