,Longitude,Latitude,number of cities,total population,min distance,max distance,name of the nearest city,"coordinates of the nearest city (lat,lng)",distance list,population list,cities name,cities locations,total   population
0,-121.32225320345118,38.63856071966661,2.0,183430.0,9.1889,10.4496,Citrus Heights,"(38.6948, -121.288)","[9.1889, 10.4496]","[87521, 95909]","['Citrus Heights', 'Arden-Arcade']","[(38.6948, -121.288), (38.6017, -121.3845)]",
1,-121.4732611026316,39.1469676944991,1.0,129536.0,18.0916,18.0916,Yuba City,"(39.1357, -121.6383)",[18.0916],[129536],['Yuba City'],"[(39.1357, -121.6383)]",
2,-115.73496093377555,33.632707429008306,1.0,361831.0,51.7247,51.7247,Indio,"(33.7346, -116.2346)",[51.7247],[361831],['Indio'],"[(33.7346, -116.2346)]",
3,-115.58395303459514,32.85054285234295,1.0,110434.0,9.6227,9.6227,El Centro,"(32.7865, -115.5595)",[9.6227],[110434],['El Centro'],"[(32.7865, -115.5595)]",
4,-118.2373775487654,33.88691091642455,2.0,191187.0,1.6499000000000001,7.7363,Compton,"(33.893, -118.2274)","[1.6499000000000001, 7.7363]","[96083, 95104]","['Compton', 'Carson']","[(33.893, -118.2274), (33.8374, -118.2559)]",
5,-119.16499750087372,36.272512875253895,1.0,249804.0,23.2703,23.2703,Visalia,"(36.3276, -119.3269)",[23.2703],[249804],['Visalia'],"[(36.3276, -119.3269)]",
6,-115.38980002136316,35.412131840922,1.0,361831.0,405.56170000000003,405.56170000000003,Indio,"(33.7346, -116.2346)",[405.56170000000003],[361831],['Indio'],"[(33.7346, -116.2346)]",
7,-119.05713471574484,35.82276824367132,1.0,590845.0,57.058099999999996,57.058099999999996,Bakersfield,"(35.3529, -119.0359)",[57.058099999999996],[590845],['Bakersfield'],"[(35.3529, -119.0359)]",
8,-115.691815819724,32.98742165325939,1.0,110434.0,32.8799,32.8799,El Centro,"(32.7865, -115.5595)",[32.8799],[110434],['El Centro'],"[(32.7865, -115.5595)]",
9,-120.26519790918825,36.272512875253895,2.0,178231.0,59.0625,86.7328,Hanford,"(36.3274, -119.6549)","[59.0625, 86.7328]","[95459, 82772]","['Hanford', 'Madera']","[(36.3274, -119.6549), (36.963, -120.0778)]",
10,-118.12951476363654,33.84780268759128,2.0,548984.0,0.9465,9.2407,Lakewood,"(33.8471, -118.1222)","[0.9465, 9.2407]","[82419, 466565]","['Lakewood', 'Long Beach']","[(33.8471, -118.1222), (33.7977, -118.167)]",
11,-114.6994781965384,34.4344261200903,1.0,361831.0,220.1321,220.1321,Indio,"(33.7346, -116.2346)",[220.1321],[361831],['Indio'],"[(33.7346, -116.2346)]",
12,-114.95834888084768,33.51538274250851,1.0,110434.0,190.5514,190.5514,El Centro,"(32.7865, -115.5595)",[190.5514],[110434],['El Centro'],"[(32.7865, -115.5595)]",
13,-120.17890768108512,36.937352765419455,2.0,802330.0,12.6835,46.8804,Madera,"(36.963, -120.0778)","[12.6835, 46.8804]","[82772, 719558]","['Madera', 'Fresno']","[(36.963, -120.0778), (36.783, -119.7939)]",
14,-116.6410083288581,33.90646503084118,1.0,191170.0,56.3931,56.3931,Hemet,"(33.7341, -116.9969)",[56.3931],[191170],['Hemet'],"[(33.7341, -116.9969)]",
15,-117.84907152230149,34.02378971734099,1.0,109396.0,10.592799999999999,10.592799999999999,West Covina,"(34.0555, -117.9113)",[10.592799999999999],[109396],['West Covina'],"[(34.0555, -117.9113)]",
16,-118.62568357522936,34.18022263267406,1.0,127158.0,28.884,28.884,Simi Valley,"(34.2663, -118.749)",[28.884],[127158],['Simi Valley'],"[(34.2663, -118.749)]",
17,-119.12185238682216,35.19703658233903,1.0,590845.0,31.5672,31.5672,Bakersfield,"(35.3529, -119.0359)",[31.5672],[590845],['Bakersfield'],"[(35.3529, -119.0359)]",
18,-116.23112974536838,33.73047800109148,1.0,361831.0,0.6645,0.6645,Indio,"(33.7346, -116.2346)",[0.6645],[361831],['Indio'],"[(33.7346, -116.2346)]",
19,-118.2373775487654,34.981941323756054,1.0,381732.0,43.9074,43.9074,Lancaster,"(34.6935, -118.1753)",[43.9074],[381732],['Lancaster'],"[(34.6935, -118.1753)]",
20,-121.43011598858006,37.758625570918085,2.0,197786.0,5.7326999999999995,21.5446,Tracy,"(37.7269, -121.4523)","[5.7326999999999995, 21.5446]","[98022, 99764]","['Tracy', 'Manteca']","[(37.7269, -121.4523), (37.7927, -121.2264)]",
21,-119.07870727277064,36.09652584550419,1.0,249804.0,46.9093,46.9093,Visalia,"(36.3276, -119.3269)",[46.9093],[249804],['Visalia'],"[(36.3276, -119.3269)]",
22,-122.2283005985337,39.63582055491495,1.0,112132.0,53.0848,53.0848,Chico,"(39.7578, -121.8161)",[53.0848],[112132],['Chico'],"[(39.7578, -121.8161)]",
23,-122.07729269935328,39.0883053512492,1.0,129536.0,55.8767,55.8767,Yuba City,"(39.1357, -121.6383)",[55.8767],[129536],['Yuba City'],"[(39.1357, -121.6383)]",
24,-117.37447526773444,34.78640017958971,1.0,389060.0,40.0102,40.0102,Victorville,"(34.5277, -117.3536)",[40.0102],[389060],['Victorville'],"[(34.5277, -117.3536)]",
25,-122.1635829274564,37.73907145650145,2.0,528724.0,5.0551,8.9225,San Leandro,"(37.7074, -122.1599)","[5.0551, 8.9225]","[91176, 437548]","['San Leandro', 'Oakland']","[(37.7074, -122.1599), (37.7904, -122.2166)]",
26,-115.1956470081312,34.23888497592396,1.0,361831.0,163.5412,163.5412,Indio,"(33.7346, -116.2346)",[163.5412],[361831],['Indio'],"[(33.7346, -116.2346)]",
27,-114.65633308248684,33.417612170425336,1.0,110434.0,136.4652,136.4652,El Centro,"(32.7865, -115.5595)",[136.4652],[110434],['El Centro'],"[(32.7865, -115.5595)]",
28,-119.51015841328612,36.60493282033668,1.0,118488.0,39.3853,39.3853,Clovis,"(36.8278, -119.683)",[39.3853],[118488],['Clovis'],"[(36.8278, -119.683)]",
29,-120.50249603647174,34.90372486608952,1.0,142230.0,11.0764,11.0764,Santa Maria,"(34.9333, -120.4431)",[11.0764],[142230],['Santa Maria'],"[(34.9333, -120.4431)]",
30,-120.6319313786264,35.04060366700595,1.0,142230.0,25.815,25.815,Santa Maria,"(34.9333, -120.4431)",[25.815],[142230],['Santa Maria'],"[(34.9333, -120.4431)]",
31,-121.23596297534807,38.59945249083334,2.0,183430.0,17.529,20.2047,Citrus Heights,"(38.6948, -121.288)","[17.529, 20.2047]","[87521, 95909]","['Citrus Heights', 'Arden-Arcade']","[(38.6948, -121.288), (38.6017, -121.3845)]",
32,-120.17890768108512,36.018309387837654,2.0,178231.0,68.1085,119.0692,Hanford,"(36.3274, -119.6549)","[68.1085, 119.0692]","[95459, 82772]","['Hanford', 'Madera']","[(36.3274, -119.6549), (36.963, -120.0778)]",
33,-120.71822160672949,37.52397619791847,1.0,103359.0,16.3504,16.3504,Turlock,"(37.5053, -120.8588)",[16.3504],[103359],['Turlock'],"[(37.5053, -120.8588)]",
34,-116.53314554372923,36.311621104087166,1.0,389060.0,356.4524,356.4524,Victorville,"(34.5277, -117.3536)",[356.4524],[389060],['Victorville'],"[(34.5277, -117.3536)]",
35,-121.75370434396667,38.50168191875017,1.0,1924167.0,31.4208,31.4208,Sacramento,"(38.5677, -121.4685)",[31.4208],[1924167],['Sacramento'],"[(38.5677, -121.4685)]",
36,-115.67024326269824,33.90646503084118,1.0,361831.0,111.7782,111.7782,Indio,"(33.7346, -116.2346)",[111.7782],[361831],['Indio'],"[(33.7346, -116.2346)]",
37,-119.12185238682216,35.21659069675566,1.0,590845.0,30.2516,30.2516,Bakersfield,"(35.3529, -119.0359)",[30.2516],[590845],['Bakersfield'],"[(35.3529, -119.0359)]",
38,-120.1141900100078,36.91779865100282,2.0,802330.0,9.0462,37.8471,Madera,"(36.963, -120.0778)","[9.0462, 37.8471]","[82772, 719558]","['Madera', 'Fresno']","[(36.963, -120.0778), (36.783, -119.7939)]",
39,-120.93394717698725,37.347989168168766,1.0,103359.0,25.4148,25.4148,Turlock,"(37.5053, -120.8588)",[25.4148],[103359],['Turlock'],"[(37.5053, -120.8588)]",
40,-119.22971517195104,35.19703658233903,1.0,590845.0,41.1481,41.1481,Bakersfield,"(35.3529, -119.0359)",[41.1481],[590845],['Bakersfield'],"[(35.3529, -119.0359)]",
41,-120.56721370754909,36.780919850086384,1.0,157617.0,72.0805,72.0805,Merced,"(37.3057, -120.4779)",[72.0805],[157617],['Merced'],"[(37.3057, -120.4779)]",
42,-119.96318211082738,36.311621104087166,2.0,815017.0,37.2637,79.7302,Hanford,"(36.3274, -119.6549)","[37.2637, 79.7302]","[95459, 719558]","['Hanford', 'Fresno']","[(36.3274, -119.6549), (36.783, -119.7939)]",
43,-121.7321317869409,37.17200213841906,1.0,1729879.0,23.883599999999998,23.883599999999998,San Jose,"(37.3012, -121.848)",[23.883599999999998],[1729879],['San Jose'],"[(37.3012, -121.848)]",
44,-118.38838544794584,34.258439090340595,1.0,107364.0,12.4395,12.4395,Burbank,"(34.1879, -118.3235)",[12.4395],[107364],['Burbank'],"[(34.1879, -118.3235)]",
45,-119.9416095538016,35.54901064183844,2.0,686304.0,110.394,118.3353,Bakersfield,"(35.3529, -119.0359)","[110.394, 118.3353]","[590845, 95459]","['Bakersfield', 'Hanford']","[(35.3529, -119.0359), (36.3274, -119.6549)]",
46,-119.20814261492526,35.62722709950498,1.0,590845.0,41.1217,41.1217,Bakersfield,"(35.3529, -119.0359)",[41.1217],[590845],['Bakersfield'],"[(35.3529, -119.0359)]",
47,-120.52406859349752,37.50442208350184,1.0,157617.0,28.9155,28.9155,Merced,"(37.3057, -120.4779)",[28.9155],[157617],['Merced'],"[(37.3057, -120.4779)]",
48,-120.35148813729133,36.780919850086384,2.0,802330.0,63.4221,64.95219999999999,Madera,"(36.963, -120.0778)","[63.4221, 64.95219999999999]","[82772, 719558]","['Madera', 'Fresno']","[(36.963, -120.0778), (36.783, -119.7939)]",
49,-120.17890768108512,36.311621104087166,2.0,178231.0,55.6042,78.64489999999999,Hanford,"(36.3274, -119.6549)","[55.6042, 78.64489999999999]","[95459, 82772]","['Hanford', 'Madera']","[(36.3274, -119.6549), (36.963, -120.0778)]",
50,-121.3006806464254,37.89550437183452,1.0,406822.0,12.036100000000001,12.036100000000001,Stockton,"(37.9765, -121.3109)",[12.036100000000001],[406822],['Stockton'],"[(37.9765, -121.3109)]",
51,-114.95834888084768,32.98742165325939,1.0,110434.0,82.0695,82.0695,El Centro,"(32.7865, -115.5595)",[82.0695],[110434],['El Centro'],"[(32.7865, -115.5595)]",
52,-119.98475466785315,36.40939167617034,2.0,815017.0,50.4955,58.809400000000004,Hanford,"(36.3274, -119.6549)","[50.4955, 58.809400000000004]","[95459, 719558]","['Hanford', 'Fresno']","[(36.3274, -119.6549), (36.783, -119.7939)]",
53,-117.2450399255798,35.70544355717151,1.0,389060.0,172.445,172.445,Victorville,"(34.5277, -117.3536)",[172.445],[389060],['Victorville'],"[(34.5277, -117.3536)]",
54,-120.43777836539442,36.937352765419455,2.0,240389.0,48.886199999999995,80.2136,Madera,"(36.963, -120.0778)","[48.886199999999995, 80.2136]","[82772, 157617]","['Madera', 'Merced']","[(36.963, -120.0778), (37.3057, -120.4779)]",
55,-114.54847029735797,34.33665554800713,1.0,361831.0,201.9574,201.9574,Indio,"(33.7346, -116.2346)",[201.9574],[361831],['Indio'],"[(33.7346, -116.2346)]",
56,-119.92003699677583,35.94009293017112,2.0,815017.0,60.847699999999996,103.0815,Hanford,"(36.3274, -119.6549)","[60.847699999999996, 103.0815]","[95459, 719558]","['Hanford', 'Fresno']","[(36.3274, -119.6549), (36.783, -119.7939)]",
57,-119.40229562815723,35.118820124672496,1.0,590845.0,70.353,70.353,Bakersfield,"(35.3529, -119.0359)",[70.353],[590845],['Bakersfield'],"[(35.3529, -119.0359)]",
58,-121.21439041832232,36.85913630775292,1.0,114461.0,55.7573,55.7573,Gilroy,"(37.0046, -121.5854)",[55.7573],[114461],['Gilroy'],"[(37.0046, -121.5854)]",
59,-116.25270230239416,35.06015778142259,1.0,361831.0,308.4819,308.4819,Indio,"(33.7346, -116.2346)",[308.4819],[361831],['Indio'],"[(33.7346, -116.2346)]",
60,-119.4454407422088,36.25295876083727,1.0,249804.0,18.9725,18.9725,Visalia,"(36.3276, -119.3269)",[18.9725],[249804],['Visalia'],"[(36.3276, -119.3269)]",
61,-121.51640621668317,36.976460994252726,1.0,114461.0,9.982,9.982,Gilroy,"(37.0046, -121.5854)",[9.982],[114461],['Gilroy'],"[(37.0046, -121.5854)]",
62,-115.67024326269824,34.4344261200903,1.0,361831.0,170.9268,170.9268,Indio,"(33.7346, -116.2346)",[170.9268],[361831],['Indio'],"[(33.7346, -116.2346)]",
63,-115.26036467920852,34.23888497592396,1.0,361831.0,166.2398,166.2398,Indio,"(33.7346, -116.2346)",[166.2398],[361831],['Indio'],"[(33.7346, -116.2346)]",
64,-115.5408079205436,34.12156028942416,1.0,361831.0,153.66320000000002,153.66320000000002,Indio,"(33.7346, -116.2346)",[153.66320000000002],[361831],['Indio'],"[(33.7346, -116.2346)]",
65,-119.79060165462118,36.70270339241985,1.0,719558.0,11.2625,11.2625,Fresno,"(36.783, -119.7939)",[11.2625],[719558],['Fresno'],"[(36.783, -119.7939)]",
66,-122.2283005985337,39.2642923809989,1.0,129536.0,69.3937,69.3937,Yuba City,"(39.1357, -121.6383)",[69.3937],[129536],['Yuba City'],"[(39.1357, -121.6383)]",
67,-120.1141900100078,36.89824453658619,2.0,802330.0,10.6655,39.4576,Madera,"(36.963, -120.0778)","[10.6655, 39.4576]","[82772, 719558]","['Madera', 'Fresno']","[(36.963, -120.0778), (36.783, -119.7939)]",
68,-114.61318796843528,34.102006175007524,1.0,361831.0,180.0292,180.0292,Indio,"(33.7346, -116.2346)",[180.0292],[361831],['Indio'],"[(33.7346, -116.2346)]",
69,-114.9367763238219,34.64952137867328,1.0,361831.0,328.59290000000004,328.59290000000004,Indio,"(33.7346, -116.2346)",[328.59290000000004],[361831],['Indio'],"[(33.7346, -116.2346)]",
70,-121.9694299142244,39.06875123683256,1.0,129536.0,43.5374,43.5374,Yuba City,"(39.1357, -121.6383)",[43.5374],[129536],['Yuba City'],"[(39.1357, -121.6383)]",
71,-122.1635829274564,37.758625570918085,2.0,528724.0,7.5615,8.0893,Oakland,"(37.7904, -122.2166)","[7.5615, 8.0893]","[437548, 91176]","['Oakland', 'San Leandro']","[(37.7904, -122.2166), (37.7074, -122.1599)]",
72,-118.90612681656442,35.138374239089124,1.0,590845.0,38.282300000000006,38.282300000000006,Bakersfield,"(35.3529, -119.0359)",[38.282300000000006],[590845],['Bakersfield'],"[(35.3529, -119.0359)]",
73,-115.15250189407963,34.923278980506154,1.0,361831.0,331.0505,331.0505,Indio,"(33.7346, -116.2346)",[331.0505],[361831],['Indio'],"[(33.7346, -116.2346)]",
74,-120.04947233893049,36.3311752185038,2.0,178231.0,46.032599999999995,79.05460000000001,Hanford,"(36.3274, -119.6549)","[46.032599999999995, 79.05460000000001]","[95459, 82772]","['Hanford', 'Madera']","[(36.3274, -119.6549), (36.963, -120.0778)]",
75,-120.35148813729133,36.4484999050036,2.0,178231.0,84.4025,90.30969999999999,Hanford,"(36.3274, -119.6549)","[84.4025, 90.30969999999999]","[95459, 82772]","['Hanford', 'Madera']","[(36.3274, -119.6549), (36.963, -120.0778)]",
76,-122.1635829274564,39.28384649541554,1.0,129536.0,58.7126,58.7126,Yuba City,"(39.1357, -121.6383)",[58.7126],[129536],['Yuba City'],"[(39.1357, -121.6383)]",
77,-118.32366777686852,34.86461663725625,1.0,381732.0,34.4713,34.4713,Lancaster,"(34.6935, -118.1753)",[34.4713],[381732],['Lancaster'],"[(34.6935, -118.1753)]",
78,-120.89080206293568,37.758625570918085,1.0,382994.0,20.7803,20.7803,Modesto,"(37.6375, -121.0028)",[20.7803],[382994],['Modesto'],"[(37.6375, -121.0028)]",
79,-119.25128772897682,35.66633532833824,1.0,590845.0,47.7155,47.7155,Bakersfield,"(35.3529, -119.0359)",[47.7155],[590845],['Bakersfield'],"[(35.3529, -119.0359)]",
80,-120.43777836539442,34.68862960750654,1.0,142230.0,38.746199999999995,38.746199999999995,Santa Maria,"(34.9333, -120.4431)",[38.746199999999995],[142230],['Santa Maria'],"[(34.9333, -120.4431)]",
81,-121.83999457206976,39.47938763958187,1.0,112132.0,35.0935,35.0935,Chico,"(39.7578, -121.8161)",[35.0935],[112132],['Chico'],"[(39.7578, -121.8161)]",
82,-115.38980002136316,33.26117925509226,1.0,110434.0,62.2616,62.2616,El Centro,"(32.7865, -115.5595)",[62.2616],[110434],['El Centro'],"[(32.7865, -115.5595)]",
83,-122.46559872581724,40.47664747483021,1.0,121498.0,20.193,20.193,Redding,"(40.5698, -122.365)",[20.193],[121498],['Redding'],"[(40.5698, -122.365)]",
84,-116.27427485941992,34.33665554800713,1.0,361831.0,154.71470000000002,154.71470000000002,Indio,"(33.7346, -116.2346)",[154.71470000000002],[361831],['Indio'],"[(33.7346, -116.2346)]",
85,-114.76419586761573,33.92601914525782,1.0,361831.0,195.617,195.617,Indio,"(33.7346, -116.2346)",[195.617],[361831],['Indio'],"[(33.7346, -116.2346)]",
86,-115.58395303459514,33.18296279742572,1.0,110434.0,54.2859,54.2859,El Centro,"(32.7865, -115.5595)",[54.2859],[110434],['El Centro'],"[(32.7865, -115.5595)]",
87,-115.95068650403331,34.70818372192318,1.0,361831.0,242.206,242.206,Indio,"(33.7346, -116.2346)",[242.206],[361831],['Indio'],"[(33.7346, -116.2346)]",
88,-115.26036467920852,33.3980580560087,1.0,110434.0,128.1298,128.1298,El Centro,"(32.7865, -115.5595)",[128.1298],[110434],['El Centro'],"[(32.7865, -115.5595)]",
89,-114.76419586761573,34.043343831757625,1.0,361831.0,166.9253,166.9253,Indio,"(33.7346, -116.2346)",[166.9253],[361831],['Indio'],"[(33.7346, -116.2346)]",
90,-115.73496093377555,33.417612170425336,1.0,110434.0,86.8009,86.8009,El Centro,"(32.7865, -115.5595)",[86.8009],[110434],['El Centro'],"[(32.7865, -115.5595)]",
91,-119.59644864138922,36.018309387837654,2.0,345263.0,43.3984,56.561,Hanford,"(36.3274, -119.6549)","[43.3984, 56.561]","[95459, 249804]","['Hanford', 'Visalia']","[(36.3274, -119.6549), (36.3276, -119.3269)]",
92,-121.27910808939964,38.13015374483413,1.0,406822.0,19.2965,19.2965,Stockton,"(37.9765, -121.3109)",[19.2965],[406822],['Stockton'],"[(37.9765, -121.3109)]",
93,-118.15108732066231,34.66907549308991,1.0,381732.0,4.774,4.774,Lancaster,"(34.6935, -118.1753)",[4.774],[381732],['Lancaster'],"[(34.6935, -118.1753)]",
94,-120.43777836539442,36.95690687983609,2.0,240389.0,42.1834,55.3705,Merced,"(37.3057, -120.4779)","[42.1834, 55.3705]","[157617, 82772]","['Merced', 'Madera']","[(37.3057, -120.4779), (36.963, -120.0778)]",
95,-115.64867070567249,35.021049552589325,1.0,361831.0,253.8714,253.8714,Indio,"(33.7346, -116.2346)",[253.8714],[361831],['Indio'],"[(33.7346, -116.2346)]",
96,-114.61318796843528,34.23888497592396,1.0,361831.0,196.7344,196.7344,Indio,"(33.7346, -116.2346)",[196.7344],[361831],['Indio'],"[(33.7346, -116.2346)]",
97,-121.40854343155428,38.1692619736674,1.0,175510.0,39.6858,39.6858,Elk Grove,"(38.4161, -121.3842)",[39.6858],[175510],['Elk Grove'],"[(38.4161, -121.3842)]",
98,-115.08778422300232,32.88965108117622,1.0,110434.0,69.24010000000001,69.24010000000001,El Centro,"(32.7865, -115.5595)",[69.24010000000001],[110434],['El Centro'],"[(32.7865, -115.5595)]",
99,-114.91520376679614,34.18022263267406,1.0,361831.0,157.1754,157.1754,Indio,"(33.7346, -116.2346)",[157.1754],[361831],['Indio'],"[(33.7346, -116.2346)]",
100,-114.5268977403322,34.12156028942416,1.0,361831.0,200.1396,200.1396,Indio,"(33.7346, -116.2346)",[200.1396],[361831],['Indio'],"[(33.7346, -116.2346)]",
101,-115.4545176924405,34.84506252283962,1.0,361831.0,275.78159999999997,275.78159999999997,Indio,"(33.7346, -116.2346)",[275.78159999999997],[361831],['Indio'],"[(33.7346, -116.2346)]",
102,-119.03556215871907,36.03786350225429,1.0,249804.0,53.787,53.787,Visalia,"(36.3276, -119.3269)",[53.787],[249804],['Visalia'],"[(36.3276, -119.3269)]",
103,-122.24987315555948,40.67218861899655,1.0,121498.0,20.842,20.842,Redding,"(40.5698, -122.365)",[20.842],[121498],['Redding'],"[(40.5698, -122.365)]",
104,-116.77044367101274,36.40939167617034,1.0,389060.0,330.22490000000005,330.22490000000005,Victorville,"(34.5277, -117.3536)",[330.22490000000005],[389060],['Victorville'],"[(34.5277, -117.3536)]",
105,-116.66258088588388,33.90646503084118,1.0,191170.0,57.917300000000004,57.917300000000004,Hemet,"(33.7341, -116.9969)",[57.917300000000004],[191170],['Hemet'],"[(33.7341, -116.9969)]",
106,-122.55188895392033,41.55212376774508,1.0,121498.0,134.84810000000002,134.84810000000002,Redding,"(40.5698, -122.365)",[134.84810000000002],[121498],['Redding'],"[(40.5698, -122.365)]",
107,-117.46076549583752,35.60767298508834,1.0,389060.0,147.7932,147.7932,Victorville,"(34.5277, -117.3536)",[147.7932],[389060],['Victorville'],"[(34.5277, -117.3536)]",
108,-120.80451183483258,36.937352765419455,1.0,103359.0,67.2388,67.2388,Turlock,"(37.5053, -120.8588)",[67.2388],[103359],['Turlock'],"[(37.5053, -120.8588)]",
109,-119.83374676867274,36.13563407433746,2.0,815017.0,33.5829,75.8167,Hanford,"(36.3274, -119.6549)","[33.5829, 75.8167]","[95459, 719558]","['Hanford', 'Fresno']","[(36.3274, -119.6549), (36.783, -119.7939)]",
110,-117.89221663635304,33.90646503084118,1.0,142964.0,5.6966,5.6966,Fullerton,"(33.8841, -117.9279)",[5.6966],[142964],['Fullerton'],"[(33.8841, -117.9279)]",
111,-119.59644864138922,35.54901064183844,1.0,590845.0,64.2319,64.2319,Bakersfield,"(35.3529, -119.0359)",[64.2319],[590845],['Bakersfield'],"[(35.3529, -119.0359)]",
112,-120.58878626457484,36.937352765419455,1.0,157617.0,55.343300000000006,55.343300000000006,Merced,"(37.3057, -120.4779)",[55.343300000000006],[157617],['Merced'],"[(37.3057, -120.4779)]",
113,-117.37447526773444,36.272512875253895,1.0,389060.0,225.87820000000002,225.87820000000002,Victorville,"(34.5277, -117.3536)",[225.87820000000002],[389060],['Victorville'],"[(34.5277, -117.3536)]",
114,-121.66741411586356,39.34250883866544,1.0,129536.0,25.1707,25.1707,Yuba City,"(39.1357, -121.6383)",[25.1707],[129536],['Yuba City'],"[(39.1357, -121.6383)]",
115,-121.58112388776048,38.57989837641671,1.0,1924167.0,12.9207,12.9207,Sacramento,"(38.5677, -121.4685)",[12.9207],[1924167],['Sacramento'],"[(38.5677, -121.4685)]",
116,-115.92911394700754,34.825508408422984,1.0,361831.0,337.409,337.409,Indio,"(33.7346, -116.2346)",[337.409],[361831],['Indio'],"[(33.7346, -116.2346)]",
117,-116.36056508752304,35.37302361208874,1.0,361831.0,325.4264,325.4264,Indio,"(33.7346, -116.2346)",[325.4264],[361831],['Indio'],"[(33.7346, -116.2346)]",
118,-116.3821376445488,34.27799320475723,1.0,361831.0,100.0845,100.0845,Indio,"(33.7346, -116.2346)",[100.0845],[361831],['Indio'],"[(33.7346, -116.2346)]",
119,-115.06621166597655,34.258439090340595,1.0,361831.0,157.111,157.111,Indio,"(33.7346, -116.2346)",[157.111],[361831],['Indio'],"[(33.7346, -116.2346)]",
120,-115.2819372362343,34.27799320475723,1.0,361831.0,169.5175,169.5175,Indio,"(33.7346, -116.2346)",[169.5175],[361831],['Indio'],"[(33.7346, -116.2346)]",
121,-117.30975759665712,34.80595429400635,1.0,389060.0,42.9394,42.9394,Victorville,"(34.5277, -117.3536)",[42.9394],[389060],['Victorville'],"[(34.5277, -117.3536)]",
122,-119.14342494384796,34.199776747090695,1.0,366330.0,4.193,4.193,Oxnard,"(34.1964, -119.1815)",[4.193],[366330],['Oxnard'],"[(34.1964, -119.1815)]",
123,-117.1587496974767,36.62448693475331,1.0,389060.0,280.6568,280.6568,Victorville,"(34.5277, -117.3536)",[280.6568],[389060],['Victorville'],"[(34.5277, -117.3536)]",
124,-118.49624823307472,34.825508408422984,1.0,275230.0,90.8744,90.8744,Santa Clarita,"(34.4175, -118.4964)",[90.8744],[275230],['Santa Clarita'],"[(34.4175, -118.4964)]",
125,-121.53797877370891,39.06875123683256,1.0,129536.0,14.3113,14.3113,Yuba City,"(39.1357, -121.6383)",[14.3113],[129536],['Yuba City'],"[(39.1357, -121.6383)]",
126,-117.37447526773444,34.043343831757625,1.0,103799.0,10.8094,10.8094,Rialto,"(34.1175, -117.3892)",[10.8094],[103799],['Rialto'],"[(34.1175, -117.3892)]",
127,-119.68273886949233,36.17474230317073,2.0,345263.0,23.397299999999998,50.605199999999996,Hanford,"(36.3274, -119.6549)","[23.397299999999998, 50.605199999999996]","[95459, 249804]","['Hanford', 'Visalia']","[(36.3274, -119.6549), (36.3276, -119.3269)]",
128,-122.07729269935328,39.40117118191534,1.0,112132.0,59.9775,59.9775,Chico,"(39.7578, -121.8161)",[59.9775],[112132],['Chico'],"[(39.7578, -121.8161)]",
129,-122.42245361176568,40.3593227883304,1.0,121498.0,38.563300000000005,38.563300000000005,Redding,"(40.5698, -122.365)",[38.563300000000005],[121498],['Redding'],"[(40.5698, -122.365)]",
130,-115.00149399489923,34.356209662423765,1.0,361831.0,168.0671,168.0671,Indio,"(33.7346, -116.2346)",[168.0671],[361831],['Indio'],"[(33.7346, -116.2346)]",
131,-119.22971517195104,36.3311752185038,1.0,249804.0,9.7757,9.7757,Visalia,"(36.3276, -119.3269)",[9.7757],[249804],['Visalia'],"[(36.3276, -119.3269)]",
132,-121.79684945801822,39.30340060983217,1.0,129536.0,30.485,30.485,Yuba City,"(39.1357, -121.6383)",[30.485],[129536],['Yuba City'],"[(39.1357, -121.6383)]",
133,-116.53314554372923,34.55175080659011,1.0,389060.0,90.481,90.481,Victorville,"(34.5277, -117.3536)",[90.481],[389060],['Victorville'],"[(34.5277, -117.3536)]",
134,-122.05572014232752,39.0883053512492,1.0,129536.0,53.0249,53.0249,Yuba City,"(39.1357, -121.6383)",[53.0249],[129536],['Yuba City'],"[(39.1357, -121.6383)]",
135,-117.5686282809664,35.76410590042141,1.0,389060.0,197.60060000000001,197.60060000000001,Victorville,"(34.5277, -117.3536)",[197.60060000000001],[389060],['Victorville'],"[(34.5277, -117.3536)]",
136,-120.02789978190472,36.370283447337066,2.0,178231.0,49.176,75.7469,Hanford,"(36.3274, -119.6549)","[49.176, 75.7469]","[95459, 82772]","['Hanford', 'Madera']","[(36.3274, -119.6549), (36.963, -120.0778)]",
137,-115.885968832956,32.67455582259324,1.0,110434.0,57.5667,57.5667,El Centro,"(32.7865, -115.5595)",[57.5667],[110434],['El Centro'],"[(32.7865, -115.5595)]",
138,-117.2450399255798,35.04060366700595,1.0,389060.0,85.527,85.527,Victorville,"(34.5277, -117.3536)",[85.527],[389060],['Victorville'],"[(34.5277, -117.3536)]",
139,-115.43294513541473,33.30028748392553,1.0,110434.0,61.848099999999995,61.848099999999995,El Centro,"(32.7865, -115.5595)",[61.848099999999995],[110434],['El Centro'],"[(32.7865, -115.5595)]",
140,-117.84907152230149,36.87869042216956,1.0,118488.0,442.5785,442.5785,Clovis,"(36.8278, -119.683)",[442.5785],[118488],['Clovis'],"[(36.8278, -119.683)]",
141,-117.80592640824992,33.76958622992475,1.0,139195.0,5.7457,5.7457,Orange,"(33.8038, -117.8218)",[5.7457],[139195],['Orange'],"[(33.8038, -117.8218)]",
